timesteps,total_reward,kl_divergence,entropy_loss,clip_fraction,step_reward,pipe_changes,cumulative_budget,pressure_deficit,demand_satisfaction,cost_of_intervention,simulation_success,weighted_cost,weighted_pd,weighted_demand
14022,0.41505566906550495,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.41505566906550495,0.0,1836676.4420858906,5266.245550537109,0.05662080307550083,4826.429642863166,True,0.39806942814285473,0.0,0.016986240922650248
14034,0.4501976184624238,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.4501976184624238,1.0,1249810.3485127385,491.5970396423339,0.18102340880127307,10273.510444895326,True,0.3958905958220419,0.0,0.05430702264038192
14052,0.4444781219950598,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.4444781219950598,0.0,418279.809847672,505.9222752475738,0.1547091413924108,4836.551056658579,True,0.39806537957733656,0.0,0.04641274241772324
14064,0.0,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.0,,,,,,False,,,
14070,0.2537655166779559,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.2537655166779559,1.0,1315148.5368717432,2334.4018917846674,0.0799964594632964,1184851.4631282568,True,0.0,0.24622736690453245,0.007538149773423453
14076,0.18083867238070292,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.18083867238070292,1.0,130313.12612302229,5173.085501098632,0.05628353938406987,1184835.4107487209,True,0.0,0.18083867238070292,0.0
14082,0.03972971525368954,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.03972971525368954,1.0,-528157.6818781238,2033.9894963073723,0.0799964594632964,658470.8080011461,True,0.13661167679954156,0.2531473259639304,0.007538149773423453
14088,0.07544113057346861,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.07544113057346861,1.0,-538425.0673406915,278.7594548273086,0.26056495444654654,10267.385462567687,True,0.395893045814973,0.2935788135114722,0.06493944640824091
14094,0.07089423807387667,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.07089423807387667,0.0,-543246.1793125118,916.0127046203617,0.1568555749040236,4821.111971820403,True,0.39807155521127185,0.27889977075083644,0.03197105477665843
14100,0.012967069164462153,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.012967069164462153,1.0,-1219069.450200958,13276.212561035154,0.05628353938406987,675823.2708884461,True,0.12967069164462153,0.0,0.0
14106,0.04050349790052074,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.04050349790052074,1.0,-1652708.7559761286,5275.016683959961,0.05628353938406987,433639.30577517074,True,0.2265442776899317,0.1784907013152756,0.0
14112,0.0516071741592008,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.0516071741592008,1.0,-1943434.2041968072,2936.3349117279054,0.05628353938406987,290725.44822067866,True,0.2837098207117285,0.2323619208802794,0.0
14118,0.044242018854787894,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.044242018854787894,1.0,-2395586.228779587,3330.560030364991,0.05628353938406987,452152.0245827799,True,0.21913919016688804,0.22328099838099086,0.0
14130,0.0,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.0,,,,,,False,,,
14136,0.1315032378512866,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.1315032378512866,1.0,1315152.6835793727,7187.680853271483,0.05762192954310187,1184847.3164206273,True,0.0,0.1315032378512866,0.0
14148,0.0,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.0,,,,,,False,,,
14154,0.4219793562873759,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.4219793562873759,0.0,2495173.5706506292,12797.303808593748,0.05662080307550083,4826.429349370943,True,0.39806942826025166,0.0,0.023909928027124213
14160,0.3545678896106623,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.3545678896106623,1.0,1746125.1476579616,2436.608464622497,0.05662080307550083,749048.4229926678,True,0.10038063080293291,0.2302773307806052,0.023909928027124213
14166,0.0,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.0,,,,,,False,,,
14172,0.0,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.0,,,,,,False,,,
14178,0.21901118895585728,0.012874673120677471,-1.7789462883025409,0.20198567708333334,0.21901118895585728,1.0,1315148.536973727,3454.7947334289556,0.0559730550523121,1184851.463026273,True,0.0,0.21901118895585728,0.0
