timesteps,total_reward,kl_divergence,entropy_loss,clip_fraction,step_reward,pipe_changes,cumulative_pipe_changes,cumulative_budget,pressure_deficit,demand_satisfaction,cost_of_intervention,simulation_success,weighted_cost,weighted_pd,weighted_demand,action_taken
3400,0.9126408,0.020411711186170578,-1.118268409371376,0.147021484375,0.9126408083740628,0.0,12708763.455693666,27.07478563308716,0.7334656875219473,4830.818862224682,True,0.39806767245511016,0.29942262069595754,0.2151505152229951,21,0
3500,0.0998082,0.020411711186170578,-1.118268409371376,0.147021484375,0.09980819843280475,1.0,-934978.714101178,0.0,1.0,4795.039179881194,True,0.39808198432804753,0.3,0.3,22,4
3521,0.0,0.020411711186170578,-1.118268409371376,0.147021484375,0.0,0.0,-1001079.8769582196,0.0,1.0,4537.872443916241,True,0.3981848510224335,0.3,0.3,22,0
3595,0.0,0.020411711186170578,-1.118268409371376,0.147021484375,0.0,0.0,-1004097.5343302948,0.0,1.0,4663.8730346240245,True,0.3981344507861504,0.3,0.3,22,0
3600,0.5243177,0.020411711186170578,-1.118268409371376,0.147021484375,0.5243176890098921,1.0,19754420.633315712,2478.194990234375,0.10605854938101929,331645.9599376156,True,0.26734161602495377,0.2409742729271765,0.01600180005776187,23,3
3700,0.09980568,0.020411711186170578,-1.118268409371376,0.147021484375,0.09980568187740285,0.0,-913314.6248980769,0.0,1.0,4857.953064929304,True,0.3980568187740283,0.3,0.3,23,0
3718,0.0,0.020411711186170578,-1.118268409371376,0.147021484375,0.0,1.0,-1000802.6578040562,0.0,1.0,4840.822296694931,True,0.39806367108132207,0.3,0.3,24,5
3795,0.0,0.020411711186170578,-1.118268409371376,0.147021484375,0.0,0.0,-1004278.669882033,0.0,1.0,4572.764998876898,True,0.39817089400044925,0.3,0.3,24,0
3800,0.84019023,0.020411711186170578,-1.118268409371376,0.147021484375,0.8401902480480458,0.0,18757752.076824896,163.4084169387817,0.5151532678402707,4832.999020819289,True,0.3980668003916723,0.296307491699439,0.14581595595693445,24,0
3900,0.09981212,0.020411711186170578,-1.118268409371376,0.147021484375,0.09981212034953686,0.0,-931791.8073047064,0.0,1.0,4696.991261578901,True,0.3981212034953685,0.3,0.3,24,0
3915,0.0,0.020411711186170578,-1.118268409371376,0.147021484375,0.0,0.0,-1002246.6762283894,0.0,1.0,4696.991261578901,True,0.3981212034953685,0.3,0.3,24,0
4000,0.0762193,0.020411711186170578,-1.118268409371376,0.147021484375,0.0762192977101218,1.0,-653267.3638884672,0.0,1.0,594517.5572469552,True,0.16219297710121794,0.3,0.3,25,6
4035,0.0,0.020411711186170578,-1.118268409371376,0.147021484375,0.0,0.0,-1002857.4976200591,0.0,1.0,4854.856484842219,True,0.39805805740606315,0.3,0.3,25,0
4100,0.9981591,0.012046792544424534,-1.0187953114509583,0.142578125,0.9981591016257911,0.0,1574669.1075309257,0.0,1.0,4602.245935522467,True,0.39815910162579105,0.3,0.3,25,0
4118,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,0.0,-1003384.8836207483,0.0,1.0,4479.000692089206,True,0.39820839972316435,0.3,0.3,25,0
4200,0.84930557,0.012046792544424534,-1.0187953114509583,0.142578125,0.8493055505113405,1.0,1462940.3183246506,0.0,1.0,376736.12372164894,True,0.24930555051134046,0.3,0.3,26,4
4219,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,0.0,-1003877.6324106178,0.0,1.0,4850.006409549852,True,0.3980599974361801,0.3,0.3,26,0
4300,0.99813414,0.012046792544424534,-1.0187953114509583,0.142578125,0.998134121032298,0.0,801495.0264428365,0.0,1.0,4664.6974192550115,True,0.398134121032298,0.3,0.3,26,0
4320,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,0.0,-1001062.4891938586,0.0,1.0,4852.35636715388,True,0.39805905745313847,0.3,0.3,26,0
4400,0.099819586,0.012046792544424534,-1.0187953114509583,0.142578125,0.09981958680317188,1.0,-879455.5473969838,0.0,1.0,4510.329920703528,True,0.3981958680317186,0.3,0.3,27,4
4446,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,0.0,-1000915.776430262,0.0,1.0,4744.744209344174,True,0.39810210231626236,0.3,0.3,27,0
4500,0.9981713,0.012046792544424534,-1.0187953114509583,0.142578125,0.9981713050866845,0.0,4177885.4564652303,0.0,1.0,4571.737283289032,True,0.3981713050866844,0.3,0.3,27,0
4600,0.09981367,0.012046792544424534,-1.0187953114509583,0.142578125,0.09981366632996612,0.0,-998120.3796759653,0.0,1.0,4658.34175084717,True,0.3981366632996612,0.3,0.3,27,0
4601,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,0.0,-1002778.7214268125,0.0,1.0,4658.34175084717,True,0.3981366632996612,0.3,0.3,27,0
4671,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,0.0,-1004637.1592326901,0.0,1.0,4642.003727391081,True,0.39814319850904356,0.3,0.3,27,0
4700,0.81912845,0.012046792544424534,-1.0187953114509583,0.142578125,0.8191284239748862,1.0,10340155.667403862,0.0,1.0,452178.9400627845,True,0.21912842397488622,0.3,0.3,28,5
4783,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,0.0,-1003119.7372984174,0.0,1.0,4848.358870089083,True,0.3980606564519644,0.3,0.3,28,0
4800,0.67739683,0.012046792544424534,-1.0187953114509583,0.142578125,0.6773968124590735,0.0,14952796.15344307,881.8458096027377,0.0559730550523121,4826.429748906771,True,0.39806942810043733,0.2793273843586361,0.0,28,0
4879,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,0.0,-1000391.3091460102,0.0,1.0,4860.8248031712255,True,0.39805567007873155,0.3,0.3,28,0
4900,0.5568417,0.012046792544424534,-1.0187953114509583,0.142578125,0.5568416702004988,1.0,11845308.339635132,491.875504875183,0.05762192954310187,331672.28015300335,True,0.2673310879387986,0.28951058226170023,0.0,29,3
4953,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,0.0,-1001718.6526193568,0.0,1.0,4597.629735128718,True,0.39816094810594854,0.3,0.3,29,0
5000,0.9981755,0.012046792544424534,-1.0187953114509583,0.142578125,0.9981755219533421,0.0,9186820.605469733,0.0,1.0,4561.19511664468,True,0.39817552195334216,0.3,0.3,29,0
5087,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,0.0,-1003018.6518522874,0.0,1.0,4499.7463811585985,True,0.3982001014475366,0.3,0.3,29,0
5100,0.8492257,0.012046792544424534,-1.0187953114509583,0.142578125,0.8492256957489177,1.0,15040198.427159786,0.0,1.0,376935.76062770566,True,0.24922569574891773,0.3,0.3,30,4
5101,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,,,,,,False,,,,30,3
5200,0.09980523,0.012046792544424534,-1.0187953114509583,0.142578125,0.09980522666355228,0.0,-616199.9351105372,0.0,1.0,4869.333411193427,True,0.3980522666355226,0.3,0.3,30,0
5203,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,0.0,-1002907.5025382496,0.0,1.0,4867.2104759041285,True,0.39805311580963837,0.3,0.3,30,0
5300,0.09980532,0.012046792544424534,-1.0187953114509583,0.142578125,0.09980531774185122,0.0,-654152.1016415379,0.0,1.0,4867.0564537194,True,0.39805317741851226,0.3,0.3,30,0
5304,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,1.0,-1000446.1833973662,0.0,1.0,331692.91239467025,True,0.2673228350421319,0.3,0.3,31,3
5400,0.09980684,0.012046792544424534,-1.0187953114509583,0.142578125,0.09980683878041662,0.0,-907739.2816608851,0.0,1.0,4829.030489584949,True,0.39806838780416604,0.3,0.3,31,0
5420,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,0.0,-1004319.891452583,0.0,1.0,4829.030489584949,True,0.39806838780416604,0.3,0.3,31,0
5500,0.099816695,0.012046792544424534,-1.0187953114509583,0.142578125,0.09981669813953392,1.0,-898393.7180457432,0.0,1.0,4582.546511652442,True,0.398166981395339,0.3,0.3,32,5
5530,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,0.0,-1003337.5397538437,0.0,1.0,4824.502021188408,True,0.39807019919152464,0.3,0.3,32,0
5600,0.9951437,0.012046792544424534,-1.0187953114509583,0.142578125,0.9951436900729878,1.0,3684987.0025762105,0.0,1.0,12140.774817530973,True,0.39514369007298766,0.3,0.3,33,5
5630,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,0.0,-1002839.163740977,0.0,1.0,4828.174987176263,True,0.39806873000512955,0.3,0.3,33,0
5700,0.09956623,0.012046792544424534,-1.0187953114509583,0.142578125,0.09956622752604419,1.0,-406348.16356336663,0.0,1.0,10844.311848895635,True,0.39566227526044173,0.3,0.3,34,4
5750,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,1.0,-1003984.1483612463,0.0,1.0,14690.719089021804,True,0.3941237123643913,0.3,0.3,35,6
5800,0.99812496,0.012046792544424534,-1.0187953114509583,0.142578125,0.9981249373189938,0.0,4797539.247344214,0.0,1.0,4687.656702515945,True,0.3981249373189937,0.3,0.3,35,0
5856,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,0.0,-1001842.3703582629,0.0,1.0,4868.945777658613,True,0.39805242168893656,0.3,0.3,35,0
5900,0.73705566,0.012046792544424534,-1.0187953114509583,0.142578125,0.7370556326911184,1.0,8843208.895644872,0.0,1.0,657360.9182722041,True,0.13705563269111837,0.3,0.3,36,3
6000,0.09982184,0.012046792544424534,-1.0187953114509583,0.142578125,0.09982184188033064,0.0,-776644.3336688103,0.0,1.0,4453.952991734102,True,0.3982184188033064,0.3,0.3,36,0
6093,0.0,0.012046792544424534,-1.0187953114509583,0.142578125,0.0,0.0,-1000593.8752468576,0.0,1.0,4599.920366201267,True,0.3981600318535195,0.3,0.3,36,0
6100,0.47183546,0.012046792544424534,-1.0187953114509583,0.142578125,0.47183547677877213,1.0,18618326.91558708,796.6366425323489,0.10605854938101929,562980.0159942568,True,0.17480799360229726,0.281025683118713,0.01600180005776187,37,4
6200,0.0998065,0.0084679014980793,-1.0733000680804252,0.090966796875,0.0998065049908532,0.0,-906707.684781296,0.0,1.0,4837.375228670193,True,0.3980650499085319,0.3,0.3,37,0
6216,0.0,0.0084679014980793,-1.0733000680804252,0.090966796875,0.0,0.0,-1001363.2141676999,0.0,1.0,4833.6268003159785,True,0.3980665492798736,0.3,0.3,37,0
6300,0.09982079,0.0084679014980793,-1.0733000680804252,0.090966796875,0.09982079281396623,0.0,-743474.055785071,0.0,1.0,4480.179650844269,True,0.3982079281396623,0.3,0.3,37,0
6317,0.0,0.0084679014980793,-1.0733000680804252,0.090966796875,0.0,0.0,-1002364.5762648996,0.0,1.0,4669.533191878637,True,0.39813218672324857,0.3,0.3,37,0
6400,0.7622147,0.0084679014980793,-1.0733000680804252,0.090966796875,0.7622146913207781,1.0,399987.4625966918,0.0,1.0,594463.2716980546,True,0.16221469132077818,0.3,0.3,38,6
6468,0.0,0.0084679014980793,-1.0733000680804252,0.090966796875,0.0,0.0,-1002446.2411112137,0.0,1.0,4451.702932629899,True,0.39821931882694805,0.3,0.3,38,0
6500,0.8837061,0.0084679014980793,-1.0733000680804252,0.090966796875,0.8837061030583044,1.0,9800836.384675402,0.0,1.0,290734.74235423905,True,0.2837061030583044,0.3,0.3,39,2
6586,0.0,0.0084679014980793,-1.0733000680804252,0.090966796875,0.0,0.0,-1004247.7182587385,0.0,1.0,4859.580169085242,True,0.3980561679323659,0.3,0.3,39,0
6600,0.57152563,0.0084679014980793,-1.0733000680804252,0.090966796875,0.571525655225244,1.0,16592622.148327827,1319.2254010009763,0.10772119518793659,290725.4482713524,True,0.28370982069145906,0.27186705541357115,0.015948779120213873,40,2
6700,0.09980597,0.0084679014980793,-1.0733000680804252,0.090966796875,0.09980597334627761,0.0,-848958.9272800409,0.0,1.0,4850.6663430596755,True,0.3980597334627762,0.3,0.3,40,0
6753,0.0,0.0084679014980793,-1.0733000680804252,0.090966796875,0.0,0.0,-1003891.879085875,0.0,1.0,4621.563548185197,True,0.3981513745807259,0.3,0.3,40,0
6800,0.99623597,0.0084679014980793,-1.0733000680804252,0.090966796875,0.9962359612402052,1.0,8846691.868231345,0.0,1.0,9410.096899487355,True,0.3962359612402051,0.3,0.3,41,2
6900,0.09983195,0.0084679014980793,-1.0733000680804252,0.090966796875,0.09983195473111024,0.0,-858348.7940892052,0.0,1.0,4201.131722243897,True,0.3983195473111025,0.3,0.3,41,0
7000,0.09982213,0.0084679014980793,-1.0733000680804252,0.090966796875,0.09982212311301707,0.0,-853613.0617933322,0.0,1.0,4446.922174573866,True,0.3982212311301705,0.3,0.3,41,0
7033,0.0,0.0084679014980793,-1.0733000680804252,0.090966796875,0.0,0.0,-1000669.9467626598,0.0,1.0,4559.671957770777,True,0.3981761312168917,0.3,0.3,41,0
7100,0.8191984,0.0084679014980793,-1.0733000680804252,0.090966796875,0.8191984032239719,1.0,3572495.6522961557,0.0,1.0,452003.9919400702,True,0.2191984032239719,0.3,0.3,42,5
7198,0.0,0.0084679014980793,-1.0733000680804252,0.090966796875,0.0,0.0,-1000723.6548831677,0.0,1.0,4611.2381219089175,True,0.39815550475123646,0.3,0.3,42,0
7200,0.65616894,0.0084679014980793,-1.0733000680804252,0.090966796875,0.6561689385568762,0.0,19810311.985819176,2190.779962615966,0.08054549337818341,4836.551090412497,True,0.39806537956383503,0.25049537013939277,0.007608188853648421,42,0
7300,0.099806756,0.0084679014980793,-1.0733000680804252,0.090966796875,0.0998067537343091,0.0,-608301.2530355369,0.0,1.0,4831.156642272708,True,0.3980675373430909,0.3,0.3,42,0
7342,0.0,0.0084679014980793,-1.0733000680804252,0.090966796875,0.0,0.0,-1001155.5463117999,0.0,1.0,4636.979712211609,True,0.39814520811511533,0.3,0.3,42,0
7400,0.76215,0.0084679014980793,-1.0733000680804252,0.090966796875,0.7621499652600572,1.0,5336708.673628038,0.0,1.0,594625.0868498568,True,0.1621499652600573,0.3,0.3,43,6
7445,0.0,0.0084679014980793,-1.0733000680804252,0.090966796875,0.0,0.0,-1001192.5126717912,0.0,1.0,4678.762195069409,True,0.39812849512197224,0.3,0.3,43,0
7500,0.9981494,0.0084679014980793,-1.0733000680804252,0.090966796875,0.998149422576873,0.0,4225106.212442601,0.0,1.0,4626.443557817773,True,0.3981494225768729,0.3,0.3,43,0
7600,0.09982007,0.0084679014980793,-1.0733000680804252,0.090966796875,0.09982007050222182,0.0,-998486.5634862551,0.0,1.0,4498.237444454789,True,0.3982007050222181,0.3,0.3,43,0
7601,0.0,0.0084679014980793,-1.0733000680804252,0.090966796875,0.0,0.0,-1002984.8009307099,0.0,1.0,4498.237444454789,True,0.3982007050222181,0.3,0.3,43,0
7700,0.09980796,0.0084679014980793,-1.0733000680804252,0.090966796875,0.09980796383302969,0.0,-540481.1233307531,0.0,1.0,4800.904174257975,True,0.39807963833029686,0.3,0.3,43,0
7717,0.0,0.0084679014980793,-1.0733000680804252,0.090966796875,0.0,0.0,-1000417.7451238167,0.0,1.0,4802.108977414934,True,0.398079156409034,0.3,0.3,43,0
7800,0.09981461,0.0084679014980793,-1.0733000680804252,0.090966796875,0.09981460809454284,0.0,-860438.0109847818,0.0,1.0,4634.797636429156,True,0.39814608094542836,0.3,0.3,43,0
7900,0.09980698,0.0084679014980793,-1.0733000680804252,0.090966796875,0.09980698299398172,0.0,-803060.7231114868,0.0,1.0,4825.425150457069,True,0.3980698299398172,0.3,0.3,43,0
7960,0.0,0.0084679014980793,-1.0733000680804252,0.090966796875,0.0,0.0,-1003647.9534116194,0.0,1.0,4619.264322499983,True,0.398152294271,0.3,0.3,43,0
8000,0.87444603,0.0084679014980793,-1.0733000680804252,0.090966796875,0.8744460433265534,0.0,10099589.548514733,58.40843158721924,0.6152395216574328,4781.587390148869,True,0.3980873650439405,0.29863076396886046,0.17772791431375246,43,0
8074,0.0,0.0084679014980793,-1.0733000680804252,0.090966796875,0.0,0.0,-1003775.8049201434,0.0,1.0,4874.7446293227695,True,0.3980501021482709,0.3,0.3,43,0
8100,0.88370776,0.0084679014980793,-1.0733000680804252,0.090966796875,0.8837077853152673,1.0,11149730.612290066,0.0,1.0,290730.53671183187,True,0.2837077853152673,0.3,0.3,44,2
8200,0.09980658,0.007591658271849155,-0.8695712829008698,0.06484375,0.09980657768533502,0.0,-863693.6957960204,0.0,1.0,4835.5578666249,True,0.39806577685335004,0.3,0.3,44,0
8277,0.0,0.007591658271849155,-0.8695712829008698,0.06484375,0.0,0.0,-1003723.2685167068,0.0,1.0,4815.197019155036,True,0.39807392119233803,0.3,0.3,44,0
