timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,budget_exceeded,simulation_error
13072,,,,,0.08916096031251197,753795.1800583989,1.0,0.9999999987123496,0,,500000.0,True,
13088,,,,,0.08867868774815282,1186690.697409818,1.0,1.0,1,,500000.0,True,
13296,,,,,0.08913642663137898,776104.8943142988,1.0,0.9999999732690632,0,,500000.0,True,
13416,,,,,0.08903070457089454,870817.1505283999,1.0,0.9999999936919249,1,,500000.0,True,
13416,,,,,0.08928972949397807,637995.8109098335,1.0,1.0,0,,500000.0,True,
13416,,,,,0.08847998844834039,1366463.9777964165,1.0,0.9999999953294295,1,,500000.0,True,
13416,,,,,0.08855824931466183,1295272.056192912,1.0,0.9999999940586727,1,,500000.0,True,
13448,,,,,0.08825395852696845,1568146.2991454746,1.0,0.9999999892310375,1,,500000.0,True,
13656,,,,,0.08908198421094526,825033.2796897289,1.0,0.9999999858617493,0,,500000.0,True,
13760,,,,,0.08907849349302582,827883.0473060008,1.0,0.9999999700593865,0,,500000.0,True,
13760,,,,,0.08919173846060638,726015.0092347149,1.0,0.9999999664367695,0,,500000.0,True,
13760,,,,,0.07530335761540596,13199278.418416562,1.0,0.9999999784627615,30,,1500000.0,True,
13760,,,,,0.08932410651357116,607616.4872551969,1.0,0.9999999971026011,0,,500000.0,True,
13760,,,,,0.023379367652098935,10590142.361700617,0.10074078756205507,0.056885863924294684,23,,1500000.0,True,
13760,,,,,0.08913553349078258,776638.6934166661,1.0,0.9999999985834781,0,,500000.0,True,
13808,,,,,0.08908278170744721,823767.2049350117,1.0,0.999999969886173,0,,500000.0,True,
14016,,,,,0.08913537929567952,777046.6299161181,1.0,1.0,0,,500000.0,True,
14104,,,,,0.08904029522605503,862200.7133691416,1.0,0.9999999842141593,0,,500000.0,True,
14104,,,,,0.08927583235865662,650478.6140436296,1.0,0.9999999884622811,0,,500000.0,True,
14104,,,,,0.08263217856301137,6617152.833569121,1.0,0.9999999979728954,16,,500000.0,True,
14104,,,,,0.08661295910788305,3044890.7787690787,1.0,0.9999999817939599,3,,500000.0,True,
14104,,,,,0.07815417645337366,10642106.975770978,1.0,0.9999999926886574,20,,500000.0,True,
14104,,,,,0.08786969195854007,1913873.4942161376,1.0,0.9999999890884556,1,,500000.0,True,
14168,,,,,0.08912733659953194,783752.3108808179,1.0,0.9999999996408034,0,,500000.0,True,
14376,,,,,0.08907916465116383,827567.4961195493,1.0,0.9999999991536441,0,,500000.0,True,
14448,,,,,0.08907657130331273,829610.3871072946,1.0,0.9999999945528902,0,,500000.0,True,
14448,,,,,0.0891714361035511,744251.7359367185,1.0,0.9999999813545745,0,,500000.0,True,
14448,,,,,0.08278209359529906,6482511.562275718,1.0,0.9999999816608706,12,,500000.0,True,
14448,,,,,0.08930975389669832,620518.8978950094,1.0,0.9999999780046842,0,,500000.0,True,
14448,,,,,0.0837335590940163,5629674.678961743,1.0,0.9999999885824093,9,,500000.0,True,
14448,,,,,0.08910391726156765,805042.6251654063,1.0,0.9999999895686003,0,,500000.0,True,
14528,,,,,0.08907011119953512,835146.606560726,1.0,0.999999960149684,0,,500000.0,True,
14736,,,,,0.08914271763641232,770451.4653070293,1.0,0.9999999946635234,0,,500000.0,True,
14792,,,,,0.08904152043167533,861100.0980219616,1.0,0.9999999904600574,0,,500000.0,True,
14792,,,,,0.08515479155649536,4351555.543892686,1.0,0.9999999944307483,9,,500000.0,True,
14792,,,,,0.08625360278170045,3365706.090935817,1.0,1.0,8,,500000.0,True,
14792,,,,,0.08915226877172439,761603.4283836335,1.0,0.9999999846820514,0,,500000.0,True,
14888,,,,,0.08728812074844887,2435580.1366244718,1.0,0.9999999997709211,2,,500000.0,True,
15096,,,,,0.08908242224597546,824639.2908284378,1.0,0.9999999680196568,0,,500000.0,True,
15136,,,,,0.08907842028285556,827949.3401951402,1.0,0.9999999990387318,0,,500000.0,True,
15136,,,,,0.08307959901467471,6215317.702289122,1.0,0.9999999982104009,11,,500000.0,True,
15136,,,,,0.08674581625080581,2923508.7255115127,1.0,0.9999999835286204,5,,500000.0,True,
15136,,,,,0.0890894484053999,818041.6665699879,1.0,1.0,0,,500000.0,True,
15248,,,,,0.08905568833233579,848100.5320775292,1.0,0.9999999895659188,0,,500000.0,True,
15456,,,,,0.08912010616916677,790772.6163650191,1.0,0.9999999897423094,0,,500000.0,True,
15480,,,,,0.08903886643339709,863484.1537289221,1.0,0.9999999736241781,0,,500000.0,True,
15480,,,,,0.07596668540501267,12603533.687023386,1.0,0.999999982874042,27,,1500000.0,True,
15480,,,,,0.08553695425066025,4008329.4391968264,1.0,0.9999999968228688,6,,500000.0,True,
15480,,,,,0.07662766947051561,12009894.11839939,1.0,1.0,30,,1500000.0,True,
15480,,,,,0.08910872581806822,800722.4422524576,1.0,0.9999999804085031,1,,500000.0,True,
15608,,,,,0.0890924264431951,815105.5749790777,1.0,0.9999999951838022,0,,500000.0,True,
15816,,,,,0.08908235571642889,824699.1742109285,1.0,0.9999999731578556,0,,500000.0,True,
15824,,,,,0.08908115727800608,825489.994855451,1.0,0.9999999755224236,0,,500000.0,True,
15824,,,,,0.024320460034037025,9711830.047716614,0.09972768845808921,0.056885863924294684,25,,1500000.0,True,
15824,,,,,0.08906820299300205,837128.5845735586,1.0,0.9999999994535274,0,,500000.0,True,
15968,,,,,0.08904672144197265,856153.7378195802,1.0,0.9999999842585122,0,,500000.0,True,
16168,,,,,0.08904036483548289,862138.0991908796,1.0,0.9999999799339684,0,,500000.0,True,
16168,,,,,0.07476862594076243,13681481.105053185,1.0,0.9999999736221856,28,,1500000.0,True,
16168,,,,,0.07887041193373534,10002315.168264767,1.0,0.9999999926886574,20,,500000.0,True,
16168,,,,,0.08910775398283524,801595.7340061925,1.0,0.9999999911344416,0,,500000.0,True,
16176,,,,,0.08914172635174784,771342.0951816889,1.0,0.999999980676055,0,,500000.0,True,
16328,,,,,0.08908452799793548,822199.2666516708,1.0,0.9999999939283883,0,,500000.0,True,
16512,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08907486035606395,831147.4807958606,1.0,0.9999999931452822,0,,500000.0,True,
16512,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.07297044166621842,15304700.176560538,1.0,0.999999982874042,31,,1500000.0,True,
16512,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08301820871173685,6271347.862809984,1.0,0.9999999863164402,15,,500000.0,True,
16512,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.0746616504156739,13788910.583923638,1.0,0.9999999962858012,30,,1500000.0,True,
16512,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08006519895756425,8928543.409724336,1.0,0.9999999885824093,16,,500000.0,True,
16512,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08906216220464164,842555.4263198721,1.0,0.9999999874020618,0,,500000.0,True,
16536,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08908153053415602,825441.1150800631,1.0,0.9999999919683511,0,,500000.0,True,
16688,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08904455710987202,858097.7950282985,1.0,0.9999999974817664,0,,500000.0,True,
16856,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08904217830535506,860509.1893102748,1.0,0.9999999975019774,0,,500000.0,True,
16856,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08474865373123688,4719457.661202833,1.0,0.9999999926886574,10,,500000.0,True,
16856,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08263866385164192,6612271.61062347,1.0,0.9999999903980862,13,,500000.0,True,
16856,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08109261359927218,8007586.118420377,1.0,1.0,16,,500000.0,True,
16856,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08719188574992054,2523691.2596935355,1.0,1.0,5,,500000.0,True,
16856,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08909538359830692,812709.1639277291,1.0,0.9999999826605985,0,,500000.0,True,
16896,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08912542891005855,785989.1796081464,1.0,1.0,0,,500000.0,True,
17048,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08908298251781369,823586.8062011575,1.0,0.9999999672206326,0,,500000.0,True,
17200,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.0890775107271963,828766.1604086622,1.0,0.9999999808563191,0,,500000.0,True,
17200,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08123187469558249,7880035.7277987,1.0,0.9999999885824093,16,,500000.0,True,
17200,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08735809760718767,2373071.2157736844,1.0,0.9999999869753621,2,,500000.0,True,
17200,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08119729098397292,7913482.895801281,1.0,0.9999999962986362,13,,500000.0,True,
17200,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08403827002428658,5357889.195769612,1.0,0.9999999835286204,8,,500000.0,True,
17200,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08904821270123918,855087.4222802115,1.0,0.9999999723596762,0,,500000.0,True,
17256,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08907904646508201,827673.6938420815,1.0,0.999999998166127,0,,500000.0,True,
17408,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08904121742984923,861097.2551667142,1.0,0.9999999998503046,0,,500000.0,True,
17544,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.07215805215402414,16034805.909022603,1.0,0.999999982874042,34,,1500000.0,True,
17544,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.0859070614169904,3678380.724043387,1.0,1.0,8,,500000.0,True,
17544,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.0828634158876081,3608093.5329795224,1.0,0.84401242810439,5,,500000.0,True,
17544,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08588516068317989,3699169.146509044,1.0,0.9999999922367828,5,,500000.0,True,
17544,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08504074708432843,4456949.340979522,1.0,0.9999999944208072,7,,500000.0,True,
17544,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08908759817105083,819703.8530774169,1.0,0.9999999961972846,0,,500000.0,True,
17632,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08833258814660067,1498526.1555091753,1.0,0.9999999986263927,2,,500000.0,True,
17768,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08908084154504789,825509.4924017548,1.0,0.9999999586408368,0,,500000.0,True,
17888,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08226297889233586,6953368.145862486,1.0,0.9999999926886574,15,,500000.0,True,
17888,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08644985362228388,3190565.5378686297,1.0,0.9999999835286204,6,,500000.0,True,
17888,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08677986813000138,2892462.0143792536,1.0,0.9999999854988063,4,,500000.0,True,
17888,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08727587622202272,2448939.7995029143,1.0,0.9999999832465337,3,,500000.0,True,
17888,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.0846542725448347,4804279.181359468,1.0,0.9999999836594731,6,,500000.0,True,
17888,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08904240923775854,860301.7309570079,1.0,0.9999999981617129,0,,500000.0,True,
17976,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.07370730122185958,14634809.05396027,1.0,0.9999999736221856,33,,1500000.0,True,
18128,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08904301496780567,859482.8615853946,1.0,1.0,0,,500000.0,True,
18232,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.0815278616159154,7614028.173509695,1.0,0.9999999885824093,11,,500000.0,True,
18232,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08727750583023122,2446743.2046308257,1.0,0.9999999944208072,4,,500000.0,True,
18232,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08489174468109989,1813131.0242683496,1.0,0.8455137188429284,2,,500000.0,True,
18232,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08851747758185609,1332761.9799682368,1.0,1.0,2,,500000.0,True,
18232,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08834607564738252,1486404.5108443496,1.0,0.9999999852475887,2,,500000.0,True,
18232,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08907818315164709,828162.0048355354,1.0,0.9999999781912882,0,,500000.0,True,
18320,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.07954451617040359,9391569.34317501,1.0,0.9999999863164402,18,,500000.0,True,
18488,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08908228850858678,824210.331605074,1.0,0.9999999797538917,0,,500000.0,True,
18576,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08572152975060515,3845120.6082341922,1.0,1.0,5,,500000.0,True,
18576,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08521547206708578,4297670.391765465,1.0,0.999999980054286,5,,500000.0,True,
18576,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08710677997970868,2600176.3995125485,1.0,0.9999999667671695,3,,500000.0,True,
18576,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08904328571357033,859513.8891170591,1.0,0.9999999751243857,0,,500000.0,True,
18664,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08556523274894717,3983500.3453245643,1.0,0.9999999903980862,7,,500000.0,True,
18848,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08904179332503236,860579.789706566,1.0,0.9999999861990674,0,,500000.0,True,
18920,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08421406509166297,5199899.728274664,1.0,0.9999999835286204,8,,500000.0,True,
18920,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.07116073695957213,11415969.872926502,0.9798711619011661,0.7338460159314514,28,,1500000.0,True,
18920,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08767877596735338,2085024.1129454407,1.0,0.9999999939465039,3,,500000.0,True,
18920,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.07393714057614006,14440232.382788917,1.0,0.9999999962858012,34,,1500000.0,True,
18920,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08856950722457946,1285603.4512857222,1.0,0.9999999852819393,1,,500000.0,True,
18920,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08907875398427742,827649.4608207543,1.0,0.9999999945172464,0,,500000.0,True,
19008,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08314525096289212,6157233.008046012,1.0,0.9999999869753621,12,,500000.0,True,
19208,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08840731609159283,1430413.5708914734,1.0,0.9999999915060545,1,,500000.0,True,
19264,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08777507417953193,1999571.6217100867,1.0,0.9999999944208072,4,,500000.0,True,
19264,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08211477470763336,7081841.131980563,1.0,0.9999999979728954,16,,500000.0,True,
19264,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08930392046849088,625248.6944577707,1.0,0.9999999907083379,2,,500000.0,True,
19264,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08251604572730747,6727945.285949292,1.0,1.0,16,,500000.0,True,
19264,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08727292497015393,615415.2368577706,1.0,0.8978849116107691,1,,500000.0,True,
19264,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08904161011659077,861019.5829560474,1.0,0.9999999936919249,0,,500000.0,True,
19352,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08510284318067168,4398838.039738203,1.0,0.9999999517468117,7,,500000.0,True,
19568,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08904137516463839,860955.5431188367,1.0,0.9999999971765605,0,,500000.0,True,
19608,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08759580075678869,2160686.942033664,1.0,0.9999999836594731,3,,500000.0,True,
19608,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08078623891415126,8275019.109366765,1.0,0.9999999816608706,14,,500000.0,True,
19608,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08826175183440199,1561369.7828552704,1.0,0.9999999888543728,1,,500000.0,True,
19608,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08461772485784032,4838572.077391352,1.0,0.9999999962986362,12,,500000.0,True,
19608,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08704290211919315,2657584.916867031,1.0,1.0,3,,500000.0,True,
19608,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08907848863768503,827887.4093554453,1.0,0.9999999700593865,0,,500000.0,True,
19696,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08701569601447218,2680631.168085527,1.0,0.9999999854988063,5,,500000.0,True,
19928,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08907642252639297,829478.678700534,1.0,0.9999999808099234,0,,500000.0,True,
19952,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08769183397055168,2074380.5882060728,1.0,0.9999999852475887,3,,500000.0,True,
19952,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08382846383616936,5542750.710082411,1.0,0.9999999944307483,8,,500000.0,True,
19952,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08801810039634024,1780228.187430603,1.0,0.9999999945722251,1,,500000.0,True,
19952,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08498797648610464,4505722.2024737885,1.0,0.9999999922367828,6,,500000.0,True,
19952,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08614651821431119,600213.2754306031,1.0,0.8407188117954679,0,,500000.0,True,
19952,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08904008981265624,862385.257243519,1.0,0.9999999842141593,0,,500000.0,True,
20040,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08597182767085897,3618279.303203318,1.0,1.0,5,,500000.0,True,
20288,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.0890401475495044,862058.0333379345,1.0,0.9999999944114983,0,,500000.0,True,
20296,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08923332971603282,689016.6300291871,1.0,0.9999999667671695,1,,500000.0,True,
20296,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08529881279313349,4222207.941307865,1.0,0.9999999982104009,7,,500000.0,True,
20296,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08856606174563303,1288025.5312469176,1.0,0.9999999958039237,1,,500000.0,True,
20296,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08369118327442937,5671516.6805959465,1.0,0.9999999832465337,9,,500000.0,True,
20296,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08868605700284493,1180858.7639846634,1.0,0.9999999973217955,1,,500000.0,True,
20296,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.0890765833303736,829599.5819678896,1.0,0.9999999945528902,0,,500000.0,True,
20384,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08784293312218228,1937570.7786350604,1.0,0.999999980054286,2,,500000.0,True,
20640,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08865983309431441,1204426.338222087,1.0,0.9999999852819393,1,,500000.0,True,
20640,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08586312461564122,3715390.856849947,1.0,0.9999999968228688,5,,500000.0,True,
20640,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08488678695853583,4596689.9749638075,1.0,1.0,8,,500000.0,True,
20640,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08895570143658244,704871.1761432013,1.0,0.9870006214054663,0,,500000.0,True,
20640,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08904159341630535,861034.5284608919,1.0,0.9999999904600574,0,,500000.0,True,
20648,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08907489264066124,830852.9884174697,1.0,0.999999997288559,0,,500000.0,True,
20728,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08923576432738067,686469.5581514651,1.0,0.9999999939465039,1,,500000.0,True,
20984,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08925570947375928,668903.6178564985,1.0,0.9999999660316246,0,,500000.0,True,
20984,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08741984020798386,2317280.853911641,1.0,0.9999999983242444,3,,500000.0,True,
20984,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.07404864557696399,14330733.794029782,1.0,0.9999999970462644,30,,1500000.0,True,
20984,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.0869454006904069,2746031.8624866987,1.0,0.9999999989949849,3,,500000.0,True,
20984,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08930061443927931,628547.5125154689,1.0,1.0,0,,500000.0,True,
20984,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08907840219568984,827965.589746833,1.0,0.9999999990387318,0,,500000.0,True,
21008,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08904008405903947,862115.1554757586,1.0,1.0,0,,500000.0,True,
21072,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08929834034680367,630260.676645085,1.0,0.9999999725940774,1,,500000.0,True,
21328,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08737146735567125,2362298.7775956495,1.0,1.0,3,,500000.0,True,
21328,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08620201497097864,3411028.1183871618,1.0,0.9999999891032587,4,,500000.0,True,
21328,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08147336566551291,7660348.058275127,1.0,0.9999999986820659,17,,500000.0,True,
21328,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08653835475093472,3111958.5195130315,1.0,0.9999999659886787,4,,500000.0,True,
21328,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08924397431979834,679450.6358694651,1.0,0.9999999923045617,0,,500000.0,True,
21328,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08903882740526897,863519.2166898244,1.0,0.9999999736241781,0,,500000.0,True,
21368,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08907414554780846,831523.5808711397,1.0,0.9999999759639848,0,,500000.0,True,
21416,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08727696397696516,2445948.9992984454,1.0,0.9999999888543728,3,,500000.0,True,
21672,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08793153988107183,1858953.32315731,1.0,0.9999999721405478,1,,500000.0,True,
21672,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08793048628326067,1858661.8084422122,1.0,0.9999999976286374,3,,500000.0,True,
21672,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.0835989174218345,5750747.437904624,1.0,0.9999999993662835,11,,500000.0,True,
21672,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08747910023154669,2266245.105577212,1.0,0.9999999927714697,3,,500000.0,True,
21672,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08929029670948688,637820.157416292,1.0,0.9999999976578925,0,,500000.0,True,
21672,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08908116837312223,825480.0269773647,1.0,0.9999999755224236,0,,500000.0,True,
21728,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08903998287882231,862205.992471701,1.0,0.9999999980792458,0,,500000.0,True,
21760,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08867499013937277,1190181.295815133,1.0,0.9999999945722251,1,,500000.0,True,
22016,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08868840468505437,1178748.8693917627,1.0,0.9999999973217955,1,,500000.0,True,
22016,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08815820223664997,1654146.638222211,1.0,0.9999999977735198,2,,500000.0,True,
22016,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08670463936649124,2960559.428397978,1.0,0.9999999880110932,4,,500000.0,True,
22016,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08782900603257325,1951685.8300988115,1.0,0.9999999916627464,2,,500000.0,True,
22016,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08919730186581501,721395.9565062884,1.0,1.0,0,,500000.0,True,
22016,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08904038580670555,862119.2585957522,1.0,0.9999999799339684,0,,500000.0,True,
22104,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08828691238869305,1538550.126470108,1.0,1.0,2,,500000.0,True,
22104,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08858304865283594,1272767.1535670338,1.0,0.9999999958039237,1,,500000.0,True,
22360,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08921441955103832,706012.049340692,1.0,0.999999999676082,0,,500000.0,True,
22360,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.088582190892874,1273355.598630121,1.0,0.9999999778922517,2,,500000.0,True,
22360,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08537972275045523,4150867.590505334,1.0,0.9999999879147656,5,,500000.0,True,
22360,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08792995304209764,1860936.2826365172,1.0,0.9999999953294295,2,,500000.0,True,
22360,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08928036457187759,646746.1788203759,1.0,0.9999999905061996,1,,500000.0,True,
22360,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.0890747952738665,831205.9507931531,1.0,0.9999999931452822,0,,500000.0,True,
22448,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.07590683929266279,12661328.24577227,1.0,0.9999999970462644,29,,1500000.0,True,
22448,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08865920844683284,1204356.2530177687,1.0,0.9999999475731404,1,,500000.0,True,
22704,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08930069234154242,628477.5006701448,1.0,1.0,0,,500000.0,True,
22704,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08883435392312657,1046884.3619786972,1.0,0.9999999906400084,1,,500000.0,True,
22704,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08618619997920306,3426326.7553361706,1.0,0.9999999979044427,7,,500000.0,True,
22704,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.0879223344182422,1867785.3254262013,1.0,0.9999999971026011,2,,500000.0,True,
22704,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.088524433546543,1326111.8789069853,1.0,0.9999999901468128,1,,500000.0,True,
22704,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08904217470414955,860512.4246416809,1.0,0.9999999975019774,0,,500000.0,True,
22792,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08063724501933045,8411520.787984157,1.0,0.9999999986820659,18,,500000.0,True,
22792,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08921483699342075,705267.2861562477,1.0,0.9999999877068133,0,,500000.0,True,
23048,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08923144628758019,690709.7523420928,1.0,0.9999999923045617,1,,500000.0,True,
23048,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08923442279991556,687575.7759191049,1.0,0.9999999559828845,1,,500000.0,True,
23048,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08793022849872578,1859487.1970371944,1.0,0.9999999819128563,2,,500000.0,True,
23048,,0.01608574017882347,0.081915283203125,-1.9363640604075045,0.08727011459404571,2454119.3771590763,1.0,0.9999999817939599,2,,500000.0,True,
