timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes
272,,,,,0.0482849980451335,4192544.9282218073,0.7014875063669794,0.15417850749327539,18,
272,,,,,0.05068753232965533,6601297.972665411,0.9235131925176436,0.19962283862220234,23,
272,,,,,0.047484587566068756,4452678.228221808,0.7014875063669794,0.1540479889157358,19,
272,,,,,0.049515880351235386,3786059.128221807,0.7014875063669794,0.15339026955045967,16,
272,,,,,0.05260580121349519,5362397.572665411,0.8764806455993652,0.19962283862220234,20,
272,,,,,0.0366129517737532,5599162.828221807,0.5179290166793824,0.15339026955045967,21,
272,,,,,0.055876097086439064,4909497.672665411,0.9235131925176436,0.19962283862220234,21,
272,,,,,0.0557307572183156,4343599.172665411,0.8764806455993652,0.19964354144495458,18,
544,,,,,0.06239199029317064,3573312.318028229,0.9833958312168753,0.2007555681657699,12,
544,,,,,0.0673863515546161,1945105.5180282285,0.9833958312168753,0.2007971101616846,9,
544,,,,,0.06471416656831351,2951606.4462432982,0.9927448344645209,0.20283121238773694,9,
544,,,,,0.06409620351506717,2999631.6180282286,0.9833958312168753,0.19799546117002897,13,
544,,,,,0.06910239662597176,1252401.0180282285,0.9731857522106171,0.2007971101616846,6,
544,,,,,0.06741383386904454,2001614.6462432982,0.988283556439209,0.2010611383389335,11,
544,,,,,0.06281861664755091,3434476.0180282285,0.9833958312168753,0.2007971101616846,13,
544,,,,,0.060354162474714736,4086608.318028229,0.9731857522106171,0.19799546117002897,15,
816,,,,,0.08461255208420258,1756648.6983666879,1.0,0.9999999837596102,6,
816,,,,,0.07451459235957632,1567324.715589351,0.991717684301404,0.48263484141217794,7,
816,,,,,0.07633245204263,2538408.7870454118,0.9995495933141673,0.7067743886041066,7,
816,,,,,0.0770211588611493,2376615.487045412,0.9992726334791183,0.7169535429234684,9,
816,,,,,0.08001728347641116,1333308.3870454119,0.9992726334791183,0.7067743886041066,5,
816,,,,,0.07809297162872778,2030748.9870454117,0.9995495933141673,0.7169535429234684,8,
816,,,,,0.08661194508056644,1104720.0962115591,1.0,0.9999999866103577,5,
1088,,,,,0.08441068121724767,1822471.4762700442,1.0,1.0,4,
1088,,,,,0.03464070309539864,2718962.8726654113,0.28243411962453824,0.08410486428807037,14,
1088,,,,,0.08554818336279767,1451573.7287937792,1.0,0.9999999854047433,5,
1088,,,,,0.08269219257683165,2382807.476270044,1.0,1.0,6,
1088,,,,,0.0877494546702313,704782.4762700442,1.0,0.9955472360865293,3,
1088,,,,,0.08749953584093434,815309.4762700442,1.0,1.0,3,
1088,,,,,0.08486688512883743,1644682.4762700442,1.0,0.9955472360865293,4,
