timesteps,total_reward,kl_divergence,entropy_loss,clip_fraction,step_reward,pipe_changes,cumulative_budget,pressure_deficit,demand_satisfaction,cost_of_intervention,simulation_success,weighted_cost,weighted_pd,weighted_demand
442,0,0.0,0.0,0.0,-518.2711399415437,21,-5082711.4,1146663.1,1.9485445744275966e-07,5232711.4,True,0.0,0.0,5.845633723282789e-08
476,0,0.0,0.0,0.0,-556.7030373375,24,-5469506.6,190471.67,0.0,5619506.6,True,0.0,0.24762266249999998,0.0
510,0,0.0,0.0,0.0,-497.46885000000003,22,-4874688.5,817061.2,0.0,5024688.5,True,0.0,0.0,0.0
544,0,0.0,0.0,0.0,-620.8902899415438,23,-6108902.9,992168.5,1.9485445744275966e-07,6258902.9,True,0.0,0.0,5.845633723282789e-08
578,0,0.0,0.0,0.0,-482.2225699428964,21,-4722225.7,705109.0,1.903452839089724e-07,4872225.7,True,0.0,0.0,5.7103585172691724e-08
612,0,0.0,0.0,0.0,-681.5500999415437,25,-6715501.0,809274.1,1.9485445744275966e-07,6865501.0,True,0.0,0.0,5.845633723282789e-08
646,0,0.0,0.0,0.0,-652.091589960829,21,-6420915.9,822839.2,1.3057046109275367e-07,6570915.9,True,0.0,0.0,3.91711383278261e-08
680,0,0.0,0.0,0.0,-559.9255199415437,26,-5499255.2,634340.75,1.9485445744275966e-07,5649255.2,True,0.0,0.0,5.845633723282789e-08
714,0,0.0,0.0,0.0,-587.9320143915438,23,-5781147.4,271593.06,1.9485445744275966e-07,5931147.4,True,0.0,0.18272555000000001,5.845633723282789e-08
748,0,0.0,0.0,0.0,-511.6401199630365,23,-5016401.2,958413.75,1.232116759332875e-07,5166401.2,True,0.0,0.0,3.6963502779986246e-08
782,0,0.0,0.0,0.0,-608.9045910108289,23,-5991329.1,214601.31,1.3057046109275367e-07,6141329.1,True,0.0,0.22831895,3.91711383278261e-08
816,0,0.0,0.0,0.0,-631.0724221331195,26,-6211331.300000001,424115.1,-1.9373161963473218e-07,6361331.300000001,True,0.0,0.060707924999999996,-5.8119485890419654e-08
850,0,0.0,0.0,0.0,-692.7101683581195,26,-6828240.5,357647.88,-1.9373161963473218e-07,6978240.5,True,0.0,0.1138817,-5.8119485890419654e-08
884,0,0.0,0.0,0.0,-653.6971599630365,25,-6436971.6,738291.25,1.232116759332875e-07,6586971.6,True,0.0,0.0,3.6963502779986246e-08
918,0,0.0,0.0,0.0,-706.8962170005366,27,-6972064.7,112183.8,1.232116759332875e-07,7122064.7,True,0.0,0.3102529625,3.6963502779986246e-08
952,0,0.0,0.0,0.0,-652.3322017380365,24,-6425114.6,275927.22,1.232116759332875e-07,6575114.6,True,0.0,0.17925822500000002,3.6963502779986246e-08
986,0,0.0,0.0,0.0,-538.8973267678965,27,-5290745.800000001,278433.53,1.903452839089724e-07,5440745.800000001,True,0.0,0.17725317500000004,5.7103585172691724e-08
1020,0,0.0,0.0,0.0,-621.7294666630365,25,-6119603.3,211420.88,1.232116759332875e-07,6269603.3,True,0.0,0.2308633,3.6963502779986246e-08
1054,0,0.0,0.0,0.0,-615.4615572358289,25,-6054864.0,468946.6,1.3057046109275367e-07,6204864.0,True,0.0,0.024842725000000024,3.91711383278261e-08
1088,0,0.0,0.0,0.0,-808.7922900000001,27,-7987922.9,716913.5,-1.9373161963473218e-07,8137922.9,True,0.0,0.0,-5.8119485890419654e-08
1122,0,0.0,0.0,0.0,-479.7583799630366,21,-4697583.800000001,1770611.2,1.232116759332875e-07,4847583.800000001,True,0.0,0.0,3.6963502779986246e-08
1156,0,0.0,0.0,0.0,-652.1312242750001,26,-6422056.800000001,406930.34,0.0,6572056.800000001,True,0.0,0.07445572500000001,0.0
1190,0,0.0,0.0,0.0,-579.1083452915437,23,-5692787.5,286994.2,1.9485445744275966e-07,5842787.5,True,0.0,0.17040465000000002,5.845633723282789e-08
1224,0,0.0,0.0,0.0,-467.8788366358289,20,-4579277.7,438833.34,1.3057046109275367e-07,4729277.7,True,0.0,0.04893332500000001,3.91711383278261e-08
1258,0,0.0,0.0,0.0,-657.6357144108289,26,-6478863.4,186718.06,1.3057046109275367e-07,6628863.4,True,0.0,0.25062555000000003,3.91711383278261e-08
1292,0,0.0,0.0,0.0,-510.25716143311945,22,-5003174.8,424601.72,-1.9373161963473218e-07,5153174.8,True,0.0,0.06031862499999999,-5.8119485890419654e-08
1326,0,0.0,0.0,0.0,-816.3179430665436,27,-8066063.6,139478.9,1.9485445744275966e-07,8216063.6,True,0.0,0.28841687499999996,5.845633723282789e-08
1360,0,0.0,0.0,0.0,-529.5620244415437,22,-5197820.800000001,224930.62,1.9485445744275966e-07,5347820.800000001,True,0.0,0.22005550000000001,5.845633723282789e-08
1394,0,0.0,0.0,0.0,-606.67396,23,-5966739.6,711330.1,0.0,6116739.6,True,0.0,0.0,0.0
1428,0,0.0,0.0,0.0,-684.2244699608289,26,-6742244.7,827184.4,1.3057046109275367e-07,6892244.7,True,0.0,0.0,3.91711383278261e-08
1462,0,0.0,0.0,0.0,-681.6256169915438,27,-6718383.2,234121.31,1.9485445744275966e-07,6868383.2,True,0.0,0.21270295,5.845633723282789e-08
1496,0,0.0,0.0,0.0,-482.12155,24,-4721215.5,834304.25,-1.9373161963473218e-07,4871215.5,True,0.0,0.0,-5.8119485890419654e-08
1530,0,0.0,0.0,0.0,-677.116769960829,26,-6671167.7,713957.06,1.3057046109275367e-07,6821167.7,True,0.0,0.0,3.91711383278261e-08
1564,0,0.0,0.0,0.0,-482.2876999608289,21,-4722877.0,726456.5,1.3057046109275367e-07,4872877.0,True,0.0,0.0,3.91711383278261e-08
1598,0,0.0,0.0,0.0,-600.1860599608289,24,-5901860.6,833273.75,1.3057046109275367e-07,6051860.6,True,0.0,0.0,3.91711383278261e-08
1632,0,0.0,0.0,0.0,-661.65531,24,-6516553.1,741807.4,0.0,6666553.1,True,0.0,0.0,0.0
1666,0,0.0,0.0,0.0,-614.0107899630366,25,-6040107.9,717448.25,1.232116759332875e-07,6190107.9,True,0.0,0.0,3.6963502779986246e-08
1700,0,0.0,0.0,0.0,-713.1672849290436,27,-7033805.1,233468.73,1.9485445744275966e-07,7183805.1,True,0.0,0.21322501250000003,5.845633723282789e-08
1734,0,0.0,0.0,0.0,-529.0244299428965,22,-5190244.300000001,1275471.9,1.903452839089724e-07,5340244.300000001,True,0.0,0.0,5.7103585172691724e-08
1768,0,0.0,0.0,0.0,-778.7242020928965,29,-7688617.4,328077.7,1.903452839089724e-07,7838617.4,True,0.0,0.13753785000000002,5.7103585172691724e-08
1802,0,0.0,0.0,0.0,-539.7846699415437,20,-5297846.7,1195022.2,1.9485445744275966e-07,5447846.7,True,0.0,0.0,5.845633723282789e-08
1836,0,0.0,0.0,0.0,-726.1573676456195,28,-7164279.4,161784.48,-1.9373161963473218e-07,7314279.4,True,0.0,0.27057241249999997,-5.8119485890419654e-08
1870,0,0.0,0.0,0.0,-749.0944477678964,28,-7392668.3,284522.28,1.903452839089724e-07,7542668.3,True,0.0,0.172382175,5.7103585172691724e-08
1904,0,0.0,0.0,0.0,-615.0886176803965,24,-6054153.800000001,91547.17,1.903452839089724e-07,6204153.800000001,True,0.0,0.3267622625,5.7103585172691724e-08
1938,0,0.0,0.0,0.0,-610.1029642206195,24,-6003264.5,220642.7,-1.9373161963473218e-07,6153264.5,True,0.0,0.2234858375,-5.8119485890419654e-08
1972,0,0.0,0.0,0.0,-681.528246048329,28,-6718310.800000001,121457.61,1.3057046109275367e-07,6868310.800000001,True,0.0,0.3028339125,3.91711383278261e-08
2006,0,0.0,0.0,0.0,-483.43619996303653,19,-4734362.0,1562551.2,1.232116759332875e-07,4884362.0,True,0.0,0.0,3.6963502779986246e-08
2040,0,0.0,0.0,0.0,-391.78779996082886,19,-3817878.0,1415096.2,1.3057046109275367e-07,3967878.0,True,0.0,0.0,3.91711383278261e-08
2074,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-569.4029799630366,24,-5594029.800000001,1027579.1,1.232116759332875e-07,5744029.800000001,True,0.0,0.0,3.6963502779986246e-08
2108,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-543.9071199428965,23,-5339071.2,1168064.9,1.903452839089724e-07,5489071.2,True,0.0,0.0,5.7103585172691724e-08
2142,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-661.6066425000001,28,-6516839.9,403315.62,0.0,6666839.9,True,0.0,0.0773475,0.0
2176,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-692.2713028165437,24,-6825647.6,133178.6,1.9485445744275966e-07,6975647.6,True,0.0,0.29345712500000004,5.845633723282789e-08
2210,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-693.2426891540438,30,-6835175.2,156461.52,1.9485445744275966e-07,6985175.2,True,0.0,0.2748307875,5.845633723282789e-08
2244,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-644.0734139081195,26,-6341306.2,428492.3,-1.9373161963473218e-07,6491306.2,True,0.0,0.05720614999999998,-5.8119485890419654e-08
2278,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-539.5516108415436,26,-5295906.6,451188.62,1.9485445744275966e-07,5445906.6,True,0.0,0.039049099999999996,5.845633723282789e-08
2312,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-720.2400102733288,29,-7105489.4,113837.89,1.3057046109275367e-07,7255489.4,True,0.0,0.30892968750000005,3.91711383278261e-08
2346,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-604.33525595,26,-5945851.5,187632.44,0.0,6095851.5,True,0.0,0.24989404999999998,0.0
2380,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-684.7571200000001,20,-6747571.2,721734.4,-1.9373161963473218e-07,6897571.2,True,0.0,0.0,-5.8119485890419654e-08
2414,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-663.9179705880365,23,-6541848.6,166388.28,1.232116759332875e-07,6691848.6,True,0.0,0.26688937500000004,3.6963502779986246e-08
2448,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-544.0242599608289,21,-5340242.6,1247272.4,1.3057046109275367e-07,5490242.6,True,0.0,0.0,3.91711383278261e-08
2482,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-465.7581999415437,21,-4557582.0,949087.94,1.9485445744275966e-07,4707582.0,True,0.0,0.0,5.845633723282789e-08
2516,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-701.118082353125,27,-6914698.1,60340.44,0.0,7064698.1,True,0.0,0.351727646875,0.0
2550,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-617.6144599428965,27,-6076144.6,824151.75,1.903452839089724e-07,6226144.6,True,0.0,0.0,5.7103585172691724e-08
2584,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-528.0843,23,-5180843.0,799490.5,-1.9373161963473218e-07,5330843.0,True,0.0,0.0,-5.8119485890419654e-08
2618,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-595.0393299608289,24,-5850393.300000001,962838.7,1.3057046109275367e-07,6000393.300000001,True,0.0,0.0,3.91711383278261e-08
2652,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-551.9129616380367,24,-5420141.800000001,373477.1,1.232116759332875e-07,5570141.800000001,True,0.0,0.10121832500000001,3.6963502779986246e-08
2686,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-630.64727,26,-6206472.7,821091.1,0.0,6356472.7,True,0.0,0.0,0.0
2720,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-604.0891299608289,26,-5940891.300000001,856851.5,1.3057046109275367e-07,6090891.300000001,True,0.0,0.0,3.91711383278261e-08
2754,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-582.3252199428965,20,-5723252.2,1494550.5,1.903452839089724e-07,5873252.2,True,0.0,0.0,5.7103585172691724e-08
2788,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-596.1647200000001,25,-5861647.2,765331.0,-1.9373161963473218e-07,6011647.2,True,0.0,0.0,-5.8119485890419654e-08
2822,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-651.1677299428966,26,-6411677.300000001,1020877.44,1.903452839089724e-07,6561677.300000001,True,0.0,0.0,5.7103585172691724e-08
2856,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-612.9183333956196,26,-6031661.8,190191.67,-1.9373161963473218e-07,6181661.8,True,0.0,0.24784666250000004,-5.8119485890419654e-08
2890,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-618.8594099630366,25,-6088594.1,1228600.4,1.232116759332875e-07,6238594.1,True,0.0,0.0,3.6963502779986246e-08
2924,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-510.97887000000003,20,-5009788.7,709942.4,-1.9373161963473218e-07,5159788.7,True,0.0,0.0,-5.8119485890419654e-08
2958,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-690.27817555,23,-6804436.1,293206.94,0.0,6954436.1,True,0.0,0.16543445,0.0
2992,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-752.8867399415437,26,-7428867.4,562012.1,1.9485445744275966e-07,7578867.4,True,0.0,0.0,5.845633723282789e-08
3026,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-726.4499916428965,26,-7167293.4,150814.62,1.903452839089724e-07,7317293.4,True,0.0,0.27934830000000005,5.7103585172691724e-08
3060,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-696.9986760500001,26,-6872751.9,154357.56,0.0,7022751.9,True,0.0,0.27651395,0.0
3094,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-709.8724117108289,26,-7001694.9,128652.19,1.3057046109275367e-07,7151694.9,True,0.0,0.29707825000000004,3.91711383278261e-08
3128,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-561.49976,25,-5514997.6,561059.25,-1.9373161963473218e-07,5664997.6,True,0.0,0.0,-5.8119485890419654e-08
3162,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-439.9487800000001,20,-4299487.800000001,627836.9,-1.9373161963473218e-07,4449487.800000001,True,0.0,0.0,-5.8119485890419654e-08
3196,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-733.9072800000001,28,-7239072.800000001,946320.5,-1.9373161963473218e-07,7389072.800000001,True,0.0,0.0,-5.8119485890419654e-08
3230,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-546.4981965130365,21,-5366284.7,337158.2,1.232116759332875e-07,5516284.7,True,0.0,0.13027345,3.6963502779986246e-08
3264,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-636.3243194540437,26,-6265953.4,161224.39,1.9485445744275966e-07,6415953.4,True,0.0,0.2710204875,5.845633723282789e-08
3298,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-664.5109299630367,27,-6545109.300000001,732209.9,1.232116759332875e-07,6695109.300000001,True,0.0,0.0,3.6963502779986246e-08
3332,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-468.7238704915437,19,-4587949.7,411125.7,1.9485445744275966e-07,4737949.7,True,0.0,0.07109945,5.845633723282789e-08
3366,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-617.07414,26,-6070741.4,1217111.0,0.0,6220741.4,True,0.0,0.0,0.0
3400,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-671.7833464130365,25,-6619862.0,246433.06,1.232116759332875e-07,6769862.0,True,0.0,0.20285355000000005,3.6963502779986246e-08
3434,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-607.3745599415437,27,-5973745.6,1157229.8,1.9485445744275966e-07,6123745.6,True,0.0,0.0,5.845633723282789e-08
3468,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-637.46825,23,-6274682.5,937221.1,-1.9373161963473218e-07,6424682.5,True,0.0,0.0,-5.8119485890419654e-08
3502,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-446.5388299428965,20,-4365388.300000001,919130.75,1.903452839089724e-07,4515388.300000001,True,0.0,0.0,5.7103585172691724e-08
3536,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-734.4561735358288,31,-7246585.4,247041.97,1.3057046109275367e-07,7396585.4,True,0.0,0.20236642500000002,3.91711383278261e-08
3570,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-593.9315299428965,24,-5839315.300000001,729614.5,1.903452839089724e-07,5989315.300000001,True,0.0,0.0,5.7103585172691724e-08
3604,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-540.6609704250001,26,-5309935.9,84225.53,0.0,5459935.9,True,0.0,0.33261957500000006,0.0
3638,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-593.0421799608289,25,-5830421.8,750721.1,1.3057046109275367e-07,5980421.8,True,0.0,0.0,3.91711383278261e-08
3672,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-501.5341099428964,20,-4915341.1,940000.4,1.903452839089724e-07,5065341.1,True,0.0,0.0,5.7103585172691724e-08
3706,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-718.0298499608289,25,-7080298.5,604415.94,1.3057046109275367e-07,7230298.5,True,0.0,0.0,3.91711383278261e-08
3740,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-611.3636099608289,23,-6013636.1,795883.6,1.3057046109275367e-07,6163636.1,True,0.0,0.0,3.91711383278261e-08
3774,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-573.3407302428964,25,-5636044.7,170325.38,1.903452839089724e-07,5786044.7,True,0.0,0.2637397,5.7103585172691724e-08
3808,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-627.0638401085214,27,-6174225.1,51662.707,1.903452839089724e-07,6324225.1,True,0.0,0.35866983437500005,5.7103585172691724e-08
3842,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-770.8512723625,25,-7611326.3,148302.95,0.0,7761326.3,True,0.0,0.28135763750000004,0.0
3876,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-608.26521,24,-5982652.1,806566.25,-1.9373161963473218e-07,6132652.1,True,0.0,0.0,-5.8119485890419654e-08
3910,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-595.9078851875,25,-5861792.6,160781.48,0.0,6011792.6,True,0.0,0.2713748125,0.0
3944,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-564.513630835829,23,-5547758.300000001,172251.1,1.3057046109275367e-07,5697758.300000001,True,0.0,0.262199125,3.91711383278261e-08
3978,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-402.5616714880365,21,-3927152.6,308014.4,1.232116759332875e-07,4077152.6,True,0.0,0.15358847500000003,3.6963502779986246e-08
4012,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-559.3240618000001,24,-5495908.5,166514.75,0.0,5645908.5,True,0.0,0.26678820000000003,0.0
4046,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-642.3663901290438,23,-6326228.5,179425.23,1.9485445744275966e-07,6476228.5,True,0.0,0.2564598125,5.845633723282789e-08
4080,0,0.008410438895225525,-1.9398624178022146,0.0732421875,-450.4162587928964,20,-4405020.1,392811.06,1.903452839089724e-07,4555020.1,True,0.0,0.08575115000000003,5.7103585172691724e-08
4114,0,0.010906499810516834,-1.9250313792377711,0.023828125,-518.5526213290437,23,-5087533.800000001,249051.73,1.9485445744275966e-07,5237533.800000001,True,0.0,0.20075861250000002,5.845633723282789e-08
4148,0,0.010906499810516834,-1.9250313792377711,0.023828125,-540.0520199415438,24,-5300520.2,1251325.5,1.9485445744275966e-07,5450520.2,True,0.0,0.0,5.845633723282789e-08
4182,0,0.010906499810516834,-1.9250313792377711,0.023828125,-491.5923699428964,18,-4815923.7,1125206.9,1.903452839089724e-07,4965923.7,True,0.0,0.0,5.7103585172691724e-08
4216,0,0.010906499810516834,-1.9250313792377711,0.023828125,-568.7057994428965,24,-5588530.800000001,315899.38,1.903452839089724e-07,5738530.800000001,True,0.0,0.1472805,5.7103585172691724e-08
4250,0,0.010906499810516834,-1.9250313792377711,0.023828125,-483.7852699415437,19,-4737852.7,761216.44,1.9485445744275966e-07,4887852.7,True,0.0,0.0,5.845633723282789e-08
4284,0,0.010906499810516834,-1.9250313792377711,0.023828125,-505.5550899415437,22,-4955550.9,1097545.0,1.9485445744275966e-07,5105550.9,True,0.0,0.0,5.845633723282789e-08
4318,0,0.010906499810516834,-1.9250313792377711,0.023828125,-519.43891,23,-5094389.1,676236.3,0.0,5244389.1,True,0.0,0.0,0.0
4352,0,0.010906499810516834,-1.9250313792377711,0.023828125,-592.520439960829,23,-5825204.4,577843.06,1.3057046109275367e-07,5975204.4,True,0.0,0.0,3.91711383278261e-08
4386,0,0.010906499810516834,-1.9250313792377711,0.023828125,-595.7177064858289,25,-5858646.2,316358.16,1.3057046109275367e-07,6008646.2,True,0.0,0.146913475,3.91711383278261e-08
4420,0,0.010906499810516834,-1.9250313792377711,0.023828125,-499.03615,23,-4890361.5,855391.75,0.0,5040361.5,True,0.0,0.0,0.0
4454,0,0.010906499810516834,-1.9250313792377711,0.023828125,-747.6034699428965,26,-7376034.7,736831.9,1.903452839089724e-07,7526034.7,True,0.0,0.0,5.7103585172691724e-08
4488,0,0.010906499810516834,-1.9250313792377711,0.023828125,-652.2648200000001,25,-6422648.2,642256.3,0.0,6572648.2,True,0.0,0.0,0.0
4522,0,0.010906499810516834,-1.9250313792377711,0.023828125,-652.17751,25,-6421775.1,608267.1,0.0,6571775.1,True,0.0,0.0,0.0
4556,0,0.010906499810516834,-1.9250313792377711,0.023828125,-760.0842053000001,30,-7503851.9,123769.125,0.0,7653851.9,True,0.0,0.30098470000000005,0.0
4590,0,0.010906499810516834,-1.9250313792377711,0.023828125,-528.2887166380365,21,-5184223.2,332995.84,1.232116759332875e-07,5334223.2,True,0.0,0.133603325,3.6963502779986246e-08
4624,0,0.010906499810516834,-1.9250313792377711,0.023828125,-706.1153800000001,29,-6961153.800000001,959582.25,-1.9373161963473218e-07,7111153.800000001,True,0.0,0.0,-5.8119485890419654e-08
4658,0,0.010906499810516834,-1.9250313792377711,0.023828125,-625.57767,23,-6155776.7,1091888.0,0.0,6305776.7,True,0.0,0.0,0.0
4692,0,0.010906499810516834,-1.9250313792377711,0.023828125,-587.9002699415438,23,-5779002.7,1072831.4,1.9485445744275966e-07,5929002.7,True,0.0,0.0,5.845633723282789e-08
4726,0,0.010906499810516834,-1.9250313792377711,0.023828125,-559.5234145428964,23,-5497002.1,279005.75,1.903452839089724e-07,5647002.1,True,0.0,0.17679540000000002,5.7103585172691724e-08
4760,0,0.010906499810516834,-1.9250313792377711,0.023828125,-396.76833996303657,17,-3867683.4000000004,993768.2,1.232116759332875e-07,4017683.4000000004,True,0.0,0.0,3.6963502779986246e-08
4794,0,0.010906499810516834,-1.9250313792377711,0.023828125,-672.6307470085216,26,-6629877.800000001,53708.832,1.903452839089724e-07,6779877.800000001,True,0.0,0.35703293437500006,5.7103585172691724e-08
4828,0,0.010906499810516834,-1.9250313792377711,0.023828125,-640.9846453915436,25,-6310190.6,456981.8,1.9485445744275966e-07,6460190.6,True,0.0,0.03441455000000002,5.845633723282789e-08
4862,0,0.010906499810516834,-1.9250313792377711,0.023828125,-523.7624056053965,22,-5140052.6,196432.08,1.903452839089724e-07,5290052.6,True,0.0,0.24285433750000004,5.7103585172691724e-08
4896,0,0.010906499810516834,-1.9250313792377711,0.023828125,-512.5265300000001,20,-5025265.300000001,501073.16,-1.9373161963473218e-07,5175265.300000001,True,0.0,0.0,-5.8119485890419654e-08
4930,0,0.010906499810516834,-1.9250313792377711,0.023828125,-523.6433399608289,24,-5136433.4,789891.6,1.3057046109275367e-07,5286433.4,True,0.0,0.0,3.91711383278261e-08
4964,0,0.010906499810516834,-1.9250313792377711,0.023828125,-519.2114049630366,23,-5092340.6,471681.25,1.232116759332875e-07,5242340.6,True,0.0,0.022655000000000005,3.6963502779986246e-08
4998,0,0.010906499810516834,-1.9250313792377711,0.023828125,-741.6591299415438,26,-7316591.300000001,592038.25,1.9485445744275966e-07,7466591.300000001,True,0.0,0.0,5.845633723282789e-08
5032,0,0.010906499810516834,-1.9250313792377711,0.023828125,-532.9956313165437,21,-5230926.5,378726.72,1.9485445744275966e-07,5380926.5,True,0.0,0.09701862499999998,5.845633723282789e-08
5066,0,0.010906499810516834,-1.9250313792377711,0.023828125,-519.8297899630365,21,-5098297.9,1133738.5,1.232116759332875e-07,5248297.9,True,0.0,0.0,3.6963502779986246e-08
5100,0,0.010906499810516834,-1.9250313792377711,0.023828125,-511.3919399630365,24,-5013919.4,1461754.9,1.232116759332875e-07,5163919.4,True,0.0,0.0,3.6963502779986246e-08
5134,0,0.010906499810516834,-1.9250313792377711,0.023828125,-539.0704299415438,24,-5290704.300000001,844641.56,1.9485445744275966e-07,5440704.300000001,True,0.0,0.0,5.845633723282789e-08
5168,0,0.010906499810516834,-1.9250313792377711,0.023828125,-613.4650899415437,21,-6034650.9,782267.5,1.9485445744275966e-07,6184650.9,True,0.0,0.0,5.845633723282789e-08
5202,0,0.010906499810516834,-1.9250313792377711,0.023828125,-558.0671747000001,22,-5481754.9,364605.88,0.0,5631754.9,True,0.0,0.10831529999999999,0.0
5236,0,0.010906499810516834,-1.9250313792377711,0.023828125,-501.71469994289646,22,-4917147.0,1177245.8,1.903452839089724e-07,5067147.0,True,0.0,0.0,5.7103585172691724e-08
5270,0,0.010906499810516834,-1.9250313792377711,0.023828125,-396.02648,20,-3860264.8,519932.7,0.0,4010264.8,True,0.0,0.0,0.0
5304,0,0.010906499810516834,-1.9250313792377711,0.023828125,-733.0434312678965,29,-7233954.7,59951.656,1.903452839089724e-07,7383954.7,True,0.0,0.352038675,5.7103585172691724e-08
5338,0,0.010906499810516834,-1.9250313792377711,0.023828125,-519.3846900000001,21,-5093846.9,815283.25,-1.9373161963473218e-07,5243846.9,True,0.0,0.0,-5.8119485890419654e-08
