timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes
272,,,,,0.5198816022759742,4274189.016275712,0.7749360275134722,0.08346440237227108,18,
272,,,,,0.481912767255821,5800463.616275712,0.7749360275134722,0.08428129122390594,21,
272,,,,,0.501967686890201,4997748.2162757125,0.7749360275134722,0.08428129122390594,23,
272,,,,,0.5008779000334734,5041903.2162757125,0.7749360275134722,0.08434816600818977,21,
272,,,,,0.4667725688921026,6406998.416275713,0.7749360275134722,0.08434816600818977,22,
272,,,,,0.5271014172159884,3985209.7162757125,0.7749360275134722,0.08346440237227108,18,
272,,,,,0.528831915908599,3923848.0162757123,0.7749360275134722,0.08445163887047122,18,
272,,,,,0.5019480071130396,4998535.916275713,0.7749360275134722,0.08428129122390594,18,
544,,,,,0.6173874945187373,3212497.1918707844,0.957230805839858,0.08753232954595927,14,
544,,,,,0.8203719491773169,1643329.9861443194,0.9998768150767401,0.8162965002113819,9,
544,,,,,0.705009035537083,3868312.3182540247,0.9947859235536841,0.5244183865528755,12,
544,,,,,0.7474957627565262,4547815.886144319,0.9998768150767401,0.8200228747513394,14,
544,,,,,0.6763250825385675,906578.9918707842,0.957230805839858,0.0882489575843358,3,
544,,,,,0.6251066466394735,3013632.6918707844,0.957230805839858,0.08753232954595927,12,
544,,,,,0.5849399805345629,4484963.591870784,0.957230805839858,0.08775763495781484,16,
544,,,,,0.7278435847749919,2909278.7182540246,0.9947859235536841,0.5244183865528755,9,
816,,,,,0.6750946280784836,2831699.71863896,0.9949104141127846,0.2582704794141977,8,
816,,,,,0.7106300988101943,1492313.1186389597,0.9949104141127846,0.260036992272292,4,
816,,,,,0.7264767004701995,901602.1186389597,0.9949104141127846,0.260036992272292,4,
816,,,,,0.796455449737707,1283217.115589351,0.9973034912165103,0.6609501724517953,5,
816,,,,,0.6875006698981919,2326214.1186389597,0.9949104141127846,0.2583780179182863,11,
816,,,,,0.6937082963102141,2204401.6186389597,0.9949104141127846,0.2582704794141977,8,
816,,,,,0.7021745481587984,1789846.2186389598,0.9949104141127846,0.2597272906460166,7,
816,,,,,0.7472900439305455,1732873.9044095231,0.9963572441052236,0.4706896223204208,8,
1088,,,,,0.8641792977363377,1292019.2287937792,1.0,0.9961033538449974,6,
1088,,,,,0.8605504874627679,1138182.2287937792,1.0,0.954972076360131,4,
1088,,,,,0.8801556723699885,409870.2287937792,1.0,0.954972076360131,3,
1088,,,,,0.8546736438348392,1641180.2287937792,1.0,0.9999999854047433,5,
1088,,,,,0.860916746484593,1426513.428793779,1.0,0.9999999854047433,5,
1088,,,,,0.8562266204825373,1716776.6126696006,1.0,0.9999999908801325,5,
1088,,,,,0.899275491481221,59.22879377919638,1.0,0.9963854949149213,0,
1088,,,,,0.8712654027277789,775324.0126696005,1.0,0.9587078498663282,4,
1360,,,,,0.8567964839743547,1573304.9570799288,1.0,0.9999999909929855,4,
1360,,,,,0.8743427429624129,953221.5570799287,1.0,1.0,3,
1360,,,,,0.8272430892514364,2740916.957079929,1.0,1.0,6,
1360,,,,,0.8603619449226529,1414600.7948964396,1.0,1.0,3,
1360,,,,,0.8455495858503332,1937842.3948964395,1.0,1.0,5,
1360,,,,,0.8503625371499943,1666739.2948964396,1.0,0.9715569693485633,4,
1360,,,,,0.833405582300633,2389297.1948964396,1.0,0.9912620567880791,4,
1360,,,,,0.8838814020513209,559013.1948964396,1.0,0.9940703353791287,2,
1632,,,,,0.8686319451752453,1113098.4177316746,1.0,1.0,2,
1632,,,,,0.8667763525912103,1113098.033939014,1.0,0.9861466591421334,4,
1632,,,,,0.8665959635758578,1099217.033939014,1.0,0.9861466591421334,4,
1632,,,,,0.8485577091740831,1774469.4177316746,1.0,0.9986314351514878,7,
1632,,,,,0.8791092378931016,548513.033939014,1.0,0.9742530107466084,2,
1632,,,,,0.8799483345517336,736305.4177316746,1.0,1.0,3,
1632,,,,,0.8735381077005233,961231.1339390139,1.0,1.0,2,
1632,,,,,0.8782676029805706,705898.533939014,1.0,0.9861466591421334,4,
1904,,,,,0.8999982798602979,59.49596092171095,1.0,1.0,0,
1904,,,,,0.8556795771951708,1461528.0959609218,1.0,0.9833569927590551,3,
1904,,,,,0.8671724297758827,1177951.5060284436,1.0,0.9999999847500154,4,
1904,,,,,0.8988947055749956,36749.406028443555,1.0,1.0,1,
1904,,,,,0.8610811877441633,1338932.3797058754,1.0,1.0,4,
1904,,,,,0.8901792089691274,360623.4959609217,1.0,1.0,2,
1904,,,,,0.8974274700377547,91620.87970587531,1.0,0.9999999851573862,1,
1904,,,,,0.8966697857342764,59.49596092171095,1.0,0.9833569927590551,0,
2176,,,,,0.8696837445165534,1048574.4971417064,1.0,0.9999999891945847,3,
2176,,,,,0.8606954880509985,1355063.7267963379,1.0,0.9999999838818323,3,
2176,,,,,0.8744825367017678,812406.4211014436,1.0,0.9873897769831546,2,
2176,,,,,0.8903997101971947,183182.42110144362,1.0,0.9795460041801206,1,
2176,,,,,0.888162355468177,258155.42110144362,1.0,0.9795460041801206,1,
2176,,,,,0.8620714840454203,1387325.4971417065,1.0,0.9999999891945847,3,
2176,,,,,0.8999983315769575,59.42110144362491,1.0,1.0,0,
2176,,,,,0.8639807403366748,1235694.0211014438,1.0,0.9873897769831546,3,
2448,,,,,0.8748249606109602,790478.1586182424,1.0,0.9925174371676971,2,
2448,,,,,0.8985018023867739,59.15861824238238,1.0,0.9925174371676971,0,
2448,,,,,0.8873294722426435,290417.15861824236,1.0,0.9803210567907629,1,
2448,,,,,0.8858720913962381,467858.1497256748,1.0,0.999999988300998,1,
2448,,,,,0.8671551622194668,1014519.1586182424,1.0,0.9788306976985932,3,
2448,,,,,0.8959220078457034,145238.1586182424,1.0,0.9999999925063431,1,
2448,,,,,0.8793329667888361,741810.0159439689,1.0,0.9999999885905184,3,
2720,,,,,0.6623421506149808,4056756.5977397743,0.9641704204194527,0.39013688331740715,19,
2720,,,,,0.7625608352316979,300917.09773977427,0.9641704204194527,0.4304096577255797,1,
2720,,,,,0.8721732217904979,976942.4257730026,1.0,0.9999999928302321,4,
2720,,,,,0.771880126902819,59.097739774253455,0.9641704204194527,0.4310687439560666,0,
2720,,,,,0.8999981905433537,59.14339439899034,1.0,0.9999999853342746,0,
2720,,,,,0.8942013040736684,73439.22577300259,1.0,0.9815554289209066,1,
2720,,,,,0.7616193471285367,371072.09773977427,0.9641704204194527,0.43202237134893867,1,
2720,,,,,0.7597751414218918,428109.09773977427,0.9641704204194527,0.4304096577255797,2,
2992,,,,,0.8457322542435235,2119894.200639891,1.0,1.0,8,
2992,,,,,0.8970425832547424,96845.32271223242,1.0,1.0,1,
2992,,,,,0.8740355614840128,516251.4006398911,1.0,0.9444493769486835,1,
2992,,,,,0.8999982031295044,59.32271223242266,1.0,1.0,0,
2992,,,,,0.8999981804264567,59.4376221745059,1.0,0.9999999796851687,0,
2992,,,,,0.8790021120271089,419465.4006398911,1.0,0.955263129952873,1,
2992,,,,,0.8842564200475158,535608.5227122324,1.0,0.9973649707548923,2,
2992,,,,,0.8334914916059162,2377703.3227122324,1.0,1.0,5,
3264,,,,,0.8266643426741337,2248196.0606918097,1.0,0.9256562352998491,6,
3264,,,,,0.8999981829420145,59.36069180974377,1.0,1.0,0,
3264,,,,,0.8999982650906182,59.57366865387808,1.0,1.0,0,
3264,,,,,0.8999982007468872,59.26123992496573,1.0,0.9999999787770637,0,
3264,,,,,0.8999981856323646,59.26123992496573,1.0,0.9999999787770637,0,
3264,,,,,0.8935227039274332,143027.57366865387,1.0,0.9883596909851478,1,
3264,,,,,0.8999982926292038,59.36069180974377,1.0,1.0,0,
3264,,,,,0.895774519348902,145238.26123992496,1.0,1.0,1,
3536,,,,,0.835868768087966,2400790.8042391036,1.0,1.0,5,
