timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes
272,,,,,0.05535770522113501,4781292.072665411,0.8850961124411069,0.23087778440165188,19,
272,,,,,0.055165776313534864,5267920.77266541,0.9261890262864884,0.2137173531852903,20,
272,,,,,0.05247362670203237,3407489.768685869,0.7463686641711654,0.15346372148958315,16,
272,,,,,0.05383245230678718,4264978.783015913,0.8458349534235412,0.15396362950479947,18,
272,,,,,0.04717891311664425,5105730.068685869,0.7440279596108534,0.1538252769593773,20,
272,,,,,0.05053074630728771,5269362.070687499,0.8717453066604661,0.09107428238878397,23,
272,,,,,0.051076164389760106,5046971.322371939,0.845489611435352,0.13675417157094874,18,
272,,,,,0.05582634667889569,6137912.822371939,0.9758826912576234,0.2807669795093751,22,
544,,,,,0.07296442467569306,3267639.2182540246,0.9978760640540162,0.6535435435318779,13,
544,,,,,0.06739897965030243,3466043.312821539,0.985600244114592,0.43024707124478095,14,
544,,,,,0.06864396409969707,4703807.518254025,0.9978388529932387,0.6578233808625523,14,
544,,,,,0.06577774431863909,2591345.1462432984,0.9468492965944576,0.29255710580242994,10,
544,,,,,0.061752478391319005,3848781.9702020655,0.9885289083204807,0.2007555681657699,11,
544,,,,,0.07216947604216728,1737477.320410976,0.9781270093736752,0.4186523333571757,8,
816,,,,,0.06712028412711955,2535031.185014988,0.9804400036458996,0.28386723877094644,9,
816,,,,,0.052288714851236054,5433482.492429016,0.9231638515259926,0.10130253594729073,22,
816,,,,,0.06965930779565958,2520133.8641683646,0.9959009852728349,0.3776120125357288,9,
816,,,,,0.08671505049576474,1071101.304409523,1.0,0.999999989133002,7,
816,,,,,0.07048931977452838,1426184.4850149876,0.980310729110214,0.28254205375750596,4,
816,,,,,0.06941085502192483,1373033.2075655279,0.9906824927456956,0.19972482719597257,7,
816,,,,,0.06730459533679427,3072156.0203632927,0.9923719516488138,0.35158401997606076,10,
816,,,,,0.040901795205742504,4067259.492429016,0.5423514626264955,0.08407858878449362,19,
1088,,,,,0.0660397128310559,1291133.0,0.999986880242524,0.0,4,
1088,,,,,0.06209419160726194,3284970.1128215394,0.9878273562905423,0.13278687074295692,9,
1088,,,,,0.08303185467448067,2272056.2126696007,1.0,0.9999999908801325,7,
1088,,,,,0.0882682994004163,564643.8729205691,1.0,0.9999999867724637,2,
1088,,,,,0.07309009375547824,801969.1742087016,0.9914996670339598,0.29448290251985637,2,
1088,,,,,0.083326669718083,2175927.727952067,1.0,0.9999999892564292,7,
1088,,,,,0.07745034101341162,1491996.8287937792,0.9985617414642264,0.6041830402790624,5,
1088,,,,,0.06397048112070274,2673181.0128215393,0.9878273562905423,0.13278687074295692,9,
1360,,,,,0.08597299744833128,1313057.436461103,1.0,0.9999999826646483,2,
1360,,,,,0.06976073812072502,528178.2822123932,0.9840080710913603,0.10101398293362486,3,
1360,,,,,0.08489751535418112,1451848.9722053045,1.0,0.9675087797755184,5,
1360,,,,,0.08534744679456296,1517026.6220226486,1.0,0.9999999866042624,4,
1360,,,,,0.0859357424568667,1325205.0464749858,1.0,1.0,5,
1360,,,,,0.08627255910133992,1215381.4722053045,1.0,0.9999999905771657,5,
1360,,,,,0.06312872575462901,2240299.5,0.9999869142972614,0.0,7,
1632,,,,,0.8966224525571636,110129.2619231533,1.0,0.9999999772254317,1,
1632,,,,,0.08621043621237329,1235637.5126696005,1.0,0.9999999908801325,4,
1632,,,,,0.08665551001113296,1090515.2510768755,1.0,0.9999999844386579,4,
1632,,,,,0.0875517994996128,798268.2070518484,1.0,0.9999999919748664,3,
1632,,,,,0.052782280735696845,5266694.070687499,0.9050531694873326,0.13662615508606604,19,
1632,,,,,0.08689545599140296,1012277.6510455827,1.0,0.9999999883720168,2,
1632,,,,,0.08558734665861473,1215681.6510768754,1.0,0.9657853992128006,4,
1632,,,,,0.07664173553233954,1296084.2126696005,0.9978209331448286,0.5351922578011578,5,
1904,,,,,0.8856512903560705,467858.61552223883,1.0,0.9999999880492698,1,
1904,,,,,0.08418267841730814,1896814.8570799287,1.0,0.9999999909929855,6,
1904,,,,,0.8899679744349742,327107.40602844354,1.0,0.9999999847500154,2,
1904,,,,,0.08218571271378274,2547951.8258131854,1.0,0.9999999804294817,11,
1904,,,,,0.08836724173236701,532382.3797058753,1.0,0.9999999851573862,2,
1904,,,,,0.08747674673463354,822740.0930191568,1.0,0.9999999855283376,2,
1904,,,,,0.07478609900625761,2317528.6570799286,0.9995388575666555,0.5956074402516761,7,
2176,,,,,0.08303552026105691,2270860.8232536907,1.0,0.9999999859146236,6,
2176,,,,,0.0867922552494994,1045927.6510768754,1.0,0.9999999844386579,4,
2176,,,,,0.05409527042568321,5339711.522371938,0.9347654000095943,0.1540479889157358,20,
2176,,,,,0.8851762413649036,274286.65107687545,1.0,0.967941548603142,1,
2176,,,,,0.08732755289328233,871386.6983666879,1.0,0.9999999837596102,5,
2176,,,,,0.8999981828034616,59.16192741057308,1.0,0.9999999861722315,0,
2176,,,,,0.8999981789712168,59.318193410028904,1.0,0.9999999909733948,0,
2176,,,,,0.08661224662894733,1104621.8510768753,1.0,0.9999999844386579,4,
2448,,,,,0.8955456920639824,145238.49707458424,1.0,0.9999999821788874,1,
2448,,,,,0.8999981711957438,59.505314858918695,1.0,0.9999999807897246,0,
2448,,,,,0.0670692952435486,3317463.920410976,0.9867616913374169,0.3886561474319366,12,
2448,,,,,0.8999981724298991,59.515943968855524,1.0,0.9999999885905184,0,
2448,,,,,0.08384616339620926,2006539.9279520668,1.0,0.9999999892564292,6,
2448,,,,,0.8910932249366101,290417.15861824236,1.0,0.9999999925063431,1,
2448,,,,,0.8736289226530611,742085.45706841,1.0,0.9819393191409697,2,
2448,,,,,0.8920053720063197,260675.45706841003,1.0,1.0,2,
2720,,,,,0.8910932071782078,290417.6387634957,1.0,0.9999999777882184,2,
2720,,,,,0.8939968839250999,195739.49714170644,1.0,0.9999999891945847,1,
2720,,,,,0.07698424079614519,3534919.234545579,1.0,0.891272379028083,10,
2720,,,,,0.8726896416736819,890490.4257730026,1.0,0.9999999928302321,3,
2720,,,,,0.08589278021416034,1339213.4025725285,1.0,0.9999999919293222,4,
2720,,,,,0.8999981765639851,59.28322651983097,1.0,0.999999973575397,0,
2720,,,,,0.8999981833419244,59.23454557930465,1.0,1.0,0,
2720,,,,,0.8930721043062864,225893.2345455793,1.0,1.0,2,
2992,,,,,0.8999981845360705,59.0697157107167,1.0,0.9999999806952118,0,
2992,,,,,0.8252073435031178,1258277.2443208485,1.0,0.818986575442151,3,
2992,,,,,0.08638867856002,1177519.2443208485,1.0,1.0,4,
2992,,,,,0.8999981779439729,59.35535276788247,1.0,0.9999999915351149,0,
2992,,,,,0.08326263634880057,2196806.6510455827,1.0,0.9999999883720168,7,
2992,,,,,0.8915879396982928,274286.27048094134,1.0,0.9999999836807377,1,
2992,,,,,0.8999981730508233,59.4376221745059,1.0,0.9999999796851687,0,
2992,,,,,0.896040418018123,129107.34576728051,1.0,0.9999999876807584,1,
3264,,,,,0.8999981766177599,59.41237051325859,1.0,0.9999999936478815,0,
3264,,,,,0.8936218075836737,207969.3014504919,1.0,0.9999999803549998,1,
3264,,,,,0.08632659470811882,569856.842901271,1.0,0.9037141346169967,3,
3264,,,,,0.8920826518919782,258155.56631461845,1.0,0.9999999885574137,1,
3264,,,,,0.08719970263264576,913073.9797058753,1.0,0.9999999851573862,2,
3264,,,,,0.899998180522656,59.26947296364338,1.0,0.9999999912597198,0,
3264,,,,,0.8729864690175201,880811.8612399249,1.0,0.9999999787770637,1,
3264,,,,,0.8701190992670058,974306.3014504919,1.0,0.9999999803549998,2,
3536,,,,,0.8871354515671273,419465.5323748095,1.0,0.9999999819173571,2,
3536,,,,,0.8999981815705627,59.2580079954799,1.0,0.9999999947406791,0,
3536,,,,,0.8856512889410542,467858.75153781835,1.0,1.0,1,
3536,,,,,0.894556244151229,177500.75153781835,1.0,0.9999999798402348,1,
3536,,,,,0.8834946353242867,538179.192276552,1.0,0.9999999843628288,1,
3536,,,,,0.8960404227869485,129107.1426581462,1.0,0.9999999811281923,1,
3536,,,,,0.8878280712649637,396881.85800799547,1.0,0.9999999947406791,1,
3808,,,,,0.8999981816163874,59.22183958458835,1.0,0.9999999894241527,0,
3808,,,,,0.899998172223505,59.538138307742955,1.0,0.9999999909618256,0,
3808,,,,,0.8776558134905511,59.538138307742955,1.0,0.8882881972974017,0,
3808,,,,,0.8925773911648804,242023.88167855702,1.0,0.9999999802534917,1,
3808,,,,,0.06369278539464761,6439749.77266541,0.9980959550297449,0.6759474420690731,22,
3808,,,,,0.8960404334435514,129106.82096935835,1.0,0.9999999853890061,1,
3808,,,,,0.8983310766696797,2.3601844137027004,1.0,0.991655745269642,0,
3808,,,,,0.8831776945653601,548513.5381383077,1.0,0.9999999909618256,2,
4080,,,,,0.8999981835167925,59.075046588586964,1.0,0.9999999764162822,0,
4080,,,,,0.8920826707228444,258154.96750676606,1.0,0.9999999904450836,1,
4080,,,,,0.8999981789712168,59.318193410028904,1.0,0.9999999909733948,0,
4080,,,,,0.899677372996268,59.08583252471088,1.0,0.9983959254671508,0,
4080,,,,,0.08534045716258375,1519305.6004176547,1.0,0.9999999858998574,6,
4080,,,,,0.8999981913637479,58.92173914768963,1.0,0.9999999921421191,0,
4080,,,,,0.8999981863462837,59.07333327320389,1.0,0.9999999903007799,0,
4080,,,,,0.8999981896207949,58.967506766059195,1.0,0.9999999904450836,0,
4352,,,,,0.8999981793217807,59.29708107344452,1.0,0.9999999894889859,0,
4352,,,,,0.8914889913300659,277512.6315892798,1.0,0.9999999842324097,1,
4352,,,,,0.08218716669495674,1776873.0315892799,1.0,0.8818319994479683,5,
4352,,,,,0.8999981917438461,58.8730238035868,1.0,0.9999999865720004,0,
4352,,,,,0.08165872337198775,590885.4488785571,0.9989494043792495,0.6756463819384603,2,
4352,,,,,0.8970298512220721,96845.60624927773,1.0,0.99999999512486,1,
4352,,,,,0.8782304965450375,709823.3834142205,1.0,0.9999999778080132,1,
4352,,,,,0.8999981741453628,59.431589279769206,1.0,0.9999999842324097,0,
4624,,,,,0.899998174143249,59.44910742818052,1.0,0.9999999869087298,0,
4624,,,,,0.8999981725596843,59.477163477086165,1.0,0.9999999832925693,0,
