timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,budget_exceeded,simulation_success
34,,,,,0.2942079400165343,4343133.492429016,0.8593721157971699,0.2595537832065597,18,,1500000.0,True,True
68,,,,,0.3528037585012588,2292543.5128215393,0.9906302112489156,0.2655506892447578,8,,500000.0,True,True
102,,,,,0.45352957967589214,3030459.3641683646,1.0,0.9999999891332931,8,,500000.0,True,True
136,,,,,0.47759272168140865,1461238.0126696005,1.0,0.9999999908801325,5,,500000.0,True,True
170,,,,,0.48751725489513364,814032.8570799287,1.0,0.9999999909929855,3,,500000.0,True,True
204,,,,,0.48179338948423195,1187301.2510768755,1.0,0.9999999844386579,2,,500000.0,True,True
238,,,,,0.9904142011986059,312557.5053148589,1.0,0.9999999807897246,2,,500000.0,False,True
272,,,,,0.9849949490411425,489259.49714170647,1.0,0.9999999891945847,1,,687442.4946851411,False,True
306,,,,,0.999998176235174,59.34576728051554,1.0,0.9999999876807584,0,,698182.9975434346,False,True
340,,,,,0.9854877033790193,473192.50145049195,1.0,0.9999999803549998,2,,1198123.651776154,False,True
374,,,,,0.9930721020089237,225893.2580079955,1.0,0.9999999947406791,2,,1224931.150325662,False,True
408,,,,,0.9999981713196875,59.538138307742955,1.0,0.9999999909618256,0,,1499037.8923176664,False,True
442,,,,,0.9846618708005241,500119.9675067661,1.0,0.9999999904450836,2,,1998978.3541793588,False,True
476,,,,,0.9802093753237273,645299.4315892798,1.0,0.9999999842324097,1,,1998858.3866725927,False,True
510,,,,,0.9878280605833423,396882.0771634771,1.0,0.9999999832925693,1,,1853558.955083313,False,True
544,,,,,0.9999981627257626,59.74081194792158,1.0,0.9999999830346634,0,,1956676.877919836,False,True
579,,,,,0.9885981704607867,371771.68741466606,1.0,0.999999989935282,1,,2456617.1371078882,False,True
614,,,,,0.9870187129603757,423272.01846444345,1.0,0.9999999922683822,1,,2584845.449693222,False,True
