timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes
43,,,,,0.7430755615723864,14090471.83041343,1.0,0.999999955839177,28,
86,,,,,0.7495632064505438,13486520.150873974,1.0,0.999999997704763,31,
129,,,,,0.7174172182249547,16413499.981811015,1.0,0.9999999996691021,35,
172,,,,,0.744614405468371,13925363.00767389,1.0,0.9999999935821097,31,
215,,,,,0.7425523783694064,14151295.33506006,1.0,0.9999999969311313,32,
258,,,,,0.7247318510594571,15709482.297315422,1.0,0.9999999888569334,35,
301,,,,,0.7196044774080743,16216965.179883579,1.0,0.9999999686979988,35,
344,,,,,0.756463491882349,12840892.189194312,1.0,0.9999999893763478,30,
387,,,,,0.42431032919429823,11653060.423140459,0.6072946972299827,0.059198702029618196,29,
430,,,,,0.7445188036939206,13960234.69811809,1.0,0.9999999792961771,28,
473,,,,,0.7191297729606823,16290668.289230531,1.0,0.9999999983231752,33,
516,,,,,0.747668185096652,13642121.338850327,1.0,0.999999998938954,31,
559,,,,,0.7554212697757732,12997029.914695775,1.0,0.9999999925572404,30,
602,,,,,0.7303368499961886,15287707.095381964,1.0,0.999999999105298,32,
645,,,,,0.7385890625797276,14516144.347010884,1.0,0.9999999914951471,32,
688,,,,,0.7282530460529673,15492446.109026775,1.0,0.9999999943695537,34,
731,,,,,0.7487178982389785,13618282.692622725,1.0,0.9999999967721257,31,
774,,,,,0.7283759315005192,15503112.383637963,1.0,0.9999999988548927,29,
817,,,,,0.7538309337869111,13172199.707749853,1.0,0.9999999977878967,30,
860,,,,,0.7308628156465894,15289716.630247591,1.0,0.9999999866009319,35,
903,,,,,0.7610978631633589,12512196.509534191,1.0,0.9999999741797241,31,
946,,,,,0.7282867370429519,15522509.36080788,1.0,0.999999968560265,34,
989,,,,,0.7252782343078414,15682450.41572361,1.0,1.0,36,
1032,,,,,0.7459340929494942,13883333.584548237,1.0,1.0,33,
1075,,,,,0.5741373832892896,10234459.339905942,0.9331665548672412,0.06980367260603837,24,
1118,,,,,0.5697902754267958,11584218.375257498,0.9625189612553998,0.06673917957454165,26,
1161,,,,,0.5638074589855279,10621376.873992361,0.9177596701736386,0.07037329054307175,23,
1204,,,,,0.7708480772145627,11672917.698232867,1.0,0.9999999925392344,24,
1247,,,,,0.5499269710522317,13158541.838144422,0.928611602345941,0.11911928995881238,29,
1290,,,,,0.7255416935715232,13449052.035582801,0.9999336737048548,0.8718673440559284,28,
1333,,,,,0.754012326701213,13217620.369305694,1.0,0.9999999951230466,30,
1376,,,,,0.5627188060484423,12310354.866481448,0.9633819715183678,0.06764656293938673,31,
1419,,,,,0.7455288780265336,13987132.1421688,1.0,0.9999999956823039,30,
1462,,,,,0.7578477404524357,12735078.531853782,1.0,0.9999999907703984,30,
1505,,,,,0.7180027779300637,11567946.05106405,0.9991735436310974,0.7316379069083193,27,
1548,,,,,0.7020058860183647,13826076.290051814,0.9996824443907446,0.7740793549004166,31,
1591,,,,,0.19743300112436796,13526889.80574073,0.08362491804094818,0.06790580112031021,32,
1634,,,,,0.7258556971785057,10719494.376936141,0.9951997898873342,0.7309260696843598,25,
1677,,,,,0.7484270902734339,13683161.814416075,1.0,0.9999999899633978,34,
1720,,,,,0.5379351893604789,10892774.433268785,0.8596755888796116,0.07175417928727507,31,
1763,,,,,0.7245116513933996,15845527.237782031,1.0,0.9999999786587263,36,
1806,,,,,0.7385111379862676,14623692.379517073,1.0,0.999999971027826,33,
1849,,,,,0.7177851163973578,16474587.960273322,1.0,0.9999999669870373,33,
1892,,,,,0.7582063696920412,12824458.27349581,1.0,0.9999999802411942,28,
1935,,,,,0.6796969210168776,14901777.43637149,0.9970888866661914,0.7335056213638265,33,
1978,,,,,0.6846131040790228,14492686.155562714,0.9966128179830382,0.7315455691705331,32,
2021,,,,,0.723730358792708,15795541.703569248,1.0,0.9999999685284535,32,
