timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,budget_exceeded,simulation_success
34,,,,,0.29373161017317184,4721477.092429017,0.9128377796098235,0.22376863187084803,17,,1500000.0,True,True
68,,,,,0.2780508311481983,5973123.992429016,0.9126193130948612,0.24747681458206577,23,,1500000.0,True,True
102,,,,,0.3068043071234059,5143330.6706874985,0.9335884353534791,0.32637837435121586,20,,1500000.0,True,True
136,,,,,0.23927121490325973,4809008.122371939,0.7444499545878978,0.09416471499892241,18,,1500000.0,True,True
170,,,,,0.24955593036824134,5015332.970687498,0.8117031369317349,0.09415110014959387,22,,1500000.0,True,True
204,,,,,0.1957918755063735,5311263.570687499,0.5728471203909276,0.08445163887047122,21,,1500000.0,True,True
238,,,,,0.28648780312309535,4949519.783015913,0.8961563381212818,0.22103123629289867,20,,1500000.0,True,True
272,,,,,0.3177300543991978,5026542.092429017,0.9569518187262898,0.3561262285093427,18,,1500000.0,True,True
306,,,,,0.2895746766247158,4215865.77266541,0.9183218693615702,0.13705518240546014,17,,1500000.0,True,True
340,,,,,0.26820371718026365,5764507.6706874985,0.9574159903044519,0.10077374366790662,23,,1500000.0,True,True
374,,,,,0.25318350160744507,5404820.192429016,0.8619314476193696,0.09118094136857681,20,,1500000.0,True,True
408,,,,,0.2505634510565563,4381181.072665411,0.7627832510817545,0.10126529550443193,19,,1500000.0,True,True
442,,,,,0.27269514930538474,5776940.592429017,0.8617413576034741,0.2595537832065597,22,,1500000.0,True,True
476,,,,,0.258724716593513,5359298.122371939,0.8788426531207203,0.10092041617758024,22,,1500000.0,True,True
510,,,,,0.2770374370979696,4709416.070687499,0.8464708772156257,0.19973037957790532,22,,1500000.0,True,True
544,,,,,0.23940146414630795,4407053.983015914,0.637991219248453,0.19588638036996747,20,,1500000.0,True,True
578,,,,,0.2580048408972773,4216018.070013597,0.8001470598539651,0.08417160180023393,19,,1500000.0,True,True
612,,,,,0.2838656881931587,4963187.822371939,0.9523683071781841,0.12999847039229093,19,,1500000.0,True,True
646,,,,,0.27353856264872595,6407311.470013597,0.9410215081546436,0.22391231884398569,24,,1500000.0,True,True
680,,,,,0.2779505244981642,4607977.683015914,0.9247143359492908,0.09112298628563435,17,,1500000.0,True,True
714,,,,,0.2767738042010322,3792779.4726654114,0.7568130066797916,0.22380921728218708,16,,1500000.0,True,True
748,,,,,0.28052178180407655,4278773.570687499,0.9050917528225484,0.10077374366790662,18,,1500000.0,True,True
782,,,,,0.27846720597513575,4497234.270687498,0.81889036186242,0.22434492087519484,19,,1500000.0,True,True
816,,,,,0.2099904579410171,3045831.3706874982,0.46517728994097995,0.09107428238878397,17,,1500000.0,True,True
850,,,,,0.26629356854019115,3408453.9700135975,0.7796729481587169,0.08417160180023393,16,,1500000.0,True,True
884,,,,,0.22768204988914043,4591878.922371939,0.6772187595152219,0.08434816600818977,21,,1500000.0,True,True
918,,,,,0.22152333456687565,4816433.083015914,0.6511419606364758,0.10101520937340903,21,,1500000.0,True,True
952,,,,,0.2777369746386413,5091870.370013597,0.9315975906060833,0.12998986479236477,19,,1500000.0,True,True
986,,,,,0.306061262158094,5108859.772665411,0.9720132807930256,0.26666767130268004,22,,1500000.0,True,True
1020,,,,,0.2357450957228947,3972754.1830159137,0.6358290175533462,0.1299952106958125,17,,1500000.0,True,True
1054,,,,,0.29222342755418756,4209969.070013597,0.8682458629267658,0.2208787215620466,17,,1500000.0,True,True
1088,,,,,0.2972749747986936,6074690.27266541,0.9851281875605032,0.2893423972947726,24,,1500000.0,True,True
1122,,,,,0.24410614439853373,4901524.892429016,0.7832826503402603,0.08407858878449362,19,,1500000.0,True,True
1156,,,,,0.26129711345599754,5688617.592429017,0.8324093159529673,0.2136470372921341,22,,1500000.0,True,True
1190,,,,,0.2574542210321075,3876932.6830159137,0.7713132362035853,0.0842812896528495,15,,1500000.0,True,True
1224,,,,,0.2867785643573548,5258738.770013598,0.9403213198747273,0.19569438963422936,22,,1500000.0,True,True
1258,,,,,0.28524210495917346,5469432.322371939,0.9274253358525429,0.22418507579643537,20,,1500000.0,True,True
1292,,,,,0.305606004924319,4411711.070013597,0.8647094723370986,0.3354351066779811,17,,1500000.0,True,True
1326,,,,,0.2644892336215399,4805479.570013597,0.843400660865874,0.12998986479236477,20,,1500000.0,True,True
1360,,,,,0.281625612807608,5140504.122371939,0.8790564379057566,0.23094077697509321,19,,1500000.0,True,True
1394,,,,,0.2541462149116643,4270444.792429016,0.785096680978505,0.08407858878449362,18,,1500000.0,True,True
1428,,,,,0.2253115805093071,4048703.3706874982,0.6163677315340709,0.09415110014959387,20,,1500000.0,True,True
1462,,,,,0.21161035405763332,3441583.1223719395,0.45638965958543964,0.1540479889157358,17,,1500000.0,True,True
1496,,,,,0.2622797749044642,4176761.8223719397,0.8059502397878229,0.10092041617758024,20,,1500000.0,True,True
1530,,,,,0.27932972966913155,5097857.683015914,0.9400163885508593,0.1299952106958125,17,,1500000.0,True,True
1564,,,,,0.2963289632964009,5160020.570687499,0.9459728292480669,0.24173642632289694,22,,1500000.0,True,True
1598,,,,,0.20584721583766244,5163914.870687498,0.5995846886475151,0.10077374366790662,20,,1500000.0,True,True
1632,,,,,0.2243949450790941,4461581.472665411,0.591179457810371,0.16383295172117415,20,,1500000.0,True,True
1666,,,,,0.23273710233596,4402787.370013597,0.6881283879698434,0.08417160180023393,19,,1500000.0,True,True
1700,,,,,0.2827357000480285,4681802.470687498,0.9520294549872389,0.09415110014959387,18,,1500000.0,True,True
1734,,,,,0.2416978942017308,4206133.192429016,0.7179241633003988,0.08407858878449362,19,,1500000.0,True,True
1768,,,,,0.2969099422520656,4220129.522371938,0.7793609084479598,0.3716741051148681,16,,1500000.0,True,True
1802,,,,,0.2750166498816709,4287746.570687499,0.8066959657463811,0.19618455362561488,19,,1500000.0,True,True
1836,,,,,0.2710360737833084,5047741.092429017,0.9291430201568414,0.08407858878449362,20,,1500000.0,True,True
1870,,,,,0.28941768111333455,4866461.292429016,0.9023843970094412,0.22376863187084803,19,,1500000.0,True,True
1904,,,,,0.2111177384031436,3958441.092429016,0.5460322773315406,0.08407858878449362,18,,1500000.0,True,True
1938,,,,,0.2799172904171044,5010049.27266541,0.8605598148766294,0.23087778440165188,19,,1500000.0,True,True
1972,,,,,0.3153428375118992,4748263.392429016,0.8866506784750339,0.4054979696377043,19,,1500000.0,True,True
2006,,,,,0.21339590564915123,4953332.77266541,0.6336840000125042,0.08410486428807037,20,,1500000.0,True,True
2040,,,,,0.29910417446884424,4932357.283015913,0.9107918251824053,0.28387187951206383,17,,1500000.0,True,True
2074,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2602123349925766,4928007.070687499,0.7679189181578722,0.21464545959607217,20,,1500000.0,True,True
2108,,0.013518476858735085,0.055908203125,-1.936721694096923,0.28514062161471265,5756881.983015914,0.9564539683261082,0.2141895396601138,22,,1500000.0,True,True
2142,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2680637629572893,3711782.4706874983,0.7592756088218139,0.15417850688062326,19,,1500000.0,True,True
2176,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2836786377687634,5076548.722371939,0.919000053119663,0.18483131821261645,20,,1500000.0,True,True
2210,,0.013518476858735085,0.055908203125,-1.936721694096923,0.3001637460593492,4732557.1706874985,0.9323721669229755,0.24173642632289694,21,,1500000.0,True,True
2244,,0.013518476858735085,0.055908203125,-1.936721694096923,0.3103199357813621,3262827.083015914,0.8045785771774505,0.32958580055502684,15,,1500000.0,True,True
2278,,0.013518476858735085,0.055908203125,-1.936721694096923,0.31889672707820116,4854687.883015914,0.9365030067281735,0.37360053940690185,19,,1500000.0,True,True
2312,,0.013518476858735085,0.055908203125,-1.936721694096923,0.29052204566541573,4498081.422371939,0.9004856186891327,0.19600343993325392,17,,1500000.0,True,True
2346,,0.013518476858735085,0.055908203125,-1.936721694096923,0.26964844846736263,5534130.922371939,0.9468661345787978,0.10092041617758024,21,,1500000.0,True,True
2380,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2908059354965523,5173560.570687499,0.9005831702537316,0.266819975811667,22,,1500000.0,True,True
2414,,0.013518476858735085,0.055908203125,-1.936721694096923,0.30974522999482407,4547897.022371938,0.9615920138798479,0.24777543994150464,19,,1500000.0,True,True
2448,,0.013518476858735085,0.055908203125,-1.936721694096923,0.261633273549765,4184327.770687498,0.8156494191610774,0.08445163887047122,18,,1500000.0,True,True
2482,,0.013518476858735085,0.055908203125,-1.936721694096923,0.29285278162305767,4051187.292429016,0.9095965308673719,0.15370795016363648,18,,1500000.0,True,True
2516,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2677513249587904,4915550.083015914,0.8501701195298487,0.15396362950479947,20,,1500000.0,True,True
2550,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2556824945977377,4071271.2726654112,0.7252601460814494,0.15374108762427738,16,,1500000.0,True,True
2584,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2802429569907099,4971137.322371939,0.8715866148135457,0.21436852680570276,19,,1500000.0,True,True
2618,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2928142608585499,6267081.370687498,0.9565125027272484,0.317426619683273,21,,1500000.0,True,True
2652,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2872844273636968,4948005.570013597,0.9190260238739789,0.19569438963422936,21,,1500000.0,True,True
2686,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2733255415510834,6059558.070687499,0.908001921518419,0.2309675643935076,22,,1500000.0,True,True
2720,,0.013518476858735085,0.055908203125,-1.936721694096923,0.27652726136897154,4066243.0726654115,0.8416128854937139,0.13705518240546014,18,,1500000.0,True,True
2754,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2361410199913878,4107475.6830159137,0.6772922058684585,0.09112298628563435,17,,1500000.0,True,True
2788,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2535352320776279,5916513.070687499,0.8241700517419894,0.19618455362561488,23,,1500000.0,True,True
2822,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2629452221765078,4032034.4700135975,0.6612089957002123,0.2835496491219721,16,,1500000.0,True,True
2856,,0.013518476858735085,0.055908203125,-1.936721694096923,0.31265553827617365,4723473.270687498,0.9753219829350283,0.266819975811667,19,,1500000.0,True,True
2890,,0.013518476858735085,0.055908203125,-1.936721694096923,0.29520971310553323,4145293.992429016,0.8760510480461008,0.22376863187084803,18,,1500000.0,True,True
2924,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2444024618094769,5600817.77266541,0.7471874788951824,0.20566943408110708,20,,1500000.0,True,True
2958,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2754564268142957,5117963.292429016,0.9044068573198899,0.15370795016363648,20,,1500000.0,True,True
2992,,0.013518476858735085,0.055908203125,-1.936721694096923,0.19623573618404638,4276531.972665411,0.49599131920280615,0.08410486428807037,20,,1500000.0,True,True
3026,,0.013518476858735085,0.055908203125,-1.936721694096923,0.21984015578475696,4930717.472665411,0.6119441174752839,0.15374108762427738,22,,1500000.0,True,True
3060,,0.013518476858735085,0.055908203125,-1.936721694096923,0.27053412688228545,5641687.572665411,0.9668513853856637,0.09117343140753514,24,,1500000.0,True,True
3094,,0.013518476858735085,0.055908203125,-1.936721694096923,0.3094234591221298,4720720.592429017,0.9209231990825443,0.3175230621722561,18,,1500000.0,True,True
3128,,0.013518476858735085,0.055908203125,-1.936721694096923,0.23534097006313845,4944387.370687499,0.7302217947398604,0.10077374366790662,20,,1500000.0,True,True
3162,,0.013518476858735085,0.055908203125,-1.936721694096923,0.23111703910596626,3760219.1700135977,0.625523868337376,0.09115434727552126,15,,1500000.0,True,True
3196,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2823314267082538,6755708.72237194,0.9690572073602055,0.2807669795093751,22,,1500000.0,True,True
3230,,0.013518476858735085,0.055908203125,-1.936721694096923,0.25970876861292286,5811153.592429017,0.9257122727063534,0.09118094136857681,21,,1500000.0,True,True
3264,,0.013518476858735085,0.055908203125,-1.936721694096923,0.26804455362314483,3873478.8223719397,0.7897122062986157,0.12999847039229093,16,,1500000.0,True,True
3298,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2875982839195234,4895221.370687498,0.9023349097532868,0.21464545959607217,19,,1500000.0,True,True
3332,,0.013518476858735085,0.055908203125,-1.936721694096923,0.26543497145971734,3503347.783015914,0.777442126185153,0.09112298628563435,16,,1500000.0,True,True
3366,,0.013518476858735085,0.055908203125,-1.936721694096923,0.30808197270796306,3530682.472665411,0.9113980690778587,0.19962283862220234,16,,1500000.0,True,True
3400,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2711651302203673,5698000.472665411,0.888452036264307,0.20566943408110708,20,,1500000.0,True,True
3434,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2932069218027417,4570419.092429017,0.8664667552961893,0.2666561357906429,20,,1500000.0,True,True
3468,,0.013518476858735085,0.055908203125,-1.936721694096923,0.24631993264325736,4478296.783015913,0.7274642837757421,0.1299952106958125,19,,1500000.0,True,True
3502,,0.013518476858735085,0.055908203125,-1.936721694096923,0.29208425174479874,4089113.0924290163,0.8114854009573125,0.2832763986712769,18,,1500000.0,True,True
3536,,0.013518476858735085,0.055908203125,-1.936721694096923,0.25892684924781845,5470284.322371939,0.8883628767568659,0.10092041617758024,21,,1500000.0,True,True
3570,,0.013518476858735085,0.055908203125,-1.936721694096923,0.30142011036399585,4777042.522371938,0.8788492434949131,0.32602380073076687,17,,1500000.0,True,True
3604,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2143969071842407,4803598.77266541,0.6272085664784861,0.08410486428807037,19,,1500000.0,True,True
3638,,0.013518476858735085,0.055908203125,-1.936721694096923,0.31257470469140036,3949699.6700135977,0.8686799173399276,0.329367912114103,14,,1500000.0,True,True
3672,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2673932897436901,5392429.270687498,0.8506182920284595,0.19973037957790532,22,,1500000.0,True,True
3706,,0.013518476858735085,0.055908203125,-1.936721694096923,0.3075314677018164,4782712.122371939,0.9734298072534067,0.24123836586726696,19,,1500000.0,True,True
3740,,0.013518476858735085,0.055908203125,-1.936721694096923,0.268449151005677,4248734.592429017,0.8496200274474537,0.09118094136857681,17,,1500000.0,True,True
3774,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2125753041601693,5169707.183015914,0.6409072911462909,0.09112298628563435,21,,1500000.0,True,True
3808,,0.013518476858735085,0.055908203125,-1.936721694096923,0.30292922884257373,5246920.522371938,0.9224214338342681,0.32602380073076687,21,,1500000.0,True,True
3842,,0.013518476858735085,0.055908203125,-1.936721694096923,0.26498592333303,4905336.322371939,0.8281343282529998,0.16386453790646846,22,,1500000.0,True,True
3876,,0.013518476858735085,0.055908203125,-1.936721694096923,0.22991955830696167,4867070.083015914,0.7095559711502045,0.0842812896528495,19,,1500000.0,True,True
3910,,0.013518476858735085,0.055908203125,-1.936721694096923,0.21336385443640926,4252155.770687498,0.5795028482483686,0.08445163887047122,14,,1500000.0,True,True
3944,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2429840976637655,5517019.770013598,0.7904303633115285,0.12998986479236477,21,,1500000.0,True,True
3978,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2560993706689175,2893895.383015914,0.5917361288538606,0.2141895396601138,13,,1500000.0,True,True
4012,,0.013518476858735085,0.055908203125,-1.936721694096923,0.2214218012123749,3955087.483015914,0.513439622350408,0.19588638036996747,16,,1500000.0,True,True
4046,,0.013518476858735085,0.055908203125,-1.936721694096923,0.26242583936244024,4614884.370013597,0.7480284877794552,0.22391231884398569,16,,1500000.0,True,True
4080,,0.013518476858735085,0.055908203125,-1.936721694096923,0.3115071083904603,4120225.6223719395,0.8761534717839884,0.3297186540973499,19,,1500000.0,True,True
4114,,0.01767837442457676,0.191748046875,-1.9186140835285186,0.26588707093313185,4722147.022371939,0.873165035645779,0.0911038671868476,20,,1500000.0,True,True
4148,,0.01767837442457676,0.191748046875,-1.9186140835285186,0.206455312636539,4362070.522371939,0.5534651488643514,0.08434816600818977,15,,1500000.0,True,True
4182,,0.01767837442457676,0.191748046875,-1.9186140835285186,0.2823924926759022,6366954.370013597,0.9397440892852472,0.28051605174725114,22,,1500000.0,True,True
4216,,0.01767837442457676,0.191748046875,-1.9186140835285186,0.30501834174599235,4786349.492429016,0.961629231690965,0.2405901221387977,19,,1500000.0,True,True
4250,,0.01767837442457676,0.191748046875,-1.9186140835285186,0.26069578306819946,5897353.692429016,0.9425832637718465,0.08407858878449362,21,,1500000.0,True,True
4284,,0.01767837442457676,0.191748046875,-1.9186140835285186,0.29029170363480994,5745897.822371939,0.9610805903509353,0.24123836586726696,20,,1500000.0,True,True
4318,,0.01767837442457676,0.191748046875,-1.9186140835285186,0.2637050334809442,4382969.992429016,0.8339271365037078,0.09420018336320754,18,,1500000.0,True,True
4352,,0.01767837442457676,0.191748046875,-1.9186140835285186,0.2895356470781415,4376860.4726654105,0.9179561170189223,0.15374108762427738,19,,1500000.0,True,True
4386,,0.01767837442457676,0.191748046875,-1.9186140835285186,0.306782651071218,5108514.770687498,0.9550406811721908,0.2940717888853469,20,,1500000.0,True,True
