timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,budget_exceeded,simulation_success
272,,,,,0.050915126464651655,5870522.794831372,0.823226105182733,0.19967755545748805,22,,1500000.0,True,True
272,,,,,0.04901142230595895,4783923.922371939,0.7795946868083854,0.08331337968924449,18,,1500000.0,True,True
272,,,,,0.05001317140798135,5190353.972665411,0.8223363799255563,0.10126529550443193,22,,1500000.0,True,True
272,,,,,0.06521922248855946,4753564.892429016,0.9621630608960251,0.3770452630897062,20,,1500000.0,True,True
272,,,,,0.05585748017497312,4824462.583015914,0.8431467443912947,0.23092345938067332,20,,1500000.0,True,True
272,,,,,0.04762237912220716,5177391.22237194,0.7742605266662144,0.08434816600818977,20,,1500000.0,True,True
272,,,,,0.048971801291249395,4006713.6830159137,0.7182877628065039,0.0842812896528495,16,,1500000.0,True,True
544,,,,,0.07522797988959418,2307979.418254025,0.9972473217565622,0.4138801580164854,9,,500000.0,True,True
544,,,,,0.07110825529320268,3270387.6128215394,0.9877084190391386,0.3876612103825565,12,,500000.0,True,True
544,,,,,0.05024510120285769,5338192.583015914,0.8179222844890455,0.1299952106958125,20,,1500000.0,True,True
544,,,,,0.06047027886588178,3561084.476558036,0.9692225076547203,0.08742771765479164,12,,500000.0,True,True
544,,,,,0.07675912308295638,1419092.2128215395,0.9877403240923803,0.386723633401675,6,,500000.0,True,True
544,,,,,0.06498709540190555,2307202.250016439,0.9853890273753564,0.0882489575843358,7,,500000.0,True,True
544,,,,,0.059623688041780365,3840758.176558036,0.9690715266999333,0.08800025643311062,12,,500000.0,True,True
816,,,,,0.09331709635834536,2179049.304409523,1.0,0.999999989133002,9,,500000.0,True,True
816,,,,,0.07002889326738947,1239533.648878557,0.99313100342034,0.13683886651836674,5,,500000.0,True,True
816,,,,,0.06918554066553322,1817645.850118659,0.9671462512869551,0.20247364965718453,7,,500000.0,True,True
816,,,,,0.08993847129305987,3280694.648878557,1.0,0.9999999871553064,11,,500000.0,True,True
816,,,,,0.07500401859843797,1971578.3641683643,0.993056775831116,0.3776120125357288,7,,500000.0,True,True
816,,,,,0.06520936542005348,5393730.070013597,0.9630788788773301,0.44093951003517434,21,,1500000.0,True,True
816,,,,,0.09618045759242105,1245412.3155893509,1.0,0.99999998605767,6,,500000.0,True,True
816,,,,,0.08246240020951488,2173508.404409523,0.9988182021237624,0.6391860704157862,6,,500000.0,True,True
1088,,,,,0.09143988218250658,2791139.872920569,1.0,0.9999999867724637,8,,500000.0,True,True
1088,,,,,0.0628345107966763,2336231.6,0.999986880242524,0.0,7,,500000.0,True,True
1088,,,,,0.07879390737018786,3167266.404409523,0.9972380790094939,0.6206013373514052,9,,500000.0,True,True
1088,,,,,0.09697555993648617,986158.5601473642,1.0,0.9999999791739898,4,,500000.0,True,True
1088,,,,,0.09151634719316482,2766207.5126696005,1.0,0.9999999908801325,6,,500000.0,True,True
1088,,,,,0.07938260849142202,2985522.404409523,0.9972676947242334,0.6216056174992157,10,,500000.0,True,True
1088,,,,,0.09653031326198594,1131337.2287937792,1.0,0.9999999854047433,5,,500000.0,True,True
1088,,,,,0.0952083943554155,1562366.4729205694,1.0,0.9999999867724637,6,,500000.0,True,True
1360,,,,,0.986805635795612,430219.62202264863,1.0,0.9999999866042624,2,,500000.0,False,True
1360,,,,,0.09606340304680583,1283579.436461103,1.0,0.9999999826646483,5,,500000.0,True,True
1360,,,,,0.09337678043276065,2159588.626272405,1.0,1.0,6,,500000.0,True,True
1360,,,,,0.0943501152235074,1842219.6364611029,1.0,0.9999999826646483,4,,500000.0,True,True
1360,,,,,0.0975786201318369,789522.9570799287,1.0,0.9999999909929855,2,,500000.0,True,True
1360,,,,,0.09609152925684353,1274408.4850149876,1.0,0.9999999825091612,5,,500000.0,True,True
1360,,,,,0.09665641856771877,1090218.9722053045,1.0,0.9999999905771657,5,,500000.0,True,True
1360,,,,,0.09728418059907235,885528.8220226486,1.0,0.9999999866042624,5,,500000.0,True,True
1632,,,,,0.09713044254516173,935657.2070518484,1.0,0.9999999919748664,3,,569780.3779773514,True,True
1632,,,,,0.0963867046744227,1106646.1171169418,1.0,0.9926888716456712,2,,500000.0,True,True
1632,,,,,0.09757568905436396,790478.6220226487,1.0,0.9999999866042624,3,,500000.0,True,True
1632,,,,,0.9945562560827362,177500.2619231533,1.0,0.9999999772254317,1,,500000.0,False,True
1632,,,,,0.09769758858088284,750731.6510768754,1.0,0.9999999844386579,3,,500000.0,True,True
1632,,,,,0.09658197149776585,1114493.3742087015,1.0,0.999999990491365,4,,500000.0,True,True
1632,,,,,0.09828808629689115,558192.0086014504,1.0,0.9999999840982264,2,,500000.0,True,True
1632,,,,,0.097447059010976,832420.2070518484,1.0,0.9999999919748664,4,,500000.0,True,True
1904,,,,,0.0960609560303058,1284377.4060284435,1.0,0.9999999847500154,3,,500000.0,True,True
1904,,,,,0.9915879287105952,274286.61552223883,1.0,0.9999999880492698,1,,500000.0,False,True
1904,,,,,0.9939968925082319,195739.20705184835,1.0,0.9999999919748664,1,,500000.0,False,True
1904,,,,,0.9970298482977265,96845.61552223885,1.0,0.9999999880492698,1,,822499.7380768467,False,True
1904,,,,,0.09712144920720725,938589.5053148589,1.0,0.9999999807897246,3,,500000.0,True,True
1904,,,,,0.09784192106986872,703670.072859511,1.0,0.9999999849206223,4,,500000.0,True,True
1904,,,,,0.987135464645108,419465.09301915683,1.0,0.9999999855283376,1,,500000.0,False,True
1904,,,,,0.09713316143573834,934770.6060284436,1.0,0.9999999847500154,3,,500000.0,True,True
2176,,,,,0.09831776992871065,548513.4369845687,1.0,1.0,2,,500000.0,True,True
2176,,,,,0.9946715331682556,169833.93698456866,1.0,0.9996005084346233,1,,725713.3844777611,False,True
2176,,,,,0.09727885769917362,887264.4060284436,1.0,0.9999999847500154,2,,804260.7929481517,True,True
2176,,,,,0.9860771780425104,453971.9232536908,1.0,0.9999999859146236,2,,1225654.1225546077,False,True
2176,,,,,0.09512749525725402,1588744.8445222913,1.0,1.0,5,,500000.0,True,True
2176,,,,,0.096356160383755,1188122.021276469,1.0,0.9999999845953393,4,,500000.0,True,True
2176,,,,,0.09758025542457967,742085.3445222913,1.0,0.995204973230881,2,,580534.9069808432,True,True
2176,,,,,0.09717991270203735,919526.726796338,1.0,0.9999999838818323,2,,500000.0,True,True
2448,,,,,0.9904443964453886,305264.5044387108,1.0,0.9993550710556586,1,,500000.0,False,True
2448,,,,,0.9955456902818711,145238.49707458424,1.0,0.9999999821788874,1,,1055879.4474931925,False,True
2448,,,,,0.09782304861968949,709823.726796338,1.0,0.9999999838818323,1,,500000.0,True,True
2448,,,,,0.9745023499206706,831384.4970745842,1.0,0.9999999821788874,3,,1271682.1993009169,False,True
2448,,,,,0.09824017142178919,573815.3457672806,1.0,0.9999999876807584,3,,500000.0,True,True
2448,,,,,0.9878280817668201,396881.4111751346,1.0,0.9999999892315978,1,,500000.0,False,True
2448,,,,,0.9920826632361556,258155.14972567483,1.0,0.999999988300998,1,,500000.0,False,True
2448,,,,,0.09601237443945193,1300218.115943969,1.0,0.9999999885905184,3,,500000.0,True,True
2720,,,,,0.9927009062768708,177500.37954441085,1.0,0.9938154889502069,1,,694735.4955612891,False,True
2720,,,,,0.9999981788949239,59.37954441084088,1.0,1.0,0,,1410640.9504186083,False,True
2720,,,,,0.999998171288951,59.515943968855524,1.0,0.9999999885905184,0,,500000.0,False,True
2720,,,,,0.9999981642814262,59.638763495711444,1.0,0.9999999777882184,0,,940297.7022263326,False,True
2720,,,,,0.09729864671573372,880811.9014504919,1.0,0.9999999803549998,1,,500000.0,True,True
2720,,,,,0.9871354581094897,419465.3597396591,1.0,0.9999999929927309,2,,603118.5888248654,False,True
2720,,,,,0.9966224564337254,110129.14339439898,1.0,0.9999999853342746,1,,741844.8502743251,False,True
2720,,,,,0.9999981814600877,59.22577300259274,1.0,0.9999999928302321,0,,500000.0,False,True
2992,,,,,0.9999981770974844,59.35535276788247,1.0,0.9999999915351149,0,,1017235.1160168783,False,True
2992,,,,,0.9999981826055917,59.0697157107167,1.0,0.9999999806952118,0,,1910581.5708741974,False,True
2992,,,,,0.9841671434871123,516251.2257730026,1.0,0.9999999928302321,1,,999940.4840560311,False,True
2992,,,,,0.9999981826055917,59.0697157107167,1.0,0.9999999806952118,0,,1440238.063462837,False,True
2992,,,,,0.09735937353103755,861011.2580079954,1.0,0.9999999947406791,3,,500000.0,True,True
2992,,,,,0.9806840751690582,629821.2458674024,1.0,0.9999999929996712,2,,683653.2290852063,False,True
2992,,,,,0.9999981710193402,59.4376221745059,1.0,0.9999999796851687,0,,1131715.7068799261,False,True
2992,,,,,0.9999981770974844,59.35535276788247,1.0,0.9999999915351149,0,,999940.7742269974,False,True
3264,,,,,0.9743988784079305,834758.5407484056,1.0,1.0,2,,1517175.7606641105,False,True
3264,,,,,0.9941964303745077,161369.44021593593,1.0,0.997151509883258,1,,2410522.5011584866,False,True
3264,,,,,0.6999946601544831,0.0,0.9999866503862076,0.0,0,,983689.2582830285,False,True
3264,,,,,0.9792199375589559,677561.4123705133,1.0,0.9999999936478815,3,,1940178.993747126,False,True
3264,,,,,0.9910932125594931,290417.53813830775,1.0,0.9999999909618256,1,,500000.0,False,True
3264,,,,,0.9999981682662877,59.56269915919559,1.0,0.9999999832951855,0,,553831.9832178039,False,True
3264,,,,,0.9729864668952264,880811.8612399249,1.0,0.9999999787770637,1,,1631656.2692577515,False,True
3264,,,,,0.9999981697342072,59.56631461845177,1.0,0.9999999885574137,0,,1499881.4188742295,False,True
3536,,,,,0.9787051773741898,694345.7515378183,1.0,0.9999999798402348,2,,1182417.2199157048,False,True
3536,,,,,0.9826829738850136,564644.5857332326,1.0,1.0,2,,2749153.0609425507,False,True
3536,,,,,0.9999981743755628,59.52690727238448,1.0,1.0,0,,1483689.2582830284,False,True
3536,,,,,0.9999981687829914,59.53237480947035,1.0,0.9999999819173571,0,,1762617.5813766127,False,True
3536,,,,,0.9841671508694021,516250.9675067661,1.0,0.9999999904450836,1,,709582.4618616923,False,True
3536,,,,,0.9841671226937281,516251.7473135414,1.0,0.999999980682716,1,,1053772.4205186446,False,True
3536,,,,,0.9445873590812776,145238.52690727237,1.0,0.8301388808476711,1,,1250844.4080178267,False,True
3536,,,,,0.9884097317811231,59.585733232554304,1.0,0.9613718640322915,0,,1999821.8525596112,False,True
3808,,,,,0.9999981882400618,58.88167855702433,1.0,0.9999999802534917,0,,988071.4683778865,False,True
3808,,,,,0.6886161929602805,371013.0,0.999986880242524,0.0,1,,2684508.475209318,False,True
3808,,,,,0.9750914936988984,59.70024123397511,1.0,0.9169777487976544,0,,1983629.731375756,False,True
3808,,,,,0.9999981805588027,59.22183958458835,1.0,0.9999999894241527,0,,2262558.049001803,False,True
3808,,,,,0.9907711904201023,300917.4315892798,1.0,0.9999999842324097,1,,693331.4943549262,False,True
3808,,,,,0.9830787459925947,551739.9002412339,1.0,1.0,2,,1037520.6732051033,False,True
3808,,,,,0.9971492316866805,59.665257030222996,1.0,0.9905035385140015,0,,1605605.8811105543,False,True
3808,,,,,0.9999981882400618,58.88167855702433,1.0,0.9999999802534917,0,,2499762.2668263786,False,True
4080,,,,,0.9802093865179153,645299.0460342114,1.0,0.9999999828690885,1,,1488012.5866993293,False,True
4080,,,,,0.9920826617589569,258155.07504658858,1.0,0.9999999764162822,1,,2813495.475209318,False,True
4080,,,,,0.996040428746818,129106.88167855702,1.0,0.9999999802534917,1,,2483570.031134522,False,True
4080,,,,,0.9999981811584207,59.075046588586964,1.0,0.9999999764162822,0,,2762498.8271622187,False,True
4080,,,,,0.9999981708889412,59.477163477086165,1.0,0.9999999832925693,0,,892414.0627656464,False,True
4080,,,,,0.9856512777331174,467859.00254788913,1.0,0.9999999905127105,1,,985780.7729638694,False,True
