timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,budget_exceeded,simulation_success
6800,,,,,0.9999981929352686,58.92173914768963,1.0,1.0,0,,708428.6914334383,False,True
6800,,,,,0.9999981553792442,59.91831141618426,1.0,0.9999999766920457,0,,5966724.757312157,False,True
6800,,,,,0.9999981638854429,59.6891789380327,1.0,0.9999999816219091,0,,4346973.420830782,False,True
6800,,,,,0.9999981553792442,59.91831141618426,1.0,0.9999999766920457,0,,4499525.231253934,False,True
6832,,,,,0.9752621744310792,806609.4360787213,1.0,0.999999986352728,2,,3649456.758681527,False,True
6872,,,,,0.984167135600581,516251.3334471491,1.0,0.9999999775492849,1,,6204232.638228523,False,True
6872,,,,,0.9999981735624537,59.333447149106085,1.0,0.9999999775492849,0,,5394243.255527552,False,True
7072,,,,,0.9999981704796121,59.60624927773453,1.0,0.99999999512486,0,,3660714.612484265,False,True
7072,,,,,0.9701716424904203,972593.1062492777,1.0,1.0,3,,1208369.7696942906,False,True
7072,,,,,0.9999981387906149,60.48879358782124,1.0,0.9999999797168067,0,,6466664.839000741,False,True
7072,,,,,0.9999981553792442,59.91831141618426,1.0,0.9999999766920457,0,,4846913.7316518435,False,True
7072,,,,,0.9999981387906149,60.48879358782124,1.0,0.9999999797168067,0,,4999465.312942518,False,True
7112,,,,,0.9999981630401042,59.7147621460524,1.0,0.9999999814199204,0,,3342847.3226028057,False,True
7152,,,,,0.9999981749111579,59.40440773469068,1.0,0.9999999892622325,0,,6187981.304781374,False,True
7152,,,,,0.9999981749000421,59.40440773469068,1.0,0.9999999892622325,0,,5894183.922080403,False,True
7344,,,,,0.9856512777331174,467859.00254788913,1.0,0.9999999905127105,1,,735776.6634450129,False,True
7344,,,,,0.9999981486925347,60.21927910228701,1.0,0.9999999851708343,0,,6966604.350207153,False,True
7344,,,,,0.9999981387906149,60.48879358782124,1.0,0.9999999797168067,0,,5346853.813340427,False,True
7344,,,,,0.992082629706047,258156.21927910228,1.0,0.9999999851708343,1,,5499404.82414893,False,True
