timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,budget_exceeded,simulation_success
4632,,,,,0.9843950132351442,508821.207641362,1.0,0.999999989935282,1,,22786029.8766836,False,True
4672,,,,,0.49013154374268675,1773168.4820311437,1.0,0.9999999881084697,2,,1000000.0,True,True
4816,,,,,0.9867852516919992,1187026.1388427904,1.0,0.9999999812594486,1,,1331705.6329572224,False,True
4840,,,,,0.9932637071728927,122359.20344123399,1.0,0.9900544292345058,1,,18259103.64514782,False,True
4840,,,,,0.9633889074401654,1193753.203441234,1.0,1.0,2,,18619249.016445857,False,True
4896,,,,,0.999998172319123,59.40699167934957,1.0,0.9999999808862714,0,,21656186.00894886,False,True
4912,,,,,0.9846003891377408,502124.59150872205,1.0,0.9999999849232546,1,,21522572.79296189,False,True
4912,,,,,0.9794180727503997,671100.9809020034,1.0,0.9999999922683822,1,,17831733.387518927,False,True
4912,,,,,0.9999981696412304,59.60564723546672,1.0,0.9999999922683822,0,,23277208.669042237,False,True
5016,,,,,0.49281399931814657,1291183.678075546,1.0,0.9999999903119043,1,,1000000.0,True,True
5112,,,,,0.9896143577544854,274285.93745630374,1.0,0.9934213481613318,1,,19136744.441706587,False,True
5112,,,,,0.9999981924532964,58.937456303755226,1.0,1.0,0,,18425495.813004624,False,True
5160,,,,,0.9921973720194684,700877.9588919802,1.0,0.9999999958337732,0,,1144679.494114432,False,True
5168,,,,,0.9999981721794915,59.47507850790649,1.0,0.9999999873813261,0,,22656126.60195718,False,True
5192,,,,,0.9999981824957573,59.05890925708273,1.0,0.9999999792241334,0,,22020448.201453168,False,True
5192,,,,,0.999998156520842,59.93036020199995,1.0,0.9999999817290461,0,,18160632.406616922,False,True
5192,,,,,0.999998156520842,59.93036020199995,1.0,0.9999999817290461,0,,24277149.063395,False,True
5360,,,,,0.9931811741153571,612604.5671813089,1.0,0.999999987630372,0,,1000000.0,False,True
5384,,,,,0.9886196132724276,371072.3834142205,1.0,0.9999999778080132,1,,19862458.504250284,False,True
5384,,,,,0.9999981787762595,59.38341422050009,1.0,1.0,0,,19425436.87554832,False,True
5440,,,,,0.9999981781200395,59.21542257246352,1.0,0.9999999806386174,0,,23656067.12687867,False,True
5472,,,,,0.9935856830083111,59.20914313230915,1.0,0.9786249962910025,0,,23020389.142543912,False,True
5472,,,,,0.9999981795925521,59.20914313230915,1.0,0.9999999849049801,0,,19160572.47625672,False,True
5472,,,,,0.9999981795925521,59.20914313230915,1.0,0.9999999849049801,0,,25277089.1330348,False,True
5504,,,,,0.4899940569762331,1797585.6108090933,1.0,0.999999998530323,1,,1443801.5352224517,True,True
5656,,,,,0.9999981905072423,58.87876392415844,1.0,0.9999999875129585,0,,20491386.120836064,False,True
5664,,,,,0.9891442285340535,353966.75859814417,1.0,0.9999999938536754,1,,20425377.4921341,False,True
5704,,,,,0.9921293606399366,707099.7824865112,1.0,0.9999999894290921,0,,1387395.4328186912,False,True
5712,,,,,0.9999981741626807,59.422969084009615,1.0,0.9999999886648283,0,,24656007.9114561,False,True
5752,,,,,0.9608639137093427,796128.780667946,1.0,0.9509343454505542,1,,24020329.93340078,False,True
5752,,,,,0.9915879414003503,274286.23697071476,1.0,0.9999999898726863,1,,20160513.26711359,False,True
5752,,,,,0.999998182588995,59.259098083876566,1.0,1.0,0,,26277029.923891667,False,True
5848,,,,,0.4929525054437428,1266094.5558067071,1.0,0.9999999810946695,1,,1000000.0,True,True
5928,,,,,0.9999981869881488,58.98350989889102,1.0,0.9999999864907912,0,,21491327.24207214,False,True
5944,,,,,0.9717585438756119,920849.9753867154,1.0,0.9999999859386656,2,,21071410.733535957,False,True
5984,,,,,0.9999981893197729,58.89666903321462,1.0,0.9999999853849998,0,,25655948.488487016,False,True
6032,,,,,0.9733114168470041,419417.8445999592,1.0,0.9539149955173752,1,,24224201.152732834,False,True
6032,,,,,0.9856513042422924,467858.1067736427,1.0,0.9999999832807019,1,,20886227.030142874,False,True
6032,,,,,0.9999981822448277,59.10677364270826,1.0,0.9999999832807019,0,,27276970.664793584,False,True
6048,,,,,0.9929991103329983,628960.5074937941,1.0,0.9999999612070409,0,,1680295.65033218,False,True
6192,,,,,0.9931327736967219,616854.1136307094,1.0,0.9999999754652666,0,,1000000.0,False,True
6200,,,,,0.9999981534579157,59.97397809470403,1.0,0.9999999759785657,0,,22491268.25856224,False,True
6224,,,,,0.9999981657589176,59.55166703327281,1.0,0.9999999738092877,0,,21150560.75814924,False,True
6256,,,,,0.9950509733012689,161369.5025920045,1.0,0.9999999918217946,1,,26655889.591817982,False,True
6312,,,,,0.9999981536848441,60.08344128815909,1.0,0.999999987925307,0,,24804783.308132876,False,True
6312,,,,,0.9757568961611554,790478.4225600073,1.0,0.9999999840344341,2,,21418368.923369233,False,True
6312,,,,,0.9999981727861287,59.422560007263705,1.0,0.9999999840344341,0,,28276911.558019944,False,True
6392,,,,,0.991981325938988,720399.3308120925,1.0,0.9999999922646405,0,,2051335.142838386,False,True
6472,,,,,0.9999981658649656,59.66805594812585,1.0,0.9999999860610846,0,,23491208.284584146,False,True
6504,,,,,0.9999981693398146,59.481652112525985,1.0,0.9999999785880095,0,,22150501.206482206,False,True
6528,,,,,0.9757568869893245,790478.689178938,1.0,0.9999999816219091,2,,27494520.089225978,False,True
6536,,,,,0.9855164922504049,1300994.0348986725,1.0,0.999999997545944,1,,1383145.8863692908,False,True
6592,,,,,0.9999981707411056,59.50660610392306,1.0,0.9999999858098532,0,,25804723.22469159,False,True
6592,,,,,0.999998181516961,59.15149471058002,1.0,0.9999999854262989,0,,21627890.500809226,False,True
6592,,,,,0.999998181516961,59.15149471058002,1.0,0.9999999854262989,0,,29276852.135459937,False,True
6736,,,,,0.9927309807019854,653049.5945191191,1.0,0.9999999708064834,0,,2330935.8120262935,False,True
6744,,,,,0.9866407235252125,435596.86169809743,1.0,0.9999999935432573,2,,24491148.616528198,False,True
6784,,,,,0.9999981725794849,59.44837204072542,1.0,0.9999999859847004,0,,23150441.724830095,False,True
6800,,,,,0.9999981553792442,59.91831141618426,1.0,0.9999999766920457,0,,27704041.40004704,False,True
6872,,,,,0.9640308102999868,645299.3334471491,1.0,0.9460714258550001,1,,26804663.718085483,False,True
6872,,,,,0.9999981735735768,59.333447149106085,1.0,0.9999999775492849,0,,22627831.349314515,False,True
6872,,,,,0.9910932148133824,290417.3334471491,1.0,0.9999999775492849,1,,30276792.983965226,False,True
6880,,,,,0.4916419589249561,1501536.7267144597,1.0,0.999999986031382,1,,1082151.8514706183,True,True
7016,,,,,0.9999981881536548,58.90077596439383,1.0,0.9999999819179504,0,,25055551.7548301,False,True
7064,,,,,0.9999981659217495,59.56162220329233,1.0,0.9999999753697738,0,,24150382.276458055,False,True
7072,,,,,0.9999981387906149,60.48879358782124,1.0,0.9999999797168067,0,,28703981.481735624,False,True
7080,,,,,0.985427766188368,1309172.4921703795,1.0,0.9999999860260104,1,,2677886.2175071742,False,True
7152,,,,,0.9851787509935253,59.28959598911218,1.0,0.9506018977997174,0,,27159364.38463833,False,True
7152,,,,,0.9999981816536581,59.28959598911218,1.0,1.0,0,,23627772.015867364,False,True
7152,,,,,0.9999981749111784,59.40440773469068,1.0,0.9999999892622325,0,,30986375.650518075,False,True
7224,,,,,0.49260256868663066,1328961.7471521515,1.0,0.9999999968251381,2,,1000000.0,True,True
7288,,,,,0.9999981745614231,59.384994690255525,1.0,0.9999999861120225,0,,26055492.854054134,False,True
7344,,,,,0.9999981486925347,60.21927910228701,1.0,0.9999999851708343,0,,29703920.992942035,False,True
7344,,,,,0.9999981685315897,59.55975891161717,1.0,0.9999999838787577,0,,25150322.714835852,False,True
7424,,,,,0.9924452311153249,678721.8798811962,1.0,0.9999999884732335,0,,2368713.7253367947,False,True
7432,,,,,0.9999981957701325,58.69100069683611,1.0,0.9999999858608871,0,,28159305.095042344,False,True
7432,,,,,0.9999981869831625,59.01636150425535,1.0,0.9999999898323502,0,,24627712.726271376,False,True
7432,,,,,0.9999981869831625,59.01636150425535,1.0,0.9999999898323502,0,,31986316.24611034,False,True
7560,,,,,0.9999981845083197,59.05027867386806,1.0,0.9999999850504431,0,,27055433.469059445,False,True
7568,,,,,0.9927520238122158,651055.3150815826,1.0,0.9999999754974188,0,,1000000.0,False,True
7616,,,,,0.9999981768592984,59.367270801141146,1.0,0.9999999919595381,0,,30703860.773662932,False,True
7624,,,,,0.9999981781540868,59.25477255044843,1.0,0.9999999847750983,0,,26150263.15507694,False,True
7712,,,,,0.9955456661072299,145239.2708428258,1.0,0.9999999801485291,1,,29159246.404041648,False,True
7712,,,,,0.9999981612468491,59.82134028565664,1.0,0.9999999863373359,0,,25627653.70990987,False,True
7712,,,,,0.9999981612468491,59.82134028565664,1.0,0.9999999863373359,0,,32986257.229748834,False,True
7768,,,,,0.9916022945006802,754451.7770065654,1.0,0.9999999987123496,0,,2689991.8454555986,False,True
7832,,,,,0.9999981749744995,59.38997203395253,1.0,0.9999999879977759,0,,28055374.41878077,False,True
7888,,,,,0.9999981798835191,59.150630429946,1.0,0.9999999798932044,0,,31703801.40639213,False,True
7904,,,,,0.9775973123076792,730469.15639289,1.0,0.9999999824039648,1,,27150203.90030439,False,True
7912,,,,,0.9852145267274655,1328118.4255272788,1.0,1.0,1,,1348944.6849184174,False,True
7992,,,,,0.9999981873606903,58.99118517153202,1.0,0.9999999885171673,0,,30014007.133198824,False,True
7992,,,,,0.999998156480302,60.00935180092855,1.0,0.9999999896691962,0,,26627593.888569586,False,True
7992,,,,,0.9794180595894714,671101.3846065688,1.0,0.9999999896691962,1,,33986197.40840855,False,True
8104,,,,,0.9999981603074001,59.887271515757924,1.0,0.9999999899461968,0,,29055315.028808735,False,True
8112,,,,,0.9921537954893899,704904.6747154839,1.0,0.9999999940586727,0,,2935540.0684490334,False,True
8160,,,,,0.9999981780220127,59.2976799490118,1.0,0.9999999887210044,0,,32703742.2557617,False,True
8184,,,,,0.9999981759991305,59.315388383950236,1.0,0.9999999837886465,0,,27419734.743911497,False,True
8256,,,,,0.49299464302887186,1258524.5335698328,1.0,0.999999983717374,1,,1020826.2593911386,True,True
8272,,,,,0.9999981794265327,59.26058482606984,1.0,0.9999999896106074,0,,31013948.14201365,False,True
8272,,,,,0.9999981732191503,59.417120389638626,1.0,0.9999999849217489,0,,27627533.879217785,False,True
8272,,,,,0.9999981732191503,59.417120389638626,1.0,0.9999999849217489,0,,34315096.02380198,False,True
8376,,,,,0.9999981822123186,59.09379648020761,1.0,0.9999999818459164,0,,30055255.14153722,False,True
8432,,,,,0.9999981675590411,59.50321499269912,1.0,0.9999999748562075,0,,33703682.95808175,False,True
8456,,,,,0.9913648533714982,775783.5397044242,1.0,0.9999999985834781,0,,3230635.3937335494,False,True
8464,,,,,0.9945562377585317,177500.9237710196,1.0,0.9999999836233929,1,,28419675.428523112,False,True
8552,,,,,0.9999982012692383,58.5805770803641,1.0,0.9999999929026728,0,,32013888.881428823,False,True
8552,,,,,0.9851565653787956,483989.79047862475,1.0,0.9999999900677049,1,,35315036.60668159,False,True
8600,,,,,0.9914391098881614,768989.4719025667,1.0,0.9999999934424236,0,,1000000.0,False,True
8648,,,,,0.9999981878742158,58.962413556684496,1.0,0.9999999872876765,0,,31055196.04774074,False,True
8704,,,,,0.9999981773176256,59.34660496086502,1.0,0.9999999913746337,0,,34703623.45486676,False,True
8744,,,,,0.9999981668379867,59.73448422997814,1.0,0.9999999960955228,0,,29242174.504752092,False,True
8800,,,,,0.9918315346138026,733856.5326382741,1.0,0.9999999890884556,0,,3454851.854029125,False,True
8832,,,,,0.9999981813689307,59.13194849199327,1.0,0.9999999829348202,0,,33013830.300851744,False,True
8832,,,,,0.9999981712073884,59.44671867081417,1.0,0.9999999812416976,0,,35831046.81620297,False,True
8896,,,,,0.8310840371610942,15170599.818272509,1.0,0.9999999784627615,34,,21000000.0,False,True
8920,,,,,0.9999981579152698,59.90184334059008,1.0,0.9999999834621022,0,,32055137.085327182,False,True
8944,,,,,0.9920009882724887,718518.0737422584,1.0,0.9999999872346542,0,,1231010.5280974333,False,True
8976,,,,,0.9999981529674891,60.07331464723259,1.0,0.9999999844987877,0,,35703564.1082618,False,True
9024,,,,,0.9999981766036903,59.29341706545161,1.0,0.9999999835577255,0,,30242114.770267863,False,True
9112,,,,,0.9999981668119207,59.692349982197136,1.0,0.9999999917011015,0,,34013771.16890325,False,True
9112,,,,,0.9999981460901096,60.241616628534764,1.0,0.9999999787795729,0,,36830987.3694843,False,True
9144,,,,,0.9910537246407902,803735.17413478,1.0,0.9999999895686003,0,,3720995.321390851,False,True
9192,,,,,0.9999981647762449,59.73185792096237,1.0,0.9999999889544687,0,,33055077.183483843,False,True
9240,,,,,0.44569038141060696,9755259.395949414,1.0,0.9999999979728954,19,,6829400.181727491,True,True
9248,,,,,0.9999981552738164,59.97263936104556,1.0,0.9999999818945465,0,,36703504.03494716,False,True
9304,,,,,0.49156657341336535,1515079.5649036274,1.0,0.9999999747325835,2,,1512492.454355175,True,True
9304,,,,,0.9999981618777662,59.81983163565329,1.0,0.9999999882864898,0,,31242055.476850796,False,True
9400,,,,,0.9889395871184072,360639.3197901672,1.0,0.999999988416757,1,,35013711.47655326,False,True
9400,,,,,0.9853204548573367,478645.85871288105,1.0,0.9999999800710684,1,,37830927.12786767,False,True
9464,,,,,0.9999981574147635,59.83357386622953,1.0,0.999999974814583,0,,34055017.45162592,False,True
9488,,,,,0.9915208591849628,761767.5665314554,1.0,0.9999999846820514,0,,3917260.1472560707,False,True
9520,,,,,0.9999981811411309,59.13776165327476,1.0,0.9999999827696735,0,,37703444.0623078,False,True
9584,,,,,0.4651171606425284,6265761.577924026,1.0,0.9999999816608706,12,,1000000.0,True,True
9584,,,,,0.9999981691449967,59.50869985011284,1.0,0.9999999807036976,0,,32241995.65701916,False,True
9664,,,,,0.4898668816859783,1820432.7364899325,1.0,0.9999999931934245,2,,1000000.0,True,True
9688,,,,,0.9999981856741998,59.00624107480347,1.0,0.9999999844346922,0,,35653072.15676309,False,True
9688,,,,,0.9999981458575499,60.34860922827581,1.0,0.9999999889421897,0,,38352281.26915479,False,True
9736,,,,,0.9999981456710546,60.285737345868,1.0,0.9999999818934014,0,,35054957.61805206,False,True
9792,,,,,0.999998184624927,59.083400696830374,1.0,0.9999999888250255,0,,38703384.924546145,False,True
9832,,,,,0.9908959905215811,817906.3251726606,1.0,1.0,0,,4155492.5807246156,False,True
9864,,,,,0.9999981695800697,59.49383517491151,1.0,0.9999999806343305,0,,33241936.14831931,False,True
9928,,,,,0.47649620482671395,4221823.275402963,1.0,0.9999999944307483,7,,1000000.0,True,True
9976,,,,,0.9999981879971089,58.96545079166378,1.0,0.9999999880077458,0,,36653013.150522016,False,True
9976,,,,,0.9999981763042282,59.29900237670263,1.0,0.999999983130179,0,,39352220.920545556,False,True
10008,,,,,0.9999981440705348,60.37042019488116,1.0,0.9999999852154333,0,,36054897.332314715,False,True
10024,,,,,0.9910596941663632,803070.9393381438,1.0,0.9999999974952816,0,,1000000.0,False,True
