timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,budget_exceeded,simulation_error
2176,,,,,0.9910932189714802,290417.31819341006,1.0,0.9999999909733948,1,,500000.0,False,
2176,,,,,0.09729864668898233,880811.9597396591,1.0,0.9999999929927309,1,,500000.0,True,
2176,,,,,0.09398521485238667,1961200.2742087017,1.0,0.999999990491365,6,,500000.0,True,
2448,,,,,0.09729864731724258,880811.7497256747,1.0,0.999999988300998,1,,644623.2757781465,True,
2448,,,,,0.05580030015554121,4221379.983015914,0.7483470699546373,0.2937641025998385,19,,1500000.0,True,
2448,,,,,0.09675762837632741,1057218.149725675,1.0,0.999999988300998,3,,500000.0,True,
2448,,,,,0.09632989747778667,1196685.515943969,1.0,0.9999999885905184,3,,741844.273203662,True,
2448,,,,,0.09616500240708024,1119422.4550414388,1.0,0.9866049106967814,4,,500000.0,True,
2448,,,,,0.09708097053931405,951788.1497256748,1.0,0.999999988300998,3,,709582.68180659,True,
2448,,,,,0.09518360828700337,1570448.2458674025,1.0,0.9999999929996712,4,,500000.0,True,
2448,,,,,0.09666700054420141,1086768.4728595112,1.0,0.9999999849206223,5,,500000.0,True,
2720,,,,,0.9914889986005067,277512.343394399,1.0,0.9999999853342746,1,,500000.0,False,
2720,,,,,0.08040638650499236,2785617.7182540246,0.9931565461303196,0.6407768747525588,11,,500000.0,True,
2720,,,,,0.0973778024396322,855002.143394399,1.0,0.9999999853342746,1,,500000.0,True,
2720,,,,,0.9999981814600877,59.22577300259274,1.0,0.9999999928302321,0,,500000.0,False,
2720,,,,,0.987566939785125,290417.093001132,1.0,0.9882457032064639,1,,500000.0,False,
2720,,,,,0.9945562622894996,177500.143394399,1.0,0.9999999853342746,1,,500000.0,False,
2720,,,,,0.9915879299893593,274286.6850448562,1.0,1.0,1,,500000.0,False,
2720,,,,,0.09428195849505007,1864443.021276469,1.0,0.9999999845953393,6,,500000.0,True,
2992,,,,,0.9841671326245383,516251.4376221745,1.0,0.9999999796851687,2,,722487.6566056011,False,
2992,,,,,0.08437118493476697,1564367.304409523,0.9981612630636678,0.641415866298563,7,,500000.0,True,
2992,,,,,0.09818662294246988,591275.4376221745,1.0,0.9999999796851687,2,,500000.0,True,
2992,,,,,0.9999981770974844,59.35535276788247,1.0,0.9999999915351149,0,,999940.7742269974,False,
2992,,,,,0.9828252735033338,560004.7473135415,1.0,1.0,2,,709582.906998868,False,
2992,,,,,0.9801188997847479,648249.4376221745,1.0,0.9999999796851687,1,,822499.856605601,False,
2992,,,,,0.9782304830211408,709823.7473135415,1.0,0.999999980682716,2,,725713.3149551437,False,
2992,,,,,0.09645762430491867,1155038.4111751348,1.0,0.9999999892315978,2,,500000.0,True,
3264,,,,,0.9999981761563574,59.26123992496573,1.0,0.9999999787770637,0,,706236.2189834266,False,
3264,,,,,0.09432937170285594,1848983.4729205694,1.0,0.9999999867724637,7,,500000.0,True,
3264,,,,,0.09455789766669026,1774469.632110932,1.0,1.0,3,,500000.0,True,
3264,,,,,0.9879955911954007,391419.56631461845,1.0,0.9999999885574137,1,,1499881.4188742295,False,
3264,,,,,0.9872227774495942,416618.2257730026,1.0,0.9999999928302321,2,,649578.1596853265,False,
3264,,,,,0.9999981761563574,59.26123992496573,1.0,0.9999999787770637,0,,674250.4189834265,False,
3264,,,,,0.9997105675861098,59.63211093186949,1.0,0.9990413214572001,0,,515889.56764160225,False,
3264,,,,,0.09604312768940168,1290190.559739659,1.0,0.9999999929927309,4,,500000.0,True,
3536,,,,,0.9920826613010671,258155.1426581462,1.0,0.9999999811281923,1,,1206176.9577435018,False,
3536,,,,,0.09577853477501985,1376464.6220226486,1.0,0.9999999866042624,3,,500000.0,True,
3536,,,,,0.0974272743106915,838871.1426581462,1.0,0.9999999811281923,2,,500000.0,True,
3536,,,,,0.9841671234654875,516251.75153781835,1.0,0.9999999798402348,1,,1608461.8525596112,False,
3536,,,,,0.9876301786810973,403334.35535276786,1.0,0.9999999915351149,2,,732959.9339123239,False,
3536,,,,,0.09495367456150369,1645421.142658146,1.0,0.9999999811281923,3,,1174191.1577435015,True,
3536,,,,,0.9841671178149707,516252.00254788913,1.0,0.9999999905127105,1,,1015829.9355306705,False,
3536,,,,,0.999998180894514,59.24586740244342,1.0,0.9999999929996712,0,,500000.0,False,
3808,,,,,0.9999981633586612,59.80286525856212,1.0,0.9999999914882453,0,,1448021.8150853557,False,
3808,,,,,0.0962334816562281,1228123.2070518483,1.0,0.9999999919748664,4,,500000.0,True,
3808,,,,,0.9999981633586612,59.80286525856212,1.0,0.9999999914882453,0,,500000.0,False,
3808,,,,,0.9999981882400618,58.88167855702433,1.0,0.9999999802534917,0,,1592210.1010217927,False,
3808,,,,,0.9772410526480552,742085.5663146185,1.0,0.9999999885574137,2,,829625.578559556,False,
3808,,,,,0.9878280525926573,396882.4028652585,1.0,0.9999999914882453,1,,500000.0,False,
3808,,,,,0.9860813566141364,453835.66060287284,1.0,0.9999999853643,2,,999577.9329827813,False,
3808,,,,,0.9934310067463841,214190.5626991592,1.0,0.9999999832951855,2,,999940.7541325975,False,
4080,,,,,0.9999981891233598,59.04603421136052,1.0,1.0,0,,1947962.012220097,False,
4080,,,,,0.0962109128165605,1235482.0060284436,1.0,0.9999999847500154,2,,500000.0,True,
4080,,,,,0.9977477018403701,73439.0733332732,1.0,0.9999999903007799,1,,999940.1971347415,False,
4080,,,,,0.9999981839841345,59.04603421136052,1.0,0.9999999828690885,0,,2092151.2193432357,False,
4080,,,,,0.9999981614384629,59.75153781834068,1.0,0.9999999798402348,0,,587540.0122449376,False,
4080,,,,,0.9999981853763616,59.07333327320389,1.0,0.9999999903007799,0,,603117.5971347415,False,
4080,,,,,0.9945562638090372,177500.15330732998,1.0,0.9999999922519369,1,,1045742.2723799085,False,
4080,,,,,0.9935467753857776,210415.74731354142,1.0,0.999999980682716,1,,1285750.1914334383,False,
4352,,,,,0.9910932130216155,290417.3834142205,1.0,0.9999999778080132,1,,2447902.9661858855,False,
4352,,,,,0.9985140035997694,48452.72679633795,1.0,0.9999999838818323,1,,500000.0,False,
4352,,,,,0.9970298524196664,96845.3834142205,1.0,0.9999999778080132,1,,1426501.1238014684,False,
4352,,,,,0.9999981904010461,58.8730238035868,1.0,0.9999999865720004,0,,2592092.1733090244,False,
4352,,,,,0.9999981882400618,58.88167855702433,1.0,0.9999999802534917,0,,1087480.2607071192,False,
4352,,,,,0.9999981721186917,59.38341422050009,1.0,0.9999999778080132,0,,1103058.5238014683,False,
4352,,,,,0.9999981752929149,59.411898876396194,1.0,0.999999991301015,0,,1368242.1190725784,False,
4352,,,,,0.9999981941638827,58.88167855702433,1.0,1.0,0,,1575334.444119897,False,
4624,,,,,0.9920826713098412,258154.87876392415,1.0,0.9999999875129585,1,,2657485.582771665,False,
4624,,,,,0.9905984924924967,306548.51594396884,1.0,0.9999999885905184,1,,951547.2732036621,False,
4624,,,,,0.9878280797412382,396881.47876392415,1.0,0.9999999875129585,1,,1829655.7403872479,False,
4624,,,,,0.9999981819663728,59.159844246582026,1.0,0.9999999877779758,0,,3092033.3002852206,False,
4624,,,,,0.9999981839841345,59.04603421136052,1.0,0.9999999828690885,0,,1587421.3790285622,False,
4624,,,,,0.9999981905072423,58.87876392415844,1.0,0.9999999875129585,0,,1602999.1403872478,False,
4624,,,,,0.9846618377876861,500121.00254788913,1.0,0.9999999905127105,2,,2075275.56244134,False,
4632,,,,,0.9846003978707597,502124.2631486089,1.0,0.9999999834310639,1,,1868182.707173702,False,
4896,,,,,0.9999981869881488,58.98350989889102,1.0,0.9999999864907912,0,,2899330.7040077406,False,
4896,,,,,0.09564628270344055,1419587.2257730025,1.0,0.9999999928302321,2,,1144998.7572596932,True,
4896,,,,,0.9999981869881488,58.98350989889102,1.0,0.9999999864907912,0,,1932774.2616233237,False,
4896,,,,,0.999998172319123,59.40699167934957,1.0,0.9999999808862714,0,,3591974.140440974,False,
4896,,,,,0.9951004786556295,59.62256952937687,1.0,0.9836743573797412,0,,2087362.332994351,False,
4896,,,,,0.9999981869881488,58.98350989889102,1.0,0.9999999864907912,0,,2102940.261623324,False,
4896,,,,,0.999998171441574,59.62256952937687,1.0,1.0,0,,2075154.5598934507,False,
4912,,,,,0.9999981731236887,59.42024277499388,1.0,0.9999999849232546,0,,1866058.4440250932,False,
5168,,,,,0.9999981534579157,59.97397809470403,1.0,0.9999999759785657,0,,3399271.7204978415,False,
5168,,,,,0.9999981770974844,59.35535276788247,1.0,0.9999999915351149,0,,500000.0,False,
5168,,,,,0.9999981534579157,59.97397809470403,1.0,0.9999999759785657,0,,2432715.278113425,False,
5168,,,,,0.9999981721794915,59.47507850790649,1.0,0.9999999873813261,0,,4091914.7334492947,False,
5168,,,,,0.9999981819663728,59.159844246582026,1.0,0.9999999877779758,0,,2587302.710424822,False,
5168,,,,,0.9999981534579157,59.97397809470403,1.0,0.9999999759785657,0,,2602881.278113425,False,
5168,,,,,0.9979611244482114,48452.159844246584,1.0,0.9981569957783674,1,,2575094.9373239214,False,
5192,,,,,0.9920826629322028,258155.0589092571,1.0,0.9999999792241334,1,,2365999.0237823185,False,
5440,,,,,0.9999981658649656,59.66805594812585,1.0,0.9999999860610846,0,,3899211.7465197467,False,
5440,,,,,0.9887069255336802,368225.56631461845,1.0,0.9999999885574137,2,,999940.6446472321,False,
5440,,,,,0.9999981658649656,59.66805594812585,1.0,0.9999999860610846,0,,2932655.30413533,False,
5440,,,,,0.985156580020375,483989.21542257245,1.0,0.9999999806386174,1,,4591855.258370787,False,
5440,,,,,0.999998172319123,59.40699167934957,1.0,0.9999999808862714,0,,3087243.550580575,False,
5440,,,,,0.9999981658649656,59.66805594812585,1.0,0.9999999860610846,0,,3102821.30413533,False,
5440,,,,,0.9999981752929149,59.411898876396194,1.0,0.999999991301015,0,,3026642.7774796747,False,
5472,,,,,0.9999981730668597,59.43607872127832,1.0,0.999999986352728,0,,2607843.9648730615,False,
5712,,,,,0.9999981621708266,59.861698097415164,1.0,0.9999999935432573,0,,4399152.078463798,False,
5712,,,,,0.9936217915897217,207969.75153781835,1.0,0.9999999798402348,1,,1131715.0783326137,False,
5712,,,,,0.9999981621708266,59.861698097415164,1.0,0.9999999935432573,0,,3432595.6360793817,False,
5712,,,,,0.9999981741626807,59.422969084009615,1.0,0.9999999886648283,0,,4607866.042948214,False,
5712,,,,,0.9871354538264492,419465.4750785079,1.0,0.9999999873813261,1,,3587184.143588896,False,
5712,,,,,0.9999981621708266,59.861698097415164,1.0,0.9999999935432573,0,,3602761.6360793817,False,
5720,,,,,0.9896623619457413,337072.2195747199,1.0,0.9999999834310639,1,,3526583.365580798,False,
5752,,,,,0.9999981630401042,59.7147621460524,1.0,0.9999999814199204,0,,3107784.5287943403,False,
5984,,,,,0.9999981881536548,58.90077596439383,1.0,0.9999999819179504,0,,4899092.216765701,False,
5984,,,,,0.9920826692535741,258154.88167855702,1.0,0.9999999802534917,1,,1423745.3267947952,False,
5984,,,,,0.9999981881536548,58.90077596439383,1.0,0.9999999819179504,0,,3932535.774381284,False,
5984,,,,,0.9999981893197729,58.89666903321462,1.0,0.9999999853849998,0,,5107806.61997913,False,
5984,,,,,0.9841671401470641,516251.21542257245,1.0,0.9999999806386174,1,,3667718.668510388,False,
5984,,,,,0.9999981881536548,58.90077596439383,1.0,0.9999999819179504,0,,4102701.774381284,False,
6000,,,,,0.9999981731236887,59.42024277499388,1.0,0.9999999849232546,0,,3689511.1460060785,False,
6032,,,,,0.9999981856395942,59.03965765171826,1.0,0.9999999877358539,0,,3607724.814032194,False,
6256,,,,,0.987828063795419,396881.9849946902,1.0,0.9999999861120225,1,,5399033.3159897365,False,
6256,,,,,0.9915879450609915,274286.04603421135,1.0,0.9999999828690885,1,,1665590.4451162382,False,
6256,,,,,0.9999981745614231,59.384994690255525,1.0,0.9999999861120225,0,,4432476.87360532,False,
6256,,,,,0.9999981726678235,59.50259200448533,1.0,0.9999999918217946,0,,5607747.723310097,False,
6256,,,,,0.9999981741626807,59.422969084009615,1.0,0.9999999886648283,0,,3651467.4530878155,False,
6256,,,,,0.9999981745614231,59.384994690255525,1.0,0.9999999861120225,0,,4602642.87360532,False,
6280,,,,,0.9999981824956525,59.05890925708273,1.0,0.9999999792241334,0,,4189451.7257633037,False,
6312,,,,,0.9814878171211181,603614.1252737482,1.0,0.999999987925307,1,,4107665.7743745423,False,
6528,,,,,0.9999981845083197,59.05027867386806,1.0,0.9999999850504431,0,,5502151.3309950465,False,
6528,,,,,0.9999981904010461,58.8730238035868,1.0,0.9999999865720004,0,,1891304.399082027,False,
6528,,,,,0.9999981845083197,59.05027867386806,1.0,0.9999999850504431,0,,4932417.48861063,False,
6528,,,,,0.9999981638854429,59.6891789380327,1.0,0.9999999816219091,0,,6107688.220718092,False,
6528,,,,,0.9999981893197729,58.89666903321462,1.0,0.9999999853849998,0,,4151408.0301187313,False,
6528,,,,,0.9999981845083197,59.05027867386806,1.0,0.9999999850504431,0,,5102583.48861063,False,
6560,,,,,0.98148783650324,603613.4779111813,1.0,0.999999986352728,1,,4689392.666854046,False,
6592,,,,,0.9999981707410002,59.50660610392306,1.0,0.9999999858098532,0,,4004051.649100794,False,
6800,,,,,0.9999981749744995,59.38997203395253,1.0,0.9999999879977759,0,,6002092.280716373,False,
6800,,,,,0.9999981784401764,59.394375154930586,1.0,1.0,0,,2391245.526058223,False,
6800,,,,,0.9999981553792442,59.91831141618426,1.0,0.9999999766920457,0,,6607628.531539154,False,
6800,,,,,0.9999981726678235,59.50259200448533,1.0,0.9999999918217946,0,,4651349.133449698,False,
6800,,,,,0.9876372577697732,59.394375154930586,1.0,0.9587969310988177,0,,5602524.438331956,False,
6840,,,,,0.9999981630401042,59.7147621460524,1.0,0.9999999814199204,0,,4585779.188942865,False,
6872,,,,,0.9999981648103857,59.65867572222336,1.0,0.9999999815871629,0,,4503992.14249469,False,
7072,,,,,0.9999981603074001,59.887271515757924,1.0,0.9999999899461968,0,,6502032.890744339,False,
7072,,,,,0.9999981639327631,59.867408620344,1.0,1.0,0,,2891186.1316830683,False,
7072,,,,,0.0428929833152924,4331995.770013597,0.5861026493962929,0.09115434727552126,18,,1500000.0,True,
7072,,,,,0.9999981387906149,60.48879358782124,1.0,0.9999999797168067,0,,7107568.613227738,False,
7072,,,,,0.9999981638854429,59.6891789380327,1.0,0.9999999816219091,0,,5151289.630857693,False,
7072,,,,,0.9977127242200641,59.867408620344,1.0,0.9923818676244999,0,,6102465.043956801,False,
7120,,,,,0.9999981856395942,59.03965765171826,1.0,0.9999999877358539,0,,5085719.474180719,False,
7152,,,,,0.9999981868658576,58.928405472284794,1.0,0.9999999804501265,0,,5003932.483818968,False,
7344,,,,,0.9999981822123186,59.09379648020761,1.0,0.9999999818459164,0,,7001973.003472823,False,
7344,,,,,0.9999981876585922,59.09379648020761,1.0,1.0,0,,3391126.264274448,False,
7344,,,,,0.06480968964967945,2861982.6462432984,0.9392311175968658,0.2005943320045874,13,,500000.0,True,
7344,,,,,0.9999981486925347,60.21927910228701,1.0,0.9999999851708343,0,,7607508.12443415,False,
7344,,,,,0.9999981553792442,59.91831141618426,1.0,0.9999999766920457,0,,5651229.941678755,False,
7344,,,,,0.9999981822123186,59.09379648020761,1.0,0.9999999818459164,0,,6602405.176548181,False,
7400,,,,,0.9999981536847378,60.08344128815909,1.0,0.999999987925307,0,,5585660.434523067,False,
7432,,,,,0.9755836218446197,796128.212570559,1.0,0.9999999858608871,1,,5503873.555413496,False,
7616,,,,,0.9999981878742158,58.962413556684496,1.0,0.9999999872876765,0,,7501913.909676342,False,
7616,,,,,0.9914890087774868,277512.1624135567,1.0,1.0,1,,3891067.170477968,False,
7616,,,,,0.0693266439259883,1977176.2850149877,0.9851077498984819,0.19953718183058858,6,,500000.0,True,
7616,,,,,0.9999981768592984,59.367270801141146,1.0,0.9999999919595381,0,,8107447.905155048,False,
7616,,,,,0.9999981387906149,60.48879358782124,1.0,0.9999999797168067,0,,6151170.023367339,False,
7616,,,,,0.9999981878742158,58.962413556684496,1.0,0.9999999872876765,0,,7102346.082751701,False,
7680,,,,,0.9999981707410002,59.50660610392306,1.0,0.9999999858098532,0,,6085600.351081779,False,
7712,,,,,0.9999981456043059,60.270842825784165,1.0,0.9999999801485291,0,,5207745.3428429365,False,
7888,,,,,0.9999981579152698,59.90184334059008,1.0,0.9999999834621022,0,,8001854.947262785,False,
7888,,,,,0.9955456947327814,145238.422969084,1.0,0.9999999886648283,1,,4113555.0080644116,False,
7888,,,,,0.7570425642477413,456155.17420870165,0.9942159674884701,0.24448651056895054,2,,500000.0,False,
7888,,,,,0.9999981798835191,59.150630429946,1.0,0.9999999798932044,0,,8607388.537884247,False,
7888,,,,,0.9999981486925347,60.21927910228701,1.0,0.9999999851708343,0,,6651109.534573751,False,
7888,,,,,0.9999981579152698,59.90184334059008,1.0,0.9999999834621022,0,,7602287.120338144,False,
7960,,,,,0.9999981648103857,59.65867572222336,1.0,0.9999999815871629,0,,6585540.844475675,False,
7992,,,,,0.9999981873605858,58.99118517153202,1.0,0.9999999885171673,0,,5707685.0720001105,False,
8160,,,,,0.9999981784625596,59.39364374024529,1.0,1.0,0,,8501795.045419445,False,
8160,,,,,0.9999981893197729,58.89666903321462,1.0,0.9999999853849998,0,,4468316.585095327,False,
8160,,,,,0.09475133047620024,1711398.0728593266,1.0,0.9999999849206223,4,,543844.8257912984,True,
8160,,,,,0.9999981780220127,59.2976799490118,1.0,0.9999999887210044,0,,9107329.387253817,False,
8160,,,,,0.9993092520268334,59.39364374024529,1.0,0.9977035785474173,0,,7151049.3152946485,False,
8160,,,,,0.9999981647762449,59.73185792096237,1.0,0.9999999889544687,0,,8102227.218494804,False,
8240,,,,,0.9999981868658576,58.928405472284794,1.0,0.9999999804501265,0,,7085481.1857999535,False,
8272,,,,,0.9999981794264277,59.26058482606984,1.0,0.9999999896106074,0,,6207626.080814939,False,
8432,,,,,0.9999981574147635,59.83357386622953,1.0,0.999999974814583,0,,9001735.651775705,False,
8432,,,,,0.9999981726678235,59.50259200448533,1.0,0.9999999918217946,0,,4968257.688426294,False,
8432,,,,,0.09660603951328799,1106645.6212764692,1.0,0.9999999845953393,2,,500000.0,True,
8432,,,,,0.9999981675590411,59.50321499269912,1.0,0.9999999748562075,0,,9607270.089573868,False,
8432,,,,,0.9999981798835191,59.150630429946,1.0,0.9999999798932044,0,,7650989.921650908,False,
8520,,,,,0.9914890122393201,277511.89100069687,1.0,0.9999999858608871,1,,7585422.257394481,False,
8552,,,,,0.9999982012691346,58.5805770803641,1.0,0.9999999929026728,0,,6707566.820230113,False,
8704,,,,,0.9999981456710546,60.285737345868,1.0,0.9999999818934014,0,,9501675.818201838,False,
8704,,,,,0.9999981814057115,59.2976799490118,1.0,1.0,0,,5468198.1858342895,False,
8704,,,,,0.09494139576162336,1649424.8111751347,1.0,0.9999999892315978,4,,500000.0,True,
8704,,,,,0.9999981773176256,59.34660496086502,1.0,0.9999999913746337,0,,10107210.586358875,False,
8704,,,,,0.9999981780220127,59.2976799490118,1.0,0.9999999887210044,0,,8150930.771020478,False,
8704,,,,,0.052409116516915766,4643477.27266541,0.8009479018738003,0.15374108762427738,20,,1500000.0,True,
8800,,,,,0.9999981456043059,60.270842825784165,1.0,0.9999999801485291,0,,7807910.366393785,False,
8832,,,,,0.9999981813688259,59.13194849199327,1.0,0.9999999829348202,0,,7207508.239653033,False,
8976,,,,,0.9999981440705348,60.37042019488116,1.0,0.9999999852154333,0,,10001615.532464493,False,
8976,,,,,0.9856512772162352,467858.9183114162,1.0,0.9999999766920457,1,,5968138.888154341,False,
8976,,,,,0.9999981774000953,59.35973965909691,1.0,0.9999999929927309,0,,500000.0,False,
8976,,,,,0.9999981529674891,60.07331464723259,1.0,0.9999999844987877,0,,10607151.239753915,False,
8976,,,,,0.9999981675590411,59.50321499269912,1.0,0.9999999748562075,0,,8650871.47334053,False,
8976,,,,,0.06912090756836956,3510794.400417655,0.9892233348108006,0.3439731011350065,13,,500000.0,True,
9080,,,,,0.9999981873605858,58.99118517153202,1.0,0.9999999885171673,0,,8307850.095550959,False,
9112,,,,,0.999998166811815,59.692349982197136,1.0,0.9999999917011015,0,,7707449.107704542,False,
9248,,,,,0.9999981868386503,58.951150527490014,1.0,0.9999999826843758,0,,10501555.162044298,False,
9248,,,,,0.9999981387906149,60.48879358782124,1.0,0.9999999797168067,0,,6000279.969842925,False,
9248,,,,,0.9935467944596639,210415.24586740244,1.0,0.9999999929996712,1,,999940.6402603409,False,
9248,,,,,0.9999981552738164,59.97263936104556,1.0,0.9999999818945465,0,,11107091.166439267,False,
9248,,,,,0.9999981773176256,59.34660496086502,1.0,0.9999999913746337,0,,9150811.970125537,False,
9248,,,,,0.08094113272104735,2670613.7488785572,0.9984215298261822,0.6398249692702164,7,,500000.0,True,
9360,,,,,0.9999981794264277,59.26058482606984,1.0,0.9999999896106074,0,,8807791.104365788,False,
9400,,,,,0.9889395864793531,360639.3197901672,1.0,0.999999988416757,1,,8207389.415354559,False,
9520,,,,,0.9999981876306892,59.03117741904207,1.0,0.9999999935056261,0,,11001496.21089377,False,
9520,,,,,0.9915879097693914,274287.2192791023,1.0,0.9999999851708343,1,,6500219.4810493365,False,
9520,,,,,0.9793848974075976,672182.5626991591,1.0,0.9999999832951855,3,,1289525.3943929384,False,
9520,,,,,0.9999981811411309,59.13776165327476,1.0,0.9999999827696735,0,,11607031.193799905,False,
9520,,,,,0.9999981529674891,60.07331464723259,1.0,0.9999999844987877,0,,9650752.623520577,False,
