timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,budget_exceeded,simulation_success
34,,,,,0.32824493417892275,4762079.292429016,0.950764751794192,0.40743891090676554,18,,1500000.0,True,True
68,,,,,0.250108954483993,4143243.8726654113,0.657928546814754,0.2137173531852903,19,,1500000.0,True,True
102,,,,,0.2668301199026296,6574868.392429016,0.9854446905753047,0.13708768728300239,25,,1500000.0,True,True
136,,,,,0.28153971068852357,4868713.570687499,0.9603804007955608,0.09415110014959387,19,,1500000.0,True,True
170,,,,,0.2881833166755316,4277353.970687498,0.7740871102562883,0.32637837435121586,17,,1500000.0,True,True
204,,,,,0.25252008228102946,4487858.746077075,0.7935659008073663,0.08417160180023393,17,,1500000.0,True,True
238,,,,,0.3024096272160603,4544855.470013597,0.8948882955128344,0.28749879722253846,18,,1500000.0,True,True
272,,,,,0.22941929625059443,3909954.792429016,0.6338225135658258,0.08407858878449362,18,,1500000.0,True,True
306,,,,,0.25036335204970134,5267218.246077074,0.7902972348742617,0.1538252748354468,22,,1500000.0,True,True
340,,,,,0.2722522366088443,4385495.070013597,0.8716289037537377,0.10117069003274765,20,,1500000.0,True,True
374,,,,,0.24573349297284577,5891656.472665411,0.8620138913740469,0.09117343140753514,25,,1500000.0,True,True
408,,,,,0.27986509156381667,5996418.422371939,0.9483078844122951,0.21436852680570276,25,,1500000.0,True,True
442,,,,,0.27832118816773593,4654382.070013597,0.9301020876855444,0.09115434727552126,21,,1500000.0,True,True
476,,,,,0.21911906111522408,4548292.972665411,0.6183741451069921,0.10126529550443193,20,,1500000.0,True,True
510,,,,,0.21860272823070223,4070782.983015914,0.5793682683891292,0.10101520937340903,17,,1500000.0,True,True
544,,,,,0.29933994406304254,4435151.570013597,0.905618244252347,0.24151265262636018,18,,1500000.0,True,True
578,,,,,0.3283972391719467,6320420.372665411,0.9952431133314564,0.5084584950804606,23,,1500000.0,True,True
612,,,,,0.28409838942246723,4943830.372665411,0.910842802761582,0.18493825871809755,23,,1500000.0,True,True
646,,,,,0.22501062996340918,4202444.870687498,0.5743555328907884,0.16387796815974592,15,,1500000.0,True,True
680,,,,,0.2501455005789881,4329195.9726654105,0.7620091099611024,0.09419672838496715,19,,1500000.0,True,True
714,,,,,0.2507738852828582,5409662.1706874985,0.850334627650509,0.09107428238878397,21,,1500000.0,True,True
748,,,,,0.24508372853675026,3973498.492429016,0.6334269650222903,0.19553158544217114,18,,1500000.0,True,True
782,,,,,0.3207089051322048,5374034.492429016,0.9718011484132572,0.39171015256229874,19,,1500000.0,True,True
816,,,,,0.24009846779265648,3778588.792429016,0.6427161869764273,0.1299853346989192,16,,1500000.0,True,True
850,,,,,0.28339558324173214,5298275.622371939,0.9234348468638464,0.19969829329983696,23,,1500000.0,True,True
884,,,,,0.30593279244491667,6345574.870687498,0.9874326387990346,0.371681012061201,20,,1500000.0,True,True
918,,,,,0.2647484324584034,3884003.992429016,0.808478488760757,0.08407858878449362,18,,1500000.0,True,True
952,,,,,0.3150694944001206,5678913.1706874985,0.9633317742370907,0.3965742505629248,22,,1500000.0,True,True
986,,,,,0.2355799956089764,5624628.22237194,0.7958916884570306,0.08434816600818977,20,,1500000.0,True,True
1020,,,,,0.2824780845015124,5216761.122371939,0.9080061822829231,0.20581998892398654,21,,1500000.0,True,True
1054,,,,,0.3222409283593332,4899461.470687498,0.9287127180400837,0.4108594754287852,17,,1500000.0,True,True
1088,,,,,0.20206699997487432,5045246.522371938,0.5839042185685854,0.08434816600818977,19,,1500000.0,True,True
1122,,,,,0.20846571741102363,4490771.692429016,0.5735871493974865,0.08407858878449362,18,,1500000.0,True,True
1156,,,,,0.2854142494855222,3711228.6700135977,0.8462505131053945,0.1538252748354468,17,,1500000.0,True,True
1190,,,,,0.26374805369436927,5202559.470687498,0.9042934245518699,0.08445163887047122,22,,1500000.0,True,True
1224,,,,,0.3256656515467041,3641480.083015914,0.9131827058795265,0.32579463037723183,14,,1500000.0,True,True
1258,,,,,0.22766557361945425,3778827.1700135977,0.5551778052415741,0.16384161759267318,20,,1500000.0,True,True
1292,,,,,0.2585759686896918,5414941.392429016,0.894996562496697,0.08407858878449362,19,,1500000.0,True,True
1326,,,,,0.23354416966258865,3613753.9830159135,0.6241653125991655,0.09417351274062419,16,,1500000.0,True,True
