timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,budget_exceeded,simulation_success
34,,,,,0.0,3807867.570013597,0.8908828658765491,0.09115434727552126,17,,300000.0,True,True
68,,,,,0.0,5290407.746243299,0.9985208151974038,0.7517790269996231,17,,100000.0,True,True
102,,,,,0.0,967908.1850149876,0.997378357115378,0.45692863830274755,6,,100000.0,True,True
136,,,,,0.0,1828544.1742087016,1.0,0.999999990491365,4,,100000.0,True,True
170,,,,,0.0,377608.4728593265,1.0,0.9999999849206223,3,,100000.0,True,True
204,,,,,0.0,1662311.1212764692,1.0,0.9999999845953393,4,,100000.0,True,True
238,,,,,0.0,1617162.8111751347,1.0,0.9999999892315978,6,,100000.0,True,True
272,,,,,0.0,984050.3597396591,1.0,0.9999999929927309,2,,100000.0,True,True
306,,,,,0.0,483989.24586740247,1.0,0.9999999929996712,1,,100000.0,True,True
340,,,,,0.0,226151.0626991592,1.0,0.9999999832951855,2,,100000.0,True,True
374,,,,,0.0,626321.7473135415,1.0,0.999999980682716,3,,100000.0,True,True
408,,,,,0.0,596906.6527808093,1.0,0.9999999828804294,3,,100000.0,True,True
442,,,,,0.0,274287.00254788913,1.0,0.9999999905127105,1,,100000.0,True,True
476,,,,,0.9999981658844233,59.66060287287019,1.0,0.9999999853643,0,,100000.0,False,True
510,,,,,0.9999981835089089,59.15330732996625,1.0,0.9999999922519369,0,,199940.33939712713,False,True
544,,,,,0.9999981752929149,59.411898876396194,1.0,0.999999991301015,0,,299881.1860897972,False,True
579,,,,,0.5981707423257059,59.09188266187803,0.0,0.9939085153618377,0,,399821.77419092075,False,True
614,,,,,0.0,744089.591508722,1.0,0.9999999849232546,2,,499762.6823082589,True,True
649,,,,,0.9999981824956525,59.05890925708273,1.0,0.9999999792241334,0,,100000.0,False,True
684,,,,,0.9999981730668597,59.43607872127832,1.0,0.999999986352728,0,,199940.9410907429,False,True
719,,,,,0.9999981630401042,59.7147621460524,1.0,0.9999999814199204,0,,299881.50501202163,False,True
754,,,,,0.9999981856395942,59.03965765171826,1.0,0.9999999877358539,0,,399821.7902498756,False,True
789,,,,,0.0,796129.6050111504,1.0,0.999999987925307,1,,499762.75059222383,True,True
824,,,,,0.9999981707410002,59.50660610392306,1.0,0.9999999858098532,0,,100000.0,False,True
859,,,,,0.9960404050286609,129107.65867572222,1.0,0.9999999815871629,1,,199940.4933938961,False,True
