timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,cumulative_budget,debt_penalty_applied,base_reward,simulation_success
34,,,,,-50.17627610854378,5568575.27266541,0.8822666124251457,0.09117343140753514,20,,1500000.0,-4068575.2726654103,40.68575272665411,0.5094766181103271,True
68,,,,,-47.02534827136594,5259079.472665411,0.9065535277275482,0.2137173531852903,21,,1500000.0,-3759079.4726654114,37.59079472665412,0.5654464552881737,True
102,,,,,-33.220093746566576,3869131.570687498,0.6564041710399304,0.09107428238878397,17,,1500000.0,-2369131.570687498,23.69131570687498,0.4712219603084001,True
136,,,,,-40.40502673852161,4595516.583015914,0.9070661273089393,0.09417351274062419,21,,1500000.0,-3095516.583015914,30.955165830159142,0.5501390916375338,True
170,,,,,-37.869263098522595,4348231.570013597,0.8958456722773899,0.2935659918791985,19,,1500000.0,-2848231.5700135967,28.48231570013597,0.6130526016133759,True
204,,,,,-35.46160638195809,4100064.2726654112,0.8488733261461565,0.08410486428807037,14,,1500000.0,-2600064.2726654112,26.000642726654114,0.5390363446960217,True
238,,,,,-42.29021454568614,4787439.970687498,0.8962243267789262,0.24173642632289694,20,,1500000.0,-3287439.9706874983,32.87439970687499,0.5841851611888466,True
272,,,,,-36.96246932327694,4244451.370013597,0.6148835025453665,0.2208787215620466,18,,1500000.0,-2744451.3700135974,27.444513700135975,0.48204437685903445,True
306,,,,,-34.109009687793325,3967744.6830159137,0.8209747607148737,0.20577860345774215,18,,1500000.0,-2467744.6830159137,24.677446830159138,0.5684371423658142,True
340,,,,,-44.87380134449098,5042131.746077075,0.8825006217129421,0.16384161759267318,23,,1500000.0,-3542131.7460770747,35.42131746077075,0.5475161162797757,True
374,,,,,-36.25440691707543,4183536.4223719393,0.9076183760667974,0.1540479889157358,18,,1500000.0,-2683536.4223719393,26.835364223719395,0.5809573066439692,True
408,,,,,-17.175648285713237,3274176.8706874982,0.853000796621072,0.08445163887047122,15,,1500000.0,-1774176.8706874982,17.741768706874986,0.5661204211617491,True
442,,,,,-58.393754103331474,3638259.5258131856,0.9809381839284503,0.4993866341666285,16,,-1274176.8706874982,-4912436.396500684,49.12436396500685,0.7306098616753733,True
476,,,,,-16.8220935548556,3237238.070687498,0.7267857571820209,0.19618455362561488,17,,1500000.0,-1737238.070687498,17.37238070687498,0.5502871520193815,True
510,,,,,-52.77423039482529,3104595.1258131857,0.9468117712921108,0.2019712198537519,12,,-1237238.070687498,-4341833.196500683,43.418331965006836,0.6441015701815448,True
544,,,,,-41.496895358539845,4694075.722371939,0.6489364186694011,0.09416471499892241,18,,1500000.0,-3194075.7223719386,31.940757223719388,0.44386186517954046,True
578,,,,,-42.89050135010984,4842898.722371939,0.8992026681108811,0.0911038671868476,18,,1500000.0,-3342898.7223719386,33.42898722371939,0.5384858736095545,True
612,,,,,-43.10837070620316,4870468.283015913,0.916242628279776,0.26395650141084875,15,,1500000.0,-3370468.2830159133,33.704682830159136,0.5963121239559722,True
646,,,,,-49.0364629042144,5453001.892429016,0.8260069924775949,0.10130253594729073,20,,1500000.0,-3953001.8924290156,39.53001892429016,0.4935560200757573,True
680,,,,,-41.501492728104665,4704955.072665411,0.9125043681337371,0.09117343140753514,21,,1500000.0,-3204955.072665411,32.04955072665411,0.5480579985494449,True
714,,,,,-51.91433539290796,5746470.870013597,0.9061060898026578,0.21389597608675928,20,,1500000.0,-4246470.870013597,42.46470870013598,0.5503733072280184,True
748,,,,,-43.45411991811806,4896865.670013597,0.7889144103551939,0.16384161759267318,20,,1500000.0,-3396865.6700135972,33.96865670013597,0.514536782017913,True
782,,,,,-49.53922334537502,5505366.370687498,0.88262936436082,0.10077374366790662,22,,1500000.0,-4005366.370687498,40.05366370687498,0.514440361499957,True
816,,,,,-41.5496798801962,4699727.570013597,0.6139592421649459,0.1538252748354468,20,,1500000.0,-3199727.5700135967,31.99727570013597,0.44759581993976566,True
850,,,,,-38.5040518046653,4403098.672665411,0.7582495664022906,0.1955775699842103,19,,1500000.0,-2903098.6726654107,29.03098672665411,0.5269349219888092,True
884,,,,,-18.583945879866377,3416755.672665411,0.8107094136137833,0.2137173531852903,15,,1500000.0,-1916755.6726654111,19.167556726654112,0.5836108467877367,True
