timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,cumulative_budget,debt_penalty_applied,base_reward,simulation_success
34,,,,,-48.579155226555834,5410642.370013597,0.9123763053889105,0.09418794455746034,19,,1500000.0,-3910642.3700135974,39.10642370013598,0.5272684735801431,True
68,,,,,-55.19769288822623,6077389.770013598,0.9616934481658093,0.25971423907889013,22,,1500000.0,-4577389.770013598,45.77389770013598,0.5762048119097577,True
102,,,,,-56.201125969417376,6171920.492429016,0.9424354255389696,0.10130253594729073,21,,1500000.0,-4671920.492429016,46.71920492429017,0.5180789548727913,True
136,,,,,-31.88914408875603,3740224.383015914,0.7488905861711619,0.09417351274062419,16,,1500000.0,-2240224.383015914,22.40224383015914,0.5130997414031114,True
170,,,,,-33.26105796560531,3881606.3726654113,0.7884426811803902,0.1955775699842103,16,,1500000.0,-2381606.3726654113,23.816063726654114,0.5550057610488036,True
204,,,,,-41.07870101169358,4662204.27266541,0.9027372848960029,0.08410486428807037,19,,1500000.0,-3162204.2726654103,31.622042726654104,0.5433417149605186,True
238,,,,,-38.26299566263134,4379697.892429016,0.8501092440248617,0.09420018336320754,17,,1500000.0,-2879697.8924290156,28.79697892429016,0.5339832616588146,True
272,,,,,-42.51665439387128,4801890.22237194,0.7981009334835457,0.10092041617758024,19,,1500000.0,-3301890.2223719396,33.0189022237194,0.5022478298481229,True
306,,,,,-54.95997629366291,6044381.570013598,0.8546690407362305,0.09115434727552126,22,,1500000.0,-4544381.570013598,45.44381570013598,0.48383940647306656,True
340,,,,,-36.67477680792922,4217265.4830159135,0.6637082780817463,0.20577860345774215,20,,1500000.0,-2717265.4830159135,27.172654830159136,0.49787802222991345,True
374,,,,,-35.918582815531664,4141479.5830159136,0.6400077151849877,0.2240817627478885,15,,1500000.0,-2641479.5830159136,26.41479583015914,0.4962130146274795,True
408,,,,,-37.43581931893767,4299404.783015914,0.8254580940514717,0.1996775505477625,18,,1500000.0,-2799404.7830159143,27.994047830159143,0.5582285112214742,True
442,,,,,-32.76037622255413,3824097.5223719394,0.6291636274066559,0.1540479889157358,17,,1500000.0,-2324097.5223719394,23.240975223719396,0.48059900116526166,True
476,,,,,-47.147436408413135,5278774.670013597,0.9442555874256344,0.41500750608496734,21,,1500000.0,-3778774.6700135972,37.787746700135976,0.640310291722843,True
510,,,,,-49.95016909544656,5544418.583015914,0.846933840557414,0.0842812896528495,19,,1500000.0,-4044418.583015914,40.44418583015914,0.4940167347125777,True
544,,,,,-45.5883517855457,5114222.270013598,0.8770635193927235,0.19964353782757763,22,,1500000.0,-3614222.270013598,36.14222270013598,0.5538709145902875,True
578,,,,,-42.56988630565536,4818910.992429016,0.947487229204704,0.2933979932499909,21,,1500000.0,-3318910.992429016,33.189109924290165,0.619223618634804,True
612,,,,,-49.952915619640095,5554505.383015914,0.9762637976341794,0.23994410292110077,19,,1500000.0,-4054505.383015914,40.54505383015914,0.5921382105190443,True
646,,,,,-44.376660449285815,4990831.6706874985,0.7666508854164256,0.26019733229335423,20,,1500000.0,-3490831.6706874985,34.90831670687499,0.5316562575891782,True
680,,,,,-43.61363484539369,4917157.1706874985,0.8989431293452012,0.16387796815974592,19,,1500000.0,-3417157.1706874985,34.171571706874985,0.5579368614812964,True
714,,,,,-53.44092104985658,5903209.570687499,0.928490563259474,0.33607783563033844,21,,1500000.0,-4403209.570687499,44.03209570687499,0.5911746570184135,True
748,,,,,-53.20831893598703,5872355.370687498,0.9127532562962196,0.10077374366790662,21,,1500000.0,-4372355.370687498,43.72355370687498,0.5152347708879489,True
782,,,,,-50.710786488255955,5625518.872665411,0.9663777584473384,0.10126529550443193,22,,1500000.0,-4125518.872665411,41.25518872665411,0.5444022383981582,True
816,,,,,-34.85510932307503,4033064.783015914,0.6848593959980657,0.0842812896528495,16,,1500000.0,-2533064.783015914,25.33064783015914,0.47553850708411577,True
850,,,,,-36.25688915763656,4181718.5700135976,0.9029973329535089,0.09115434727552126,20,,1500000.0,-2681718.5700135976,26.81718570013598,0.560296542499422,True
884,,,,,-35.58381952957998,4119811.9700135975,0.9518929923793109,0.19964353782757763,17,,1500000.0,-2619811.9700135975,26.198119700135976,0.6143001705559917,True
918,,,,,-41.53217413634047,4711228.77266541,0.9012164248440349,0.2137173531852903,18,,1500000.0,-3211228.7726654103,32.1122877266541,0.5801135903136313,True
952,,,,,-35.76341663001055,4121440.4830159135,0.625128318726636,0.09112298628563435,19,,1500000.0,-2621440.4830159135,26.214404830159136,0.4509882001485866,True
986,,,,,-38.75117648097335,4423876.883015914,0.7449584388810799,0.0842812896528495,18,,1500000.0,-2923876.883015914,29.23876883015914,0.48759234918579364,True
1020,,,,,-60.05314615814302,6558164.770013598,0.9587140935873237,0.1538252748354468,24,,1500000.0,-5058164.770013598,50.58164770013598,0.5285015419929602,True
1054,,,,,-41.829012502882925,4725754.592429016,0.6130175841293305,0.09420018336320754,21,,1500000.0,-3225754.592429016,32.25754592429016,0.428533421407237,True
1088,,,,,-34.24826484891367,3976385.570687498,0.7413859150139299,0.13662615508606604,19,,1500000.0,-2476385.570687498,24.76385570687498,0.5155908579613119,True
1122,,,,,-47.93838499497529,5352653.270013598,0.918106951622409,0.2835496491219721,22,,1500000.0,-3852653.270013598,38.52653270013598,0.5881477051606941,True
1156,,,,,-49.498881854845784,5505655.070013597,0.9635735720857976,0.13697261026765206,23,,1500000.0,-4005655.0700135967,40.05655070013597,0.5576688452901851,True
1190,,,,,-33.34654786655925,3884908.6223719395,0.7358826318356451,0.0911038671868476,15,,1500000.0,-2384908.6223719395,23.849086223719397,0.5025383571601433,True
1224,,,,,-47.95649249724879,5351651.570013598,0.9450121740689603,0.1538252748354468,19,,1500000.0,-3851651.5700135976,38.516515700135976,0.5600232028871844,True
1258,,,,,-36.87728283836398,4238635.592429016,0.7716914783960638,0.10130253594729073,20,,1500000.0,-2738635.592429016,27.38635592429016,0.5090730859261754,True
1292,,,,,-33.999255553387066,3955035.472665411,0.7812722338380919,0.19962283862220234,19,,1500000.0,-2455035.472665411,24.55035472665411,0.5510991732670444,True
1326,,,,,-47.38020554997361,5300983.522371938,0.9458538132746355,0.37954485663163184,21,,1500000.0,-3800983.5223719385,38.009835223719385,0.6296296737457768,True
1360,,,,,-47.911135504939004,5343995.492429016,0.9058077263148725,0.10130253594729073,23,,1500000.0,-3843995.492429016,38.43995492429016,0.5288194193511585,True
1394,,,,,-48.12540868593883,5374213.870687498,0.9663246852711408,0.3167378394041242,22,,1500000.0,-3874213.870687498,38.74213870687498,0.6167300209361501,True
1428,,,,,-51.13517359234595,5664971.672665411,0.9076252561915676,0.08410486428807037,23,,1500000.0,-4164971.6726654107,41.64971672665411,0.5145431343081655,True
1462,,,,,-36.68767204401432,4209925.422371939,0.5384787295943705,0.08434816600818977,15,,1500000.0,-2709925.422371939,27.09925422371939,0.4115821797050665,True
1496,,,,,-36.9531421090625,4252643.270687498,0.9459474483142544,0.08445163887047122,17,,1500000.0,-2752643.270687498,27.526432706874985,0.5732905978124897,True
1530,,,,,-47.2685040485071,5285094.670013597,0.9509047032573,0.21389597608675928,21,,1500000.0,-3785094.6700135972,37.85094670013598,0.5824426516288841,True
1564,,,,,-50.2858800821029,5580518.692429016,0.9001610458521048,0.10130253594729073,23,,1500000.0,-4080518.6924290163,40.80518692429017,0.5193068421872693,True
1598,,,,,-46.88067336635467,5244600.870687498,0.9498197646587393,0.15417850688062326,20,,1500000.0,-3744600.870687498,37.446008706874984,0.565335340520316,True
1632,,,,,-37.04297745084057,4259472.070013597,0.8800633780250177,0.10117069003274765,17,,1500000.0,-2759472.0700135967,27.59472070013597,0.551743249295399,True
1666,,,,,-49.914796660868035,5549582.570013597,0.9601372954977101,0.22391231884398569,22,,1500000.0,-4049582.5700135967,40.49582570013597,0.5810290392679305,True
1700,,,,,-33.249691542306515,3880640.5706874984,0.726043568580295,0.2843723276062242,17,,1500000.0,-2380640.5706874984,23.806405706874987,0.556714164568473,True
1734,,,,,-48.8228034057494,5445904.392429016,0.9664818552756814,0.3888921388463584,19,,1500000.0,-3945904.3924290156,39.45904392429016,0.6362405185407607,True
1768,,,,,-44.341997206651584,4995812.483015914,0.9261698229054108,0.32958580055502684,21,,1500000.0,-3495812.4830159144,34.95812483015915,0.6161276235075644,True
1802,,,,,-38.909555690414805,4455131.370687498,0.9170322548789296,0.37193024704849786,19,,1500000.0,-2955131.370687498,29.55131370687498,0.6417580164601715,True
1836,,,,,-49.23879858039235,5477012.870687498,0.8957905419140407,0.13662615508606604,21,,1500000.0,-3977012.870687498,39.77012870687498,0.531330126482632,True
1870,,,,,-45.96257099491081,5143052.322371939,0.7385195926847226,0.10092041617758024,19,,1500000.0,-3643052.322371939,36.4305232237194,0.4679522288085839,True
1904,,,,,-38.66403386926898,4420237.070687498,0.8664458571149928,0.09107428238878397,19,,1500000.0,-2920237.070687498,29.202370706874984,0.5383368376060105,True
1938,,,,,-43.038599609896636,4865548.22237194,0.9651781076170648,0.2667745323684617,21,,1500000.0,-3365548.2223719396,33.655482223719396,0.6168826138227612,True
1972,,,,,-44.09005657117271,4959767.592429017,0.8309391447027374,0.09118094136857681,22,,1500000.0,-3459767.5924290167,34.59767592429017,0.5076193531174596,True
2006,,,,,-35.99079810067043,4152268.7223719396,0.7955209155451486,0.13675417157094874,16,,1500000.0,-2652268.7223719396,26.522687223719398,0.531889123048967,True
2040,,,,,-50.81997906271515,5640895.522371938,0.9368224495606214,0.2908240508919066,19,,1500000.0,-4140895.5223719385,41.40895522371939,0.5889761610042393,True
2074,,0.010291089303791523,0.101806640625,-1.9363876558840274,-31.77614217299127,3730488.892429016,0.7081807783747713,0.19961469607806206,17,,1500000.0,-2230488.892429016,22.30488892429016,0.5287467512988913,True
2108,,0.010291089303791523,0.101806640625,-1.9363876558840274,-43.4406442410558,4897121.185899495,0.8888333311721993,0.08407858878449362,22,,1500000.0,-3397121.185899495,33.971211858994955,0.5305676179391522,True
2142,,0.010291089303791523,0.101806640625,-1.9363876558840274,-42.4161277190766,4792964.6706874985,0.7988151878514265,0.13662615508606604,22,,1500000.0,-3292964.6706874985,32.92964670687499,0.5135189877983907,True
2176,,0.010291089303791523,0.101806640625,-1.9363876558840274,-40.69886132785706,4627906.572665411,0.9525515744076646,0.13705518240546014,18,,1500000.0,-3127906.572665411,31.279065726654114,0.580204398797058,True
2210,,0.010291089303791523,0.101806640625,-1.9363876558840274,-38.98513017004783,4447789.992429016,0.7469694845596231,0.10130253594729073,19,,1500000.0,-2947789.992429016,29.477899924290163,0.492769754242331,True
2244,,0.010291089303791523,0.101806640625,-1.9363876558840274,-32.39724256356358,3788610.4830159135,0.6868754971641754,0.10101520937340903,17,,1500000.0,-2288610.4830159135,22.886104830159137,0.4888622665955577,True
