timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,cumulative_budget,debt_penalty_applied,base_reward,simulation_success
3978,,0.013261547312140465,0.06904296875,-1.9381145760416985,-308.1850766150836,4487366.27266541,0.9098544050117597,0.08410486428807037,19,,1500000.0,-2987366.2726654103,298.73662726654106,0.5515506514574887,True
4012,,0.013261547312140465,0.06904296875,-1.9381145760416985,-384.7325275474952,5252732.970687498,0.9340492778608709,0.09415110014959387,20,,1500000.0,-3752732.9706874983,375.27329706874986,0.5407695212546476,True
4046,,0.013261547312140465,0.06904296875,-1.9381145760416985,-391.60428148686884,5321710.772665411,0.9521422218616651,0.16383295172117415,23,,1500000.0,-3821710.7726654112,382.17107726654115,0.566795779672307,True
4080,,0.013261547312140465,0.06904296875,-1.9381145760416985,-257.59546178150117,3981021.972665411,0.7461236137777817,0.10126529550443193,19,,1500000.0,-2481021.972665411,248.1021972665411,0.5067354850399285,True
4114,,0.008650390431284904,0.03203125,-1.9274363972246646,-315.8969496757451,4564814.322371939,0.9383025313095953,0.16386453790646846,20,,1500000.0,-3064814.322371939,306.4814322371939,0.5844825614488363,True
4148,,0.008650390431284904,0.03203125,-1.9274363972246646,-456.1656703442598,5967257.583015914,0.9128152804866856,0.2599034607030768,23,,1500000.0,-4467257.583015914,446.72575830159144,0.560087957331605,True
4182,,0.008650390431284904,0.03203125,-1.9274363972246646,-287.9485678788463,4284835.122371939,0.8526276705635591,0.08434816600818977,17,,1500000.0,-2784835.122371939,278.4835122371939,0.5349443583476333,True
4216,,0.008650390431284904,0.03203125,-1.9274363972246646,-127.66001833593671,2781700.392429016,0.6752725128774519,0.08407858878449362,12,,1500000.0,-1281700.392429016,128.17003924290162,0.5100209069649125,True
4250,,0.008650390431284904,0.03203125,-1.9274363972246646,-502.6041198192124,4150920.812821539,0.9885045760830209,0.29967675445810843,14,,-781700.3924290161,-4932621.205250556,493.2621205250556,0.658000705843137,True
4284,,0.008650390431284904,0.03203125,-1.9274363972246646,-295.11978844735205,4357194.222371939,0.883079408680818,0.2667745323684617,18,,1500000.0,-2857194.2223719386,285.7194222371939,0.5996337898418231,True
4318,,0.008650390431284904,0.03203125,-1.9274363972246646,-219.17199967335932,3596844.492429016,0.738516325130587,0.09118094136857681,18,,1500000.0,-2096844.4924290162,209.68444924290162,0.5124495695423008,True
4352,,0.008650390431284904,0.03203125,-1.9274363972246646,-262.5545791258758,4030775.0223719394,0.7980284205985462,0.0911038671868476,17,,1500000.0,-2530775.0223719394,253.07750223719395,0.522923111318147,True
4386,,0.008650390431284904,0.03203125,-1.9274363972246646,-190.11202296222157,3406698.092429016,0.837279153450455,0.09118094136857681,15,,1500000.0,-1906698.0924290158,190.66980924290158,0.5577862806799982,True
4420,,0.008650390431284904,0.03203125,-1.9274363972246646,-497.39946460576357,3473710.0128215393,0.9505146510130305,0.22558301163038447,11,,-1406698.0924290158,-4880408.105250555,488.0408105250555,0.6413459192919746,True
4454,,0.008650390431284904,0.03203125,-1.9274363972246646,-360.7784491394729,5013763.522371938,0.9133518131172972,0.28776320307983183,19,,1500000.0,-3513763.5223719385,351.3763522371939,0.5979030977209744,True
4488,,0.008650390431284904,0.03203125,-1.9274363972246646,-414.43800326879443,5550166.883015914,0.9679223354299263,0.20577860345774215,22,,1500000.0,-4050166.883015914,405.0166883015914,0.5786850327969828,True
4522,,0.008650390431284904,0.03203125,-1.9274363972246646,-296.84556234083334,4373515.070687499,0.7526863806379848,0.13000351156775328,19,,1500000.0,-2873515.070687499,287.3515070687499,0.5059447279166095,True
4556,,0.008650390431284904,0.03203125,-1.9274363972246646,-227.11158944374844,3676435.7700135973,0.7934837057357598,0.09115434727552126,15,,1500000.0,-2176435.7700135973,217.64357700135974,0.5319875576113097,True
4590,,0.008650390431284904,0.03203125,-1.9274363972246646,-291.0831889857162,4316586.870687498,0.8537565121913193,0.2212681031143849,18,,1500000.0,-2816586.870687498,281.65868706874977,0.575498083033553,True
4624,,0.008650390431284904,0.03203125,-1.9274363972246646,-329.5075619342722,4700950.9830159135,0.9134999150658849,0.22103123629289867,18,,1500000.0,-3200950.9830159135,320.09509830159135,0.5875363673191488,True
4658,,0.008650390431284904,0.03203125,-1.9274363972246646,-307.9157476219859,4484257.072665411,0.7458424328522082,0.16383295172117415,20,,1500000.0,-2984257.072665411,298.4257072665411,0.5099596445552526,True
4692,,0.008650390431284904,0.03203125,-1.9274363972246646,-289.4645147386955,4300420.570013597,0.7765526081775184,0.329367912114103,18,,1500000.0,-2800420.5700135967,280.0420570013597,0.5775422626641644,True
4726,,0.008650390431284904,0.03203125,-1.9274363972246646,-178.62852260098583,3291963.392429016,0.7990716380928516,0.16382954474235042,17,,1500000.0,-1791963.392429016,179.19633924290162,0.5678166419157923,True
4760,,0.008650390431284904,0.03203125,-1.9274363972246646,-402.11401502199874,2635761.6128215394,0.9750929225912549,0.16428075953775395,10,,-1291963.392429016,-3927725.0052505555,392.7725005250556,0.6584855030568486,True
4794,,0.008650390431284904,0.03203125,-1.9274363972246646,-332.3827485954601,4729262.522371938,0.9081011225094792,0.08434816600818977,17,,1500000.0,-3229262.5223719385,322.92625223719386,0.5435036417337481,True
4828,,0.008650390431284904,0.03203125,-1.9274363972246646,-315.14430346386564,4557101.192429016,0.8910704239961281,0.16382954474235042,17,,1500000.0,-3057101.1924290163,305.71011924290167,0.5658157790360315,True
4862,,0.008650390431284904,0.03203125,-1.9274363972246646,-265.37899893586194,4059729.6924290163,0.8462022160340551,0.2666561357906429,18,,1500000.0,-2559729.6924290163,255.97296924290166,0.5939703070397214,True
4896,,0.008650390431284904,0.03203125,-1.9274363972246646,-387.62259161536883,5281788.692429016,0.9428448488596853,0.13708768728300239,21,,1500000.0,-3781788.6924290163,378.17886924290167,0.5562776275328195,True
4930,,0.008650390431284904,0.03203125,-1.9274363972246646,-282.4644068858092,4230068.783015913,0.7807492092861974,0.1996775505477625,18,,1500000.0,-2730068.7830159133,273.00687830159137,0.5424714157821641,True
4964,,0.008650390431284904,0.03203125,-1.9274363972246646,-248.7351803611859,3893138.2830159133,0.8924877883902737,0.13683690732859735,19,,1500000.0,-2393138.2830159133,239.31382830159134,0.578647940405432,True
4998,,0.008650390431284904,0.03203125,-1.9274363972246646,-303.330995928581,4438341.070013597,0.7797094810120002,0.09115434727552126,19,,1500000.0,-2938341.0700135967,293.83410700135965,0.5031110727786605,True
5032,,0.008650390431284904,0.03203125,-1.9274363972246646,-317.0743941107837,4574808.522371938,0.5462825885767041,0.09416471499892241,19,,1500000.0,-3074808.5223719385,307.48085223719386,0.4064581264101615,True
