timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,cumulative_budget,debt_penalty_applied,base_reward,simulation_success
1326,,,,,-44.94494376498202,5045783.522371939,0.8165345343575148,0.13675417157094874,21,,1500000.0,-3545783.5223719394,35.4578352237194,0.5128914587373801,True
1360,,,,,-53.22755638054287,5882631.070687499,0.9458619368652396,0.33607783563033844,25,,1500000.0,-4382631.070687499,43.82631070687499,0.5987543263321226,True
1394,,,,,-49.52821696117548,5505885.683015914,0.9281181053102352,0.09417351274062419,22,,1500000.0,-4005885.6830159137,40.058856830159144,0.5306398689836659,True
1428,,,,,-50.63474414340192,5622606.022371938,0.9643738657195066,0.2600188311898039,21,,1500000.0,-4122606.0223719385,41.22606022371939,0.5913160803174723,True
1462,,,,,-37.80983197836642,4329954.570687499,0.742932905556446,0.08445163887047122,19,,1500000.0,-2829954.570687499,28.29954570687499,0.48971372850857486,True
1496,,,,,-40.45877811157116,4596762.570013598,0.7770706638873325,0.12998986479236477,20,,1500000.0,-3096762.5700135976,30.96762570013598,0.5088475885648169,True
1530,,,,,-48.90858850951378,5450380.483015914,0.9878723391560615,0.2240817627478885,22,,1500000.0,-3950380.4830159144,39.50380483015915,0.595216320645374,True
1564,,,,,-48.29401007128137,5381425.4726654105,0.8872686130953162,0.10126529550443193,21,,1500000.0,-3881425.4726654105,38.814254726654106,0.5202446553727368,True
1598,,,,,-56.37496503523767,6188934.022371938,0.942129494454329,0.0911038671868476,25,,1500000.0,-4688934.022371938,46.88934022371939,0.5143751884817184,True
1632,,,,,-45.28689953384095,5071893.77266541,0.6505888659267062,0.09117343140753514,20,,1500000.0,-3571893.7726654103,35.718937726654104,0.4320381928131517,True
1666,,,,,-43.952786851174224,4948174.370013597,0.8886510426097871,0.08417160180023393,19,,1500000.0,-3448174.3700135974,34.48174370013598,0.5289568489617549,True
1700,,,,,-47.574241858598775,5311616.770013598,0.9361901514317353,0.10117069003274765,23,,1500000.0,-3811616.770013598,38.11616770013598,0.5419258415372088,True
1734,,,,,-50.189602767536186,5563264.870687498,0.7208240952089329,0.08445163887047122,21,,1500000.0,-4063264.870687498,40.63264870687498,0.4430459393387951,True
1768,,,,,-45.97947946416059,5154924.77266541,0.9467855726658612,0.16383295172117415,17,,1500000.0,-3654924.7726654103,36.54924772665411,0.5697682624935164,True
1802,,,,,-48.9246357973052,5442700.6706874985,0.8476510149827949,0.10077374366790662,20,,1500000.0,-3942700.6706874985,39.42700670687499,0.5023709095697916,True
1836,,,,,-38.96939105651638,4446917.783015913,0.7175301751450363,0.16385585259257418,20,,1500000.0,-2946917.7830159133,29.469177830159136,0.499786773642757,True
1870,,,,,-44.57083638676914,5013961.283015913,0.9094579468300729,0.19588638036996747,19,,1500000.0,-3513961.2830159133,35.13961283015914,0.5687764433899994,True
1904,,,,,-52.02529818302758,5755116.370013597,0.937555705978156,0.09115434727552126,24,,1500000.0,-4255116.370013597,42.55116370013598,0.5258655171084006,True
1938,,,,,-44.71290179773924,5027782.970013597,0.8876775884848922,0.21351141185024974,17,,1500000.0,-3527782.970013597,35.277829700135975,0.5649279023967336,True
1972,,,,,-47.88133156470182,5342629.622371939,0.919477389949428,0.13675417157094874,21,,1500000.0,-3842629.622371939,38.42629622371939,0.5449646590175726,True
2006,,,,,-31.22797527269472,3676080.283015914,0.800711222056231,0.0842812896528495,15,,1500000.0,-2176080.283015914,21.76080283015914,0.5328275574644205,True
2040,,,,,-36.25756019328233,4188468.1830159137,0.918620236955798,0.2937641025998385,15,,1500000.0,-2688468.1830159137,26.88468183015914,0.6271216368768123,True
2074,,0.012097128666937351,0.10517578125,-1.938707360625267,-52.94111336281389,5856341.970013597,0.9768810880311515,0.37053816348412527,21,,1500000.0,-4356341.970013597,43.563419700135974,0.622306337322084,True
2108,,0.012097128666937351,0.10517578125,-1.938707360625267,-45.878916341679485,5146564.472665411,0.9435626767684056,0.22380921728218708,21,,1500000.0,-3646564.4726654114,36.46564472665412,0.586728384974632,True
2142,,0.012097128666937351,0.10517578125,-1.938707360625267,-36.7625886698517,4233208.172665411,0.9008122342415152,0.12998661528599534,18,,1500000.0,-2733208.1726654107,27.33208172665411,0.5694930568024075,True
2176,,0.012097128666937351,0.10517578125,-1.938707360625267,-36.00428787713351,4167622.392429016,0.9711259577539553,0.3710067798642372,18,,1500000.0,-2667622.392429016,26.676223924290163,0.6719360471566562,True
2210,,0.012097128666937351,0.10517578125,-1.938707360625267,-43.354583592397795,4891099.022371939,0.850184916676345,0.22112422798436057,21,,1500000.0,-3391099.0223719394,33.910990223719395,0.5564066313216026,True
2244,,0.012097128666937351,0.10517578125,-1.938707360625267,-34.385839920965715,3991723.672665411,0.8214677621238473,0.08410486428807037,17,,1500000.0,-2491723.672665411,24.917236726654114,0.5313968056883996,True
2278,,0.012097128666937351,0.10517578125,-1.938707360625267,-36.5765302200891,4210777.522371938,0.8303387100785702,0.09416471499892241,18,,1500000.0,-2710777.5223719385,27.107775223719386,0.5312450036302941,True
2312,,0.012097128666937351,0.10517578125,-1.938707360625267,-52.647564207877764,5818252.1706874985,0.9651864590259938,0.09107428238878397,21,,1500000.0,-4318252.1706874985,43.18252170687499,0.5349574989972192,True
2346,,0.012097128666937351,0.10517578125,-1.938707360625267,-15.74273000077537,3119989.9223719393,0.5564493557732676,0.10092041617758024,14,,1500000.0,-1619989.9223719393,16.199899223719395,0.45716922294402407,True
2380,,0.012097128666937351,0.10517578125,-1.938707360625267,-55.82259870911492,3525451.6204109755,0.9765679152425348,0.16437086398298711,13,,-1119989.9223719393,-4645441.542782915,46.454415427829154,0.6318167187142355,True
2414,,0.012097128666937351,0.10517578125,-1.938707360625267,-36.46856235664063,4193821.992429016,0.6697167238200976,0.10130253594729073,19,,1500000.0,-2693821.992429016,26.938219924290163,0.4696575676495255,True
2448,,0.012097128666937351,0.10517578125,-1.938707360625267,-42.56632558984441,4810738.472665411,0.7983395992895046,0.23087778440165188,18,,1500000.0,-3310738.4726654114,33.10738472665412,0.5410591368097094,True
2482,,0.012097128666937351,0.10517578125,-1.938707360625267,-62.522122463945806,6813018.822371939,0.9698988676377712,0.4301799118484128,21,,1500000.0,-5313018.822371939,53.130188223719394,0.6080657597735893,True
2516,,0.012097128666937351,0.10517578125,-1.938707360625267,-39.875895320401234,4542591.470687498,0.8262007117052544,0.19618455362561488,20,,1500000.0,-3042591.4706874983,30.425914706874988,0.5500193864737533,True
2550,,0.012097128666937351,0.10517578125,-1.938707360625267,-45.27996240842668,5079379.383015914,0.8533957954211537,0.09417351274062419,22,,1500000.0,-3579379.383015914,35.79379383015914,0.5138314217324634,True
2584,,0.012097128666937351,0.10517578125,-1.938707360625267,-61.52267619172042,6719595.192429016,0.9758312584786651,0.6300859423140731,24,,1500000.0,-5219595.192429016,52.19595192429017,0.6732757325697505,True
2618,,0.012097128666937351,0.10517578125,-1.938707360625267,-30.85663630024803,3633085.283015914,0.6457558579042811,0.09112298628563435,17,,1500000.0,-2133085.283015914,21.330852830159138,0.47421652991110674,True
2652,,0.012097128666937351,0.10517578125,-1.938707360625267,-51.189587139562086,5680982.370013597,0.9787382145361646,0.3432357874558859,21,,1500000.0,-4180982.3700135974,41.80982370013598,0.6202365605738914,True
2686,,0.012097128666937351,0.10517578125,-1.938707360625267,-43.523164573598926,4904237.870687498,0.8011457571695975,0.16387796815974592,17,,1500000.0,-3404237.870687498,34.04237870687498,0.5192141332760507,True
2720,,0.012097128666937351,0.10517578125,-1.938707360625267,-46.449714649882424,5195800.092429016,0.8162735278737048,0.13708768728300239,21,,1500000.0,-3695800.092429016,36.95800092429016,0.5082862744077392,True
2754,,0.012097128666937351,0.10517578125,-1.938707360625267,-17.875088104950862,3343812.9830159135,0.8507709645191017,0.0842812896528495,16,,1500000.0,-1843812.9830159135,18.438129830159138,0.5630417252082748,True
2788,,0.012097128666937351,0.10517578125,-1.938707360625267,-68.00384333431231,4526069.418254024,0.9948848519095321,0.4527876098811349,15,,-1343812.9830159135,-5869882.401269938,58.69882401269938,0.6949806783870747,True
2822,,0.012097128666937351,0.10517578125,-1.938707360625267,-40.343078426831,4593371.883015914,0.9055925076105067,0.23092345938067332,19,,1500000.0,-3093371.883015914,30.93371883015914,0.59064040332814,True
2856,,0.012097128666937351,0.10517578125,-1.938707360625267,-45.3187792250259,5099673.622371939,0.9771702549989768,0.4783008433486665,18,,1500000.0,-3599673.622371939,35.996736223719395,0.6779569986934981,True
2890,,0.012097128666937351,0.10517578125,-1.938707360625267,-36.23570591714115,4176748.783015914,0.8313532119398342,0.09112298628563435,16,,1500000.0,-2676748.783015914,26.76748783015914,0.5317819130179883,True
2924,,0.012097128666937351,0.10517578125,-1.938707360625267,-34.48413312434053,3992598.4726654114,0.5923704012229278,0.09117343140753514,17,,1500000.0,-2492598.4726654114,24.925984726654118,0.4418516023135912,True
2958,,0.012097128666937351,0.10517578125,-1.938707360625267,-34.09219245207987,3967705.0700135976,0.8559364804254528,0.21389597608675928,19,,1500000.0,-2467705.0700135976,24.67705070013598,0.584858248056112,True
2992,,0.012097128666937351,0.10517578125,-1.938707360625267,-52.42449890197553,5795145.770013598,0.9358457953745691,0.10117069003274765,21,,1500000.0,-4295145.770013598,42.95145770013598,0.5269587981604519,True
3026,,0.012097128666937351,0.10517578125,-1.938707360625267,-33.35986346972234,3875335.383015914,0.4602263962563852,0.09417351274062419,17,,1500000.0,-2375335.383015914,23.753353830159142,0.39349036043680036,True
3060,,0.012097128666937351,0.10517578125,-1.938707360625267,-36.79760165199755,4240535.122371939,0.8994911249600728,0.2600188311898039,18,,1500000.0,-2740535.122371939,27.405351223719393,0.6077495717218355,True
3094,,0.012097128666937351,0.10517578125,-1.938707360625267,-46.24184117468063,5173077.1706874985,0.7983444166428938,0.09415110014959387,18,,1500000.0,-3673077.1706874985,36.73077170687499,0.4889305321943581,True
3128,,0.012097128666937351,0.10517578125,-1.938707360625267,-38.8775554039247,4436093.970687498,0.7279726911880159,0.09415110014959387,19,,1500000.0,-2936093.9706874983,29.360939706874987,0.48338430295028145,True
3162,,0.012097128666937351,0.10517578125,-1.938707360625267,-35.86912864364844,4136774.4706874983,0.7431025955173978,0.09415110014959387,18,,1500000.0,-2636774.4706874983,26.367744706874987,0.4986160632265521,True
3196,,0.012097128666937351,0.10517578125,-1.938707360625267,-37.33915395221241,4279634.670013597,0.6579823525114747,0.08417160180023393,17,,1500000.0,-2779634.6700135972,27.796346700135974,0.45719274792356435,True
3230,,0.012097128666937351,0.10517578125,-1.938707360625267,-51.15207991421551,5669986.870013597,0.9567101702659995,0.12998986479236477,20,,1500000.0,-4169986.8700135974,41.69986870013598,0.5477887859204665,True
3264,,0.012097128666937351,0.10517578125,-1.938707360625267,-39.42781326209413,4500375.392429016,0.8746702185979599,0.2136470372921341,20,,1500000.0,-3000375.3924290156,30.00375392429016,0.5759406621960255,True
3298,,0.012097128666937351,0.10517578125,-1.938707360625267,-34.35888718359487,3994070.5700135976,0.8376093374536263,0.230895064319273,15,,1500000.0,-2494070.5700135976,24.94070570013598,0.5818185165411134,True
3332,,0.012097128666937351,0.10517578125,-1.938707360625267,-46.94459144561753,5255471.122371939,0.9135779492199279,0.3528936397923311,22,,1500000.0,-3755471.122371939,37.554711223719394,0.6101197781018592,True
3366,,0.012097128666937351,0.10517578125,-1.938707360625267,-42.966672373121526,4852560.092429016,0.8538159647828274,0.22074938987621728,19,,1500000.0,-3352560.092429016,33.52560092429016,0.5589285511686375,True
3400,,0.012097128666937351,0.10517578125,-1.938707360625267,-40.568442677520274,4616866.922371939,0.8813670719089718,0.2975797520705645,17,,1500000.0,-3116866.922371939,31.16866922371939,0.600226546199119,True
3434,,0.012097128666937351,0.10517578125,-1.938707360625267,-42.622128003966544,4811939.122371939,0.7013237969288325,0.21436852680570276,18,,1500000.0,-3311939.122371939,33.11939122371939,0.49726321975284793,True
3468,,0.012097128666937351,0.10517578125,-1.938707360625267,-38.82218721393334,4432420.483015914,0.7691262236076242,0.10101520937340903,19,,1500000.0,-2932420.4830159144,29.324204830159147,0.5020176162258065,True
3502,,0.012097128666937351,0.10517578125,-1.938707360625267,-44.133044033313695,4964773.583015914,0.8416283777651148,0.10101520937340903,19,,1500000.0,-3464773.583015914,34.64773583015914,0.5146917968454485,True
3536,,0.012097128666937351,0.10517578125,-1.938707360625267,-38.444470808889186,4393935.722371939,0.7608477989622273,0.08434816600818977,18,,1500000.0,-2893935.7223719386,28.939357223719387,0.4948864148302023,True
3570,,0.012097128666937351,0.10517578125,-1.938707360625267,-54.72679860409317,6023966.872665411,0.8965563797689893,0.12998661528599534,24,,1500000.0,-4523966.872665411,45.23966872665411,0.5128701225609437,True
3604,,0.012097128666937351,0.10517578125,-1.938707360625267,-59.09215235451639,6464706.270013598,0.9725174040091357,0.21389597608675928,22,,1500000.0,-4964706.270013598,49.64706270013598,0.5549103456195932,True
3638,,0.012097128666937351,0.10517578125,-1.938707360625267,-45.25918218655455,5073635.970687498,0.7294812162630497,0.13662615508606604,20,,1500000.0,-3573635.9706874983,35.736359706874985,0.47717752032043886,True
3672,,0.012097128666937351,0.10517578125,-1.938707360625267,-40.11387014327943,4572314.692429016,0.9037130456040652,0.2933979932499909,19,,1500000.0,-3072314.6924290163,30.723146924290166,0.6092767810107358,True
3706,,0.012097128666937351,0.10517578125,-1.938707360625267,-50.20085483343861,5578054.970013597,0.9612601047689572,0.2208787215620466,24,,1500000.0,-4078054.970013597,40.78054970013597,0.579694866697362,True
3740,,0.012097128666937351,0.10517578125,-1.938707360625267,-42.850195380994215,4835399.622371939,0.8169818940023483,0.08434816600818977,17,,1500000.0,-3335399.622371939,33.35399622371939,0.5038008427251736,True
3774,,0.012097128666937351,0.10517578125,-1.938707360625267,-44.423576551994394,4995845.470013597,0.8159549927199806,0.20571073239145576,19,,1500000.0,-3495845.470013597,34.958454700135974,0.5348781481415819,True
3808,,0.012097128666937351,0.10517578125,-1.938707360625267,-30.676687073395634,3623942.3223719397,0.8117977413861387,0.16386453790646846,17,,1500000.0,-2123942.3223719397,21.2394232237194,0.5627361503237637,True
3842,,0.012097128666937351,0.10517578125,-1.938707360625267,-47.8621869358502,5339558.872665411,0.8273109770627619,0.22078592030475508,20,,1500000.0,-3839558.872665411,38.39558872665411,0.5334017908039158,True
3876,,0.012097128666937351,0.10517578125,-1.938707360625267,-50.407171163104124,5594579.370013597,0.8868235933834837,0.1849089215799077,20,,1500000.0,-4094579.3700135974,40.94579370013598,0.5386225370318525,True
3910,,0.012097128666937351,0.10517578125,-1.938707360625267,-34.73442815886547,4021407.8706874982,0.6941179878601004,0.08445163887047122,18,,1500000.0,-2521407.8706874982,25.214078706874986,0.4796505480095138,True
3944,,0.012097128666937351,0.10517578125,-1.938707360625267,-43.351132348476455,4893004.470013597,0.8776528214846742,0.25971423907889013,18,,1500000.0,-3393004.470013597,33.93004470013597,0.5789123516595197,True
3978,,0.012097128666937351,0.10517578125,-1.938707360625267,-37.35859623013158,4289830.322371939,0.7674019812301967,0.21436852680570276,20,,1500000.0,-2789830.322371939,27.898303223719395,0.539706993587816,True
4012,,0.012097128666937351,0.10517578125,-1.938707360625267,-43.648338816255254,4920486.483015914,0.8528063092311728,0.22103123629289867,18,,1500000.0,-3420486.4830159144,34.204864830159146,0.5565260139038908,True
4046,,0.012097128666937351,0.10517578125,-1.938707360625267,-45.464891337121394,5105185.470013597,0.9409001829768456,0.22391231884398569,19,,1500000.0,-3605185.470013597,36.051854700135976,0.5869633630145841,True
4080,,0.012097128666937351,0.10517578125,-1.938707360625267,-42.63822550196394,4822310.77266541,0.8694277490656754,0.2833535765214973,20,,1500000.0,-3322310.7726654103,33.223107726654106,0.5848822246901682,True
4114,,0.011236459016799927,0.058642578125,-1.9231773231178522,-37.396792644228945,4287881.472665411,0.6340995551847011,0.19962283862220234,20,,1500000.0,-2787881.4726654114,27.878814726654117,0.48202208242517103,True
4148,,0.011236459016799927,0.058642578125,-1.9231773231178522,-50.412584813323335,5599495.370013597,0.974826097695808,0.21389597608675928,20,,1500000.0,-4099495.3700135974,40.99495370013598,0.5823688868126458,True
4182,,0.011236459016799927,0.058642578125,-1.9231773231178522,-47.057774173771364,5263143.983015914,0.9270590046804913,0.2141895396601138,19,,1500000.0,-3763143.9830159144,37.631439830159145,0.5736656563877803,True
4216,,0.011236459016799927,0.058642578125,-1.9231773231178522,-44.30809134085733,4985343.992429016,0.8803279636540895,0.15370795016363648,21,,1500000.0,-3485343.992429016,34.853439924290164,0.5453485834328332,True
4250,,0.011236459016799927,0.058642578125,-1.9231773231178522,-38.879784429950135,4440172.72237194,0.8269670647040934,0.0911038671868476,18,,1500000.0,-2940172.7223719396,29.401727223719398,0.5219427937692671,True
4284,,0.011236459016799927,0.058642578125,-1.9231773231178522,-49.936545721691836,5547134.392429016,0.9492477583465485,0.08407858878449362,20,,1500000.0,-4047134.3924290156,40.47134392429016,0.5347982025983274,True
4318,,0.011236459016799927,0.058642578125,-1.9231773231178522,-50.68871639800635,5629315.383015914,0.9573479619151193,0.3138104226427265,20,,1500000.0,-4129315.383015914,41.29315383015914,0.6044374321527932,True
4352,,0.011236459016799927,0.058642578125,-1.9231773231178522,-37.92526152979549,4347232.572665411,0.8825924784728173,0.09117343140753514,18,,1500000.0,-2847232.572665411,28.472325726654113,0.5470641968586196,True
4386,,0.011236459016799927,0.058642578125,-1.9231773231178522,-34.72659574375429,4028843.9700135975,0.8030884077609837,0.21389597608675928,16,,1500000.0,-2528843.9700135975,25.288439700135978,0.561843956381691,True
4420,,0.011236459016799927,0.058642578125,-1.9231773231178522,-41.56569519178863,4711362.870687498,0.8785949133262141,0.13662615508606604,19,,1500000.0,-3211362.870687498,32.113628706874984,0.5479335150863566,True
4454,,0.011236459016799927,0.058642578125,-1.9231773231178522,-17.668254348255818,3314441.770687498,0.5473956542504934,0.19618455362561488,15,,1500000.0,-1814441.7706874982,18.144417706874982,0.4761633586191629,True
4488,,0.011236459016799927,0.058642578125,-1.9231773231178522,-57.68460681409809,3517623.925813186,0.9583510661431291,0.2019712198537519,11,,-1314441.7706874982,-4832065.696500684,48.32065696500685,0.6360501509087604,True
4522,,0.011236459016799927,0.058642578125,-1.9231773231178522,-37.933117023879674,4354476.683015914,0.8686460075474034,0.32579463037723183,17,,1500000.0,-2854476.6830159137,28.54476683015914,0.6116498062794622,True
4556,,0.011236459016799927,0.058642578125,-1.9231773231178522,-53.77097899840696,5929993.570687499,0.9637189287135176,0.08445163887047122,22,,1500000.0,-4429993.570687499,44.29993570687499,0.5289567084680276,True
4590,,0.011236459016799927,0.058642578125,-1.9231773231178522,-42.642049022291744,4816987.385899494,0.8758323405123388,0.08407858878449362,18,,1500000.0,-3316987.3858994944,33.16987385899495,0.5278248367031999,True
4624,,0.011236459016799927,0.058642578125,-1.9231773231178522,-39.09349281500456,4454563.022371938,0.6586237144615208,0.08434816600818977,17,,1500000.0,-2954563.0223719385,29.545630223719385,0.45213740871482533,True
4658,,0.011236459016799927,0.058642578125,-1.9231773231178522,-33.980416406642334,3939341.472665411,0.5085849639010285,0.10126529550443193,18,,1500000.0,-2439341.472665411,24.39341472665411,0.4129983200117728,True
4692,,0.011236459016799927,0.058642578125,-1.9231773231178522,-37.88458908083872,4347532.622371939,0.9058129223645818,0.20581998892398654,17,,1500000.0,-2847532.622371939,28.475326223719392,0.5907371428806687,True
4726,,0.011236459016799927,0.058642578125,-1.9231773231178522,-38.16561702264042,4371501.783015913,0.8880447013609939,0.09417351274062419,19,,1500000.0,-2871501.7830159133,28.715017830159134,0.5494008075187171,True
4760,,0.011236459016799927,0.058642578125,-1.9231773231178522,-44.50334583722906,5001172.283015913,0.8411825774897399,0.0842812896528495,20,,1500000.0,-3501172.2830159133,35.01172283015914,0.508376992930076,True
4794,,0.011236459016799927,0.058642578125,-1.9231773231178522,-45.924612457809225,5156738.572665411,0.9740080130348798,0.3710718098793552,21,,1500000.0,-3656738.572665411,36.567385726654116,0.6427732688448908,True
4828,,0.011236459016799927,0.058642578125,-1.9231773231178522,-56.024212965525265,6160635.992429016,0.9546063020897738,0.29748110306741843,21,,1500000.0,-4660635.992429016,46.60635992429017,0.5821469587648989,True
4862,,0.011236459016799927,0.058642578125,-1.9231773231178522,-19.506533809162377,3495896.392429016,0.5807277726168807,0.09118094136857681,15,,1500000.0,-1995896.392429016,19.958963924290163,0.4524301151277853,True
4896,,0.011236459016799927,0.058642578125,-1.9231773231178522,-63.64574188730182,3930996.5128215393,0.9907965868945334,0.1580928210044349,13,,-1495896.392429016,-5426892.905250555,54.268929052505555,0.6231871652037392,True
4930,,0.011236459016799927,0.058642578125,-1.9231773231178522,-49.93414945773474,5550632.070013597,0.940348468810142,0.2208787215620466,19,,1500000.0,-4050632.0700135967,40.50632070013597,0.5721712424012318,True
4964,,0.011236459016799927,0.058642578125,-1.9231773231178522,-34.615547909922284,4009734.1223719395,0.6862282621559255,0.10092041617758024,16,,1500000.0,-2509734.1223719395,25.097341223719397,0.4817933137971144,True
4998,,0.011236459016799927,0.058642578125,-1.9231773231178522,-38.21902789321928,4381420.270687498,0.8737553561896977,0.266819975811667,17,,1500000.0,-2881420.270687498,28.814202706874983,0.5951748136557047,True
5032,,0.011236459016799927,0.058642578125,-1.9231773231178522,-17.917561616416613,3351932.292429016,0.8167380737512362,0.2595537832065597,13,,1500000.0,-1851932.292429016,18.51932292429016,0.6017613078735478,True
