timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,budget_exceeded,simulation_success
3440,,,,,0.4726826337446457,4907613.774585307,1.0,0.9999999934112973,8,,1000000.0,True,True
3440,,,,,0.4867605919615927,2378862.9583832454,1.0,0.999999999057229,2,,1000000.0,True,True
3440,,,,,0.9931782450609827,612769.7293925922,1.0,0.9999999799897658,1,,1000000.0,False,True
3440,,,,,0.4468241238896826,9552975.831798743,1.0,0.9999999863164402,17,,1000000.0,True,True
3440,,,,,0.44690657333899353,9546014.22197889,1.0,1.0,21,,1000000.0,True,True
3440,,,,,0.48967940496895473,1855051.965081668,1.0,0.9999999836594731,2,,1000000.0,True,True
3440,,,,,0.45354346504875087,8345855.030579026,1.0,0.9999999863164402,15,,1000000.0,True,True
3440,,,,,0.42150311872578305,14109246.922289068,1.0,0.999999982874042,29,,3000000.0,True,True
3784,,,,,0.992649076857111,660303.253194263,1.0,0.9999999990742935,0,,1000000.0,False,True
3784,,,,,0.9924863727019602,675026.0208564833,1.0,1.0,1,,1000000.0,False,True
3784,,,,,0.48806976733954677,2143287.6448055957,1.0,0.9999999963689883,2,,1387230.2706074077,True,True
3784,,,,,0.4722012864388884,4994002.068622259,1.0,0.9999999903980862,9,,1000000.0,True,True
3784,,,,,0.45720349516191555,7694663.242284065,1.0,0.9999999962986362,14,,1000000.0,True,True
3784,,,,,0.4909503566121415,1626607.6308010633,1.0,0.9999999852475887,2,,1000000.0,True,True
3784,,,,,0.46703994527612247,5921230.219756984,1.0,0.9999999903980862,8,,1000000.0,True,True
3784,,,,,0.4482937576509043,9293823.363246761,1.0,0.9999999926886574,20,,1000000.0,True,True
4128,,,,,0.48194824371296885,3243030.4101533266,1.0,0.999999997930583,5,,1339696.746805737,True,True
4128,,,,,0.9933989420400451,593040.2591549926,1.0,0.9999999881084697,0,,1324973.9791435166,False,True
4128,,,,,0.9933509929733538,597252.5271173802,1.0,0.9999999812594486,0,,1000000.0,False,True
4128,,,,,0.478024546929601,3947860.888616912,1.0,0.9999999869753621,7,,1000000.0,True,True
4128,,,,,0.9924452245393405,678957.262428089,1.0,0.9999999667671695,0,,1000000.0,False,True
4128,,,,,0.48216481995908544,3204066.2846065597,1.0,0.9999999869753621,7,,1000000.0,True,True
4472,,,,,0.4914094835095346,1264702.348583395,1.0,0.9896615050292189,2,,1000000.0,True,True
4472,,,,,0.9823454189181527,1586091.4020530884,1.0,0.9999999903119043,1,,1731933.719988524,False,True
4472,,,,,0.9921910894830238,701442.2933747057,1.0,0.9999999958337732,0,,1402747.4728826198,False,True
4472,,,,,0.467450134540165,5847539.216449602,1.0,0.9999999517468117,9,,1000000.0,True,True
4472,,,,,0.42415858126490213,13624810.410082515,1.0,0.9999999736221856,32,,3000000.0,True,True
4472,,,,,0.49014119189276817,1772049.5418242246,1.0,1.0,2,,1321042.737571911,True,True
4472,,,,,0.48718440629881915,2302303.251663834,1.0,0.9999999517468117,4,,1000000.0,True,True
4472,,,,,0.4153537129756068,15206857.083822599,1.0,0.9999999801046268,30,,3000000.0,True,True
4816,,,,,0.48430850693904937,2819004.600312084,1.0,0.9999999875927282,3,,1000000.0,True,True
4816,,,,,0.9931822214342678,612510.4758072172,1.0,0.999999987630372,0,,1145842.3179354356,False,True
4816,,,,,0.4883525359416535,2092487.8153892532,1.0,0.999999998530323,2,,1701305.179507914,True,True
4816,,,,,0.48475810856507706,2738185.3577256575,1.0,0.9999999854988063,3,,1000000.0,True,True
4816,,,,,0.44439262677147706,9989791.090915415,1.0,0.9999999863164402,19,,1000000.0,True,True
4816,,,,,0.46620564434393474,2371680.1203120835,1.0,0.8626700048084666,2,,1000000.0,True,True
4816,,,,,0.4764944203955381,4222746.0680835955,1.0,0.9999999854988063,6,,1000000.0,True,True
4816,,,,,0.45134991603743224,8740075.000753907,1.0,0.9999999987333534,17,,1000000.0,True,True
5160,,,,,0.48643550312866324,2436885.544405234,1.0,0.999999973971624,2,,1000000.0,True,True
5160,,,,,0.9855649199934569,1296850.6541990028,1.0,0.9999999894290921,1,,1533331.8421282184,False,True
5160,,,,,0.4929488776377968,1266746.2976660663,1.0,0.9999999810946695,1,,1000000.0,True,True
5160,,,,,0.48643062731255593,2437719.9553873627,1.0,1.0,4,,1000000.0,True,True
5160,,,,,0.4581912223398579,7510891.656455941,1.0,0.9999999903980862,12,,1000000.0,True,True
5160,,,,,0.9934313916070432,590329.9550289222,1.0,1.0,0,,1000000.0,False,True
5160,,,,,0.4814096830458431,3339725.9888113625,1.0,1.0,6,,1000000.0,True,True
5160,,,,,0.48361849398084145,2942966.592779222,1.0,0.9999999847795655,6,,1000000.0,True,True
5504,,,,,0.4933410092340713,1196299.121744086,1.0,0.9999999799897658,1,,1000000.0,True,True
5504,,,,,0.9930251076591808,626624.9016738853,1.0,0.9999999612070409,0,,1236481.1879292156,False,True
5504,,,,,0.9931290914369879,617184.8759208405,1.0,0.9999999754652666,0,,1000000.0,False,True
5504,,,,,0.4908029427869369,1652238.6938755703,1.0,0.999999980054286,3,,1000000.0,True,True
5504,,,,,0.46678826396520084,5966444.343992282,1.0,0.9999999869753621,11,,1000000.0,True,True
5504,,,,,0.49037143971820385,1730663.4072752087,1.0,0.9999999721405478,2,,1409670.0449710777,True,True
5504,,,,,0.4933477550264097,1195066.5222675889,1.0,0.999999980054286,1,,1000000.0,True,True
5504,,,,,0.4658187185807299,6140728.472021026,1.0,0.9999999934112973,12,,1000000.0,True,True
5848,,,,,0.4897149211634366,1847732.8030957049,1.0,0.9999999963689883,3,,1000000.0,True,True
5848,,,,,0.9854064988696107,1311083.321169044,1.0,0.9999999922646405,1,,1609856.2862553303,False,True
5848,,,,,0.9920806949486609,711358.6277829432,1.0,0.999999997545944,0,,1382815.1240791595,False,True
5848,,,,,0.4896627549475341,1857072.3138832664,1.0,0.9999999939465039,2,,1000000.0,True,True
5848,,,,,0.4760369042676433,4304937.329159794,1.0,0.9999999517468117,9,,1000000.0,True,True
5848,,,,,0.49180096489874486,1473717.2612210084,1.0,0.9999999973217955,1,,1000000.0,True,True
5848,,,,,0.49294934932796475,1266639.9563245953,1.0,0.9999999939465039,1,,1000000.0,True,True
5848,,,,,0.4806386014812364,3478310.0220533377,1.0,0.9999999990742935,5,,1000000.0,True,True
6192,,,,,0.9933490635363239,597425.8405327108,1.0,0.9999999812594486,0,,1000000.0,False,True
6192,,,,,0.9927339812903805,652780.0209610733,1.0,0.9999999708064834,0,,1298772.9650862864,False,True
6192,,,,,0.9865676807550963,1206569.7723904834,1.0,0.999999986031382,1,,1671456.4962962163,False,True
6192,,,,,0.9929814580912975,630435.172659416,1.0,0.9999999725940774,1,,1000000.0,False,True
6192,,,,,0.48185842045666955,3259110.5124164857,1.0,0.9999999854988063,5,,1000000.0,True,True
6192,,,,,0.48622232411364896,2476437.7083069514,1.0,0.999999999676082,2,,1000000.0,True,True
6192,,,,,0.48335482516290784,2990283.0274270647,1.0,0.9999999725940774,4,,1000000.0,True,True
6192,,,,,0.4869141176535406,2350902.230317458,1.0,0.999999997930583,3,,1000000.0,True,True
6536,,,,,0.9872210872686155,1147877.2092004083,1.0,0.9999999958337732,1,,1402574.1594672892,False,True
6536,,,,,0.48614228395900994,2489960.47616785,1.0,0.9999999860260104,2,,1645992.9441252132,True,True
6536,,,,,0.9918820084642355,729205.8003969057,1.0,0.9999999968251381,0,,1464886.7239057329,False,True
6536,,,,,0.9858928594151137,1267164.325071475,1.0,0.9999999888543728,2,,1369564.827340584,False,True
6536,,,,,0.4929966325774583,1258145.7458705371,1.0,1.0,1,,1000000.0,True,True
6536,,,,,0.489937368071407,1808685.401385271,1.0,1.0,1,,1000000.0,True,True
6536,,,,,0.49082495698026873,1648284.4104821621,1.0,1.0,2,,1000000.0,True,True
6536,,,,,0.4814570864433686,3331267.7498711506,1.0,0.9999999999104812,3,,1000000.0,True,True
6880,,,,,0.48671072929537906,2387441.3306238097,1.0,0.999999998530323,2,,1254696.950266881,True,True
6880,,,,,0.992442229528993,678991.5430941336,1.0,0.9999999884732335,0,,1000000.0,False,True
6880,,,,,0.992750806399564,651164.6702672044,1.0,0.9999999754974188,0,,1735680.923508827,False,True
6880,,,,,0.4851112428923595,2674745.4848141167,1.0,0.9999999945722251,3,,1102400.502269109,True,True
6880,,,,,0.4932921431370074,1205057.1250519124,1.0,0.999999980054286,2,,1000000.0,True,True
6880,,,,,0.9924220889680668,681037.17686026,1.0,0.9999999923045617,1,,1000000.0,False,True
6880,,,,,0.49337566293330837,1190053.294720054,1.0,0.9999999945722251,1,,1000000.0,True,True
6880,,,,,0.490082104572025,1781767.4072112376,1.0,0.9999999875927282,2,,1000000.0,True,True
7224,,,,,0.49295657164015905,1265364.0563113352,1.0,0.9999999810946695,1,,1000000.0,True,True
7224,,,,,0.9916008746770131,754579.334294451,1.0,0.9999999987123496,0,,1321008.4569058665,False,True
7224,,,,,0.9917826400528262,738131.7428170841,1.0,1.0,0,,2084516.2532416228,False,True
7224,,,,,0.483095695458432,3036835.9133909233,1.0,0.9999999939465039,4,,1000000.0,True,True
7224,,,,,0.9928998132696901,638103.5750144919,1.0,0.9999999976578925,0,,1318962.8231397402,False,True
7224,,,,,0.4864324901802726,2437426.82599953,1.0,0.999999973971624,3,,1000000.0,True,True
7568,,,,,0.9931292282720547,617172.5845879744,1.0,0.9999999754652666,0,,1000000.0,False,True
7568,,,,,0.9855792213532317,1295565.9414933221,1.0,0.9999999940586727,1,,1566429.1226114156,False,True
7568,,,,,0.9925578428219806,668498.0185640577,1.0,0.999999983717374,0,,2346384.5104245385,False,True
7568,,,,,0.4349263167281727,11688733.021768112,1.0,0.9999999784627615,27,,3000000.0,True,True
7568,,,,,0.9930889690758853,620778.0691738664,1.0,0.9999999725940774,0,,1000000.0,False,True
7568,,,,,0.985387939817225,1313206.1335589206,1.0,1.0,2,,1680859.2481252481,False,True
7568,,,,,0.41811093146698197,14718968.078473344,1.0,0.999999982874042,32,,3000000.0,True,True
7568,,,,,0.49335919088915103,1193032.754726552,1.0,0.9999999799897658,1,,1000000.0,True,True
7912,,,,,0.9913588598186193,776322.001886551,1.0,0.9999999985834781,0,,1270863.1811180934,False,True
7912,,,,,0.9914394821036974,768956.0373075034,1.0,0.9999999934424236,0,,2677886.491860481,False,True
7912,,,,,0.44211280412518333,10397874.747156788,1.0,0.9999999979728954,22,,1000000.0,True,True
7912,,,,,0.9924606400065399,677217.7527756186,1.0,0.9999999888543728,0,,1379221.9308261336,False,True
7912,,,,,0.9862146520869395,1238908.0982447537,1.0,0.9999999905061996,1,,1367653.1145663275,False,True
7912,,,,,0.4605642183755265,7088296.684105008,1.0,0.9999999926886574,15,,1000000.0,True,True
7912,,,,,0.49299617223561254,1258250.1497628489,1.0,0.9999999963689883,1,,1000000.0,True,True
8256,,,,,0.43191874476392367,12240773.788531922,1.0,0.9999999962858012,27,,3000000.0,True,True
8256,,,,,0.9917235863982113,743554.6253887748,1.0,0.9999999890884556,1,,1494541.1792315424,False,True
8256,,,,,0.9920010287974377,718514.4335523086,1.0,0.9999999872346542,0,,2908930.4545529773,False,True
8256,,,,,0.46079803764183,7041575.633796465,1.0,0.9999999816608706,11,,1000000.0,True,True
8256,,,,,0.9917976802817425,737153.5941485272,1.0,0.9999999901468128,0,,1128745.0163215739,False,True
8256,,,,,0.46353837159095523,6553714.01682287,1.0,0.9999999885824093,10,,1000000.0,True,True
8600,,,,,0.4555507164016568,7991827.238722702,1.0,1.0,16,,1000000.0,True,True
8600,,,,,0.9910538701771443,803722.099114927,1.0,0.9999999895686003,0,,1750986.5538427676,False,True
8600,,,,,0.46076110768735845,7048209.4489980005,1.0,0.9999999944307483,11,,1000000.0,True,True
8600,,,,,0.426497689527769,13204592.6873076,1.0,0.9999999736221856,27,,3000000.0,True,True
8600,,,,,0.9859880126704195,1259276.297919264,1.0,0.9999999831135511,1,,1391591.4221730465,False,True
8600,,,,,0.46910721832263114,5552754.351400797,1.0,1.0,10,,1000000.0,True,True
8600,,,,,0.41633554658042804,15032867.758719403,1.0,0.9999999970462644,33,,3000000.0,True,True
8616,,,,,0.9848758342330606,1358541.1023452147,1.0,0.9999999747325835,2,,3190416.021000669,False,True
8944,,,,,0.46578381919272727,6151950.699914459,1.0,0.9999999962986362,12,,1000000.0,True,True
8944,,,,,0.991519745307449,761867.6375458991,1.0,0.9999999846820514,0,,1947264.4547278406,False,True
8944,,,,,0.47188856758430586,5049461.241788652,1.0,0.9999999982104009,7,,1000000.0,True,True
8944,,,,,0.43364031362790734,11921430.004548246,1.0,0.9999999863164402,25,,1000000.0,True,True
8944,,,,,0.49253835211808505,1341177.1986142718,1.0,0.9999999959690064,1,,1132315.1242537824,True,True
8944,,,,,0.4830572644145451,3045333.890941209,1.0,0.9999999835286204,5,,1000000.0,True,True
8944,,,,,0.44938291594146346,9094901.131137967,1.0,0.9999999986820659,19,,1000000.0,True,True
8976,,,,,0.9845965898094935,1383624.9811486783,1.0,0.9999999931934245,2,,2831874.918655454,False,True
9288,,,,,0.4674941691492541,5844435.592065256,1.0,0.9999999922367828,9,,1000000.0,True,True
9288,,,,,0.990893115754949,818164.5948743158,1.0,1.0,0,,2185396.8171819416,False,True
9288,,,,,0.47927112901244007,3723382.98820981,1.0,0.9999999968228688,5,,1000000.0,True,True
9288,,,,,0.4795750756952276,3669310.5275290185,1.0,0.9999999903980862,7,,1000000.0,True,True
9288,,,,,0.9926624459688183,659435.878647723,1.0,0.9999999893045832,0,,1000000.0,False,True
9288,,,,,0.4868620771800381,2361446.574212853,1.0,0.9999999944208072,2,,1000000.0,True,True
9288,,,,,0.4575617497069788,7625324.500914893,1.0,0.9999999993662835,14,,1000000.0,True,True
9336,,,,,0.9874424789672851,1127990.5456599023,1.0,0.9999999974952816,1,,2448249.937506776,False,True
9632,,,,,0.48189095244854135,3255943.57635147,1.0,0.9999999832465337,5,,1000000.0,True,True
9632,,,,,0.9912009247561151,790510.4347157056,1.0,0.9999999804085031,0,,2367232.2223076257,False,True
9632,,,,,0.49363831225199106,1142705.7247889345,1.0,0.9999999983242444,1,,1000000.0,True,True
9632,,,,,0.48369305120675327,2929521.551058662,1.0,0.9999999869753621,5,,1000000.0,True,True
9632,,,,,0.47728642689590534,4082600.252594804,1.0,0.9999999836594731,6,,1000000.0,True,True
9632,,,,,0.482911009883136,3070557.3559998567,1.0,0.9999999880110932,5,,1000000.0,True,True
9648,,,,,0.4921355834145855,1413571.7032364574,1.0,0.9999999863100992,2,,1340564.121352277,True,True
9696,,,,,0.9860923573078809,1249266.1759226192,1.0,0.999999987800616,1,,2320259.391846874,False,True
9976,,,,,0.4757096529856991,4367320.262370935,1.0,1.0,6,,1000000.0,True,True
9976,,,,,0.9906769296866428,837586.7867131926,1.0,0.9999999994535274,0,,2576721.7875919202,False,True
9976,,,,,0.4867863361082204,2373478.344349644,1.0,0.9999999891032587,3,,1000000.0,True,True
9976,,,,,0.48392509344456314,2887835.819222121,1.0,1.0,3,,1000000.0,True,True
9976,,,,,0.4941767456898499,1046687.5000191347,1.0,0.9999999852475887,2,,1000000.0,True,True
10008,,,,,0.9920618792665938,713409.9247096756,1.0,0.9999999997939052,0,,1000000.0,False,True
10056,,,,,0.9908995146612456,817459.0040924676,1.0,0.999999989952606,0,,2070993.2159242546,False,True
10320,,,,,0.48721583754582,2298548.1035872954,1.0,0.9999999989949849,3,,1000000.0,True,True
10320,,,,,0.9845114738353574,1391492.547578569,1.0,0.9999999911344416,1,,2739135.0008787275,False,True
10320,,,,,0.9923553819847155,686574.8101031703,1.0,1.0,1,,1000000.0,False,True
10320,,,,,0.4806258851304173,3480533.86261344,1.0,0.9999999854988063,5,,1000000.0,True,True
10320,,,,,0.42293801892492644,13844082.829043075,1.0,0.9999999736221856,32,,3000000.0,True,True
10368,,,,,0.9912920677663277,782593.2138813557,1.0,0.9999999723830912,0,,1286590.0752903244,False,True
10416,,,,,0.9829350221251494,1532876.4846620904,1.0,0.9999999817969631,1,,2253534.211831787,False,True
10664,,,,,0.4933854204539349,1189277.5751963048,1.0,0.9999999659886787,1,,1000000.0,True,True
10664,,,,,0.990621183542288,842594.7084523889,1.0,0.9999999874020618,0,,2347642.4533001585,False,True
10664,,,,,0.4891386937960208,1950940.910392901,1.0,0.9999999977735198,2,,1313425.1898968297,True,True
10664,,,,,0.4446179716438077,9949308.180999257,1.0,0.9999999863164402,19,,1000000.0,True,True
10728,,,,,0.9873977686362658,1132579.8109906544,1.0,0.999999991970306,1,,1503996.8614089687,False,True
10776,,,,,0.9907338216493935,832342.4264919193,1.0,0.9999999861930741,0,,1720657.7271696967,False,True
11008,,,,,0.4773332523963262,4075402.5168061415,1.0,0.9999999927714697,5,,1000000.0,True,True
11008,,,,,0.990955919767516,812521.8004716592,1.0,0.9999999826605985,0,,2505047.74484777,False,True
11008,,,,,0.48626239019690576,2467590.806023128,1.0,0.9999999778922517,2,,1000000.0,True,True
11088,,,,,0.492268172184922,1389739.9083257085,1.0,0.9999999892327033,1,,1371417.0504183143,True,True
11136,,,,,0.991314789403442,780155.805797262,1.0,0.9999999613291375,0,,1888315.3006777773,False,True
11352,,,,,0.48348282569653356,2969730.506873905,1.0,0.9999999916627464,2,,1000000.0,True,True
11352,,,,,0.9904807890181582,855207.37967147,1.0,0.9999999723596762,0,,2692525.9443761106,False,True
11352,,,,,0.993326635964895,599344.7557602661,1.0,0.9999999906400084,0,,1000000.0,False,True
11352,,,,,0.4060640551765464,16875468.221970666,1.0,0.9999999736221856,35,,3000000.0,True,True
11352,,,,,0.42103706036004485,14197262.95510523,1.0,0.9999999962858012,30,,3000000.0,True,True
11352,,,,,0.42391061678477715,13669594.46916923,1.0,1.0,31,,3000000.0,True,True
11448,,,,,0.9916478169782392,750621.5502299189,1.0,0.9999999728239276,0,,1000000.0,False,True
11496,,,,,0.9863694104663623,1224379.3824922587,1.0,0.9999999787289499,1,,2108159.494880515,False,True
11696,,,,,0.48387357103986883,2899475.9463963,1.0,0.9999999953294295,4,,1000000.0,True,True
11696,,,,,0.9908766528279745,819643.5255647552,1.0,0.9999999961972846,0,,2837318.564704641,False,True
11696,,,,,0.9858837810371421,1267797.9812867553,1.0,0.9999999559828845,1,,1400655.244239734,False,True
11696,,,,,0.46273348907702494,6694879.301616824,1.0,0.9999999863164402,13,,1000000.0,True,True
11696,,,,,0.46010606464530746,7172791.4021848915,1.0,1.0,15,,1000000.0,True,True
11696,,,,,0.4471444956325302,9495586.33595263,1.0,0.9999999987333534,17,,1000000.0,True,True
11808,,,,,0.9910628115001552,803196.8295214142,1.0,0.9999999737457125,0,,1249378.449770081,False,True
11856,,,,,0.9853618087468095,1314887.9719823387,1.0,0.9999999735123198,1,,1883780.1123882565,False,True
12040,,,,,0.4916491654439549,1501451.0515132062,1.0,0.9999999971026011,2,,1000000.0,True,True
12040,,,,,0.9904239633969998,860313.302087535,1.0,0.9999999981617129,0,,3017675.0391398855,False,True
12040,,,,,0.4900410914017056,1788849.308633291,1.0,0.9999999907365752,2,,1132857.2629529787,True,True
12040,,,,,0.4786147606076766,3841829.8698969036,1.0,0.9999999903980862,5,,1000000.0,True,True
12168,,,,,0.9916269663943814,752495.8189028474,1.0,0.9999999875767199,0,,1446181.620248667,False,True
12216,,,,,0.9906687673674905,838186.1602351674,1.0,0.9999999926649314,0,,1568892.1404059178,False,True
12384,,,,,0.4896269626625971,1865035.6947373762,1.0,0.9999999817939599,1,,1000000.0,True,True
12384,,,,,0.9907785082947194,828460.3679192624,1.0,0.9999999781912882,0,,3157361.7370523503,False,True
12384,,,,,0.4811627628107129,3383602.0356920827,1.0,0.9999999999339655,5,,1000000.0,True,True
12384,,,,,0.4743522673398183,4607581.086740613,1.0,0.9999999869753621,9,,1000000.0,True,True
12384,,,,,0.4295389857529929,12660467.295471791,1.0,0.999999982874042,31,,3000000.0,True,True
12528,,,,,0.9855196711233603,1301367.2513923864,1.0,0.9999999997473981,1,,1693685.8013458196,False,True
12576,,,,,0.9910398171225361,804855.7055135394,1.0,0.9999999712537266,0,,1730705.9801707505,False,True
12728,,,,,0.4932248903509271,1218140.6557786996,1.0,0.9999999780046842,2,,1000000.0,True,True
12728,,,,,0.9904346454157975,859353.0061351161,1.0,0.9999999751243857,0,,3328901.369133088,False,True
12728,,,,,0.9931252200238804,617433.7369427478,1.0,0.9999999723850028,0,,1000000.0,False,True
12728,,,,,0.4839419323808291,2884809.4261770733,1.0,0.9999999517468117,3,,1000000.0,True,True
12728,,,,,0.3928207708222565,11616311.608273625,0.9870718147738842,0.7338460159314514,27,,3000000.0,True,True
12728,,,,,0.4387151236403184,11011694.843646958,1.0,0.9999999926886574,21,,1000000.0,True,True
12888,,,,,0.9915341171320193,760840.6151546235,1.0,0.9999999988575428,0,,1392318.5499534332,False,True
12936,,,,,0.9906263032214039,841999.9051668823,1.0,0.9999999690950309,0,,1925850.2746572113,False,True
13072,,,,,0.4927720628594979,1299557.8854404707,1.0,0.9999999933958919,1,,1000000.0,True,True
13072,,,,,0.9907876633407882,827638.3164733117,1.0,0.9999999945172464,0,,3469548.3629979715,False,True
