timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,cumulative_budget,debt_penalty_applied,base_reward,simulation_success
3196,,0.012750913389027119,0.116064453125,-1.934801072999835,-17.663786846748557,3318790.1924290163,0.746361050409968,0.09118094136857681,15,,1500000.0,-1818790.1924290163,18.187901924290166,0.5241150775416084,True
3230,,0.012750913389027119,0.116064453125,-1.934801072999835,-49.79927340427098,2721270.812821539,0.8943472741600385,0.09018701671002997,10,,-1318790.1924290163,-4040061.0052505555,40.400610052505556,0.6013366482345763,True
3264,,0.012750913389027119,0.116064453125,-1.934801072999835,-17.101808797903818,3252239.522371939,0.482494647529798,0.0911038671868476,16,,1500000.0,-1752239.522371939,17.52239522371939,0.4205864258155725,True
3298,,0.012750913389027119,0.116064453125,-1.934801072999835,-63.395718405813845,4147514.8204109757,0.9492836513483831,0.16437086398298711,14,,-1252239.522371939,-5399754.342782915,53.99754342782915,0.6018250220153069,True
3332,,0.012750913389027119,0.116064453125,-1.934801072999835,-29.747081792545295,3531080.2726654112,0.8616580964382325,0.09117343140753514,15,,1500000.0,-2031080.2726654112,20.310802726654114,0.5637209341088197,True
3366,,0.012750913389027119,0.116064453125,-1.934801072999835,-43.356268407977495,4885787.922371939,0.8103034344008475,0.0911038671868476,19,,1500000.0,-3385787.922371939,33.857879223719394,0.5016108157418964,True
3400,,0.012750913389027119,0.116064453125,-1.934801072999835,-18.427549120085466,3385589.892429016,0.5173963138228707,0.08407858878449362,17,,1500000.0,-1885589.892429016,18.855898924290162,0.42834980420469776,True
3434,,0.012750913389027119,0.116064453125,-1.934801072999835,-67.91950630959738,4467759.41282154,0.9919277149578017,0.180789657768362,15,,-1385589.892429016,-5853349.305250555,58.533493052505555,0.6139867429081785,True
3468,,0.012750913389027119,0.116064453125,-1.934801072999835,-33.30248109818153,3877512.892429016,0.6658582045936763,0.08407858878449362,16,,1500000.0,-2377512.892429016,23.77512892429016,0.4726478261086258,True
3502,,0.012750913389027119,0.116064453125,-1.934801072999835,-32.59383815463319,3810600.172665411,0.725086220214469,0.12998661528599534,16,,1500000.0,-2310600.172665411,23.106001726654114,0.512163572020926,True
3536,,0.012750913389027119,0.116064453125,-1.934801072999835,-46.74795605130425,5226892.572665411,0.8556917895791372,0.12998661528599534,18,,1500000.0,-3726892.572665411,37.26892572665411,0.5209696753498592,True
3570,,0.012750913389027119,0.116064453125,-1.934801072999835,-44.16063908635099,4971134.822371939,0.8397820698573623,0.22418507579643537,18,,1500000.0,-3471134.822371939,34.7113482237194,0.5507091373684044,True
3604,,0.012750913389027119,0.116064453125,-1.934801072999835,-53.20927671120928,5872935.483015914,0.937275426492879,0.0842812896528495,23,,1500000.0,-4372935.483015914,43.729354830159146,0.5200781189498686,True
3638,,0.012750913389027119,0.116064453125,-1.934801072999835,-35.51577504654728,4097134.6830159137,0.5875932149325653,0.15396362950479947,17,,1500000.0,-2597134.6830159137,25.97134683015914,0.4555717836118564,True
3672,,0.012750913389027119,0.116064453125,-1.934801072999835,-35.823648484874,4129510.722371939,0.6297296852303951,0.1540479889157358,18,,1500000.0,-2629510.722371939,26.295107223719395,0.471458738845391,True
3706,,0.012750913389027119,0.116064453125,-1.934801072999835,-34.97637259539432,4049005.6700135977,0.729287647336041,0.1538252748354468,17,,1500000.0,-2549005.6700135977,25.49005670013598,0.5136841047416639,True
3740,,0.012750913389027119,0.116064453125,-1.934801072999835,-43.71071746928379,4932146.470013597,0.9423645668208991,0.2835496491219721,19,,1500000.0,-3432146.470013597,34.32146470013598,0.6107472308521866,True
3774,,0.012750913389027119,0.116064453125,-1.934801072999835,-39.43021922266594,4496513.492429016,0.8167660320092811,0.15370795016363648,18,,1500000.0,-2996513.492429016,29.965134924290165,0.5349157016242241,True
3808,,0.012750913389027119,0.116064453125,-1.934801072999835,-41.559392992715345,4698989.270013598,0.6234026085274416,0.08417160180023393,19,,1500000.0,-3198989.270013598,31.989892700135982,0.43049970742063587,True
3842,,0.012750913389027119,0.116064453125,-1.934801072999835,-54.552986068638134,6019212.892429016,0.9939180118625687,0.420594179391927,22,,1500000.0,-4519212.892429016,45.19212892429016,0.6391428556520244,True
3876,,0.012750913389027119,0.116064453125,-1.934801072999835,-44.612870927991224,5022835.270013597,0.9506801155072504,0.29751513997976486,19,,1500000.0,-3522835.270013597,35.22835270013597,0.6154817721447488,True
3910,,0.012750913389027119,0.116064453125,-1.934801072999835,-43.47989614398006,4895691.522371938,0.7472877897137125,0.09416471499892241,20,,1500000.0,-3395691.5223719385,33.956915223719385,0.47701907973932317,True
3944,,0.012750913389027119,0.116064453125,-1.934801072999835,-31.584366313803145,3703814.722371939,0.6001041390864108,0.0911038671868476,18,,1500000.0,-2203814.722371939,22.038147223719392,0.45378090991624825,True
3978,,0.012750913389027119,0.116064453125,-1.934801072999835,-39.40334313968039,4490131.472665411,0.7685498598082152,0.09419672838496715,17,,1500000.0,-2990131.4726654114,29.901314726654117,0.4979715869737337,True
4012,,0.012750913389027119,0.116064453125,-1.934801072999835,-18.49077556483599,3400121.592429016,0.6212337790496325,0.22074938987621728,14,,1500000.0,-1900121.5924290158,19.00121592429016,0.510440359454171,True
4046,,0.012750913389027119,0.116064453125,-1.934801072999835,-57.070244723302906,3365500.0128215393,0.803781473206692,0.22558301163038447,13,,-1400121.5924290158,-4765621.605250555,47.656216052505556,0.5859713292026487,True
4080,,0.012750913389027119,0.116064453125,-1.934801072999835,-31.73789433444129,3719858.783015914,0.6237326631809229,0.0842812896528495,15,,1500000.0,-2219858.783015914,22.19858783015914,0.46069349571785106,True
4114,,0.01138577051460743,0.0927734375,-1.9049957904964685,-30.307118155027236,3588158.283015914,0.7932124850552239,0.2240817627478885,15,,1500000.0,-2088158.2830159138,20.88158283015914,0.5744646751319021,True
4148,,0.01138577051460743,0.0927734375,-1.9049957904964685,-17.77176471181601,3322209.392429016,0.5545673495142656,0.10130253594729073,14,,1500000.0,-1822209.392429016,18.222093924290164,0.45032921247415114,True
4182,,0.01138577051460743,0.0927734375,-1.9049957904964685,-60.476272427422344,3802579.0128215393,0.9997142979455307,0.6278226634972544,11,,-1322209.392429016,-5124788.405250555,51.247884052505555,0.7716116250832137,True
4216,,0.01138577051460743,0.0927734375,-1.9049957904964685,-37.491689427027566,4304374.446077074,0.810430969131368,0.19964353782757763,16,,1500000.0,-2804374.446077074,28.043744460770743,0.5520550337431795,True
4250,,0.01138577051460743,0.0927734375,-1.9049957904964685,-33.612005163316184,3915375.0700135976,0.7441424439234904,0.21389597608675928,15,,1500000.0,-2415375.0700135976,24.153750700135976,0.5417455368197934,True
4284,,0.01138577051460743,0.0927734375,-1.9049957904964685,-34.17434235755904,3978395.8706874982,0.8789584120591597,0.266819975811667,16,,1500000.0,-2478395.8706874982,24.783958706874984,0.6096163493159373,True
4318,,0.01138577051460743,0.0927734375,-1.9049957904964685,-42.15036630388417,4766629.783015913,0.8078005721181261,0.1299952106958125,17,,1500000.0,-3266629.7830159133,32.66629783015914,0.5159315262749664,True
4352,,0.01138577051460743,0.0927734375,-1.9049957904964685,-35.03775231451707,4055830.7700135973,0.7648657027786758,0.12998986479236477,17,,1500000.0,-2555830.7700135973,25.558307700135977,0.5205553856189059,True
4386,,0.01138577051460743,0.0927734375,-1.9049957904964685,-40.853553624244846,4640614.722371939,0.837516596154186,0.19969829329983696,19,,1500000.0,-3140614.7223719386,31.40614722371939,0.5525935994745443,True
4420,,0.01138577051460743,0.0927734375,-1.9049957904964685,-38.54286162560622,4405993.870687498,0.8171713908703678,0.08445163887047122,16,,1500000.0,-2905993.870687498,29.05993870687498,0.5170770812687593,True
4454,,0.01138577051460743,0.0927734375,-1.9049957904964685,-11.527835683060163,2705874.9700135975,0.6872581439615066,0.12998986479236477,11,,1500000.0,-1205874.9700135975,12.058749700135976,0.5309140170758133,True
4488,,0.01138577051460743,0.0927734375,-1.9049957904964685,-44.38382313973092,2793614.246243298,0.8942607902321846,0.13013924497049334,12,,-705874.9700135975,-3499489.2162568956,34.99489216256896,0.6110690228380411,True
4522,,0.01138577051460743,0.0927734375,-1.9049957904964685,-31.54962661073183,3702641.892429016,0.6552204768228007,0.09420018336320754,15,,1500000.0,-2202641.892429016,22.026418924290162,0.4767923135583309,True
4556,,0.01138577051460743,0.0927734375,-1.9049957904964685,-47.03577962504211,5267764.472665411,0.9511403092591538,0.4098849967637373,19,,1500000.0,-3767764.4726654114,37.677644726654115,0.6418651016120029,True
4590,,0.01138577051460743,0.0927734375,-1.9049957904964685,-51.36755337104219,5692857.070013597,0.9158561380575434,0.230895064319273,20,,1500000.0,-4192857.0700135967,41.92857070013597,0.5610173290937804,True
4624,,0.01138577051460743,0.0927734375,-1.9049957904964685,-39.307830918724974,4481102.270013598,0.7884269087635524,0.08417160180023393,15,,1500000.0,-2981102.270013598,29.81102270013598,0.5031917814110002,True
4658,,0.01138577051460743,0.0927734375,-1.9049957904964685,-37.613853376854806,4327206.4726654105,0.9490011310218227,0.3710718098793552,15,,1500000.0,-2827206.4726654105,28.272064726654108,0.6582113497993072,True
4692,,0.01138577051460743,0.0927734375,-1.9049957904964685,-30.606900709097566,3612508.992429016,0.7593932359244181,0.08407858878449362,18,,1500000.0,-2112508.992429016,21.12508992429016,0.5181892151925956,True
4726,,0.01138577051460743,0.0927734375,-1.9049957904964685,-43.54905557761285,4913598.292429016,0.8740064362575533,0.2933979932499909,19,,1500000.0,-3413598.292429016,34.13598292429016,0.5869273466773114,True
4760,,0.01138577051460743,0.0927734375,-1.9049957904964685,-37.48211286622659,4303350.622371939,0.7852253350279051,0.23094077697509321,18,,1500000.0,-2803350.622371939,28.033506223719392,0.5513933574927989,True
4794,,0.01138577051460743,0.0927734375,-1.9049957904964685,-42.128946834532236,4774474.470013597,0.8724236431193304,0.3775209089594126,18,,1500000.0,-3274474.470013597,32.744744700135975,0.6157978656037421,True
4828,,0.01138577051460743,0.0927734375,-1.9049957904964685,-36.14570066182017,4167170.5706874984,0.8162132004647107,0.09107428238878397,18,,1500000.0,-2667170.5706874984,26.671705706874988,0.5260050450548154,True
4862,,0.01138577051460743,0.0927734375,-1.9049957904964685,-42.015530798863516,4759299.683015914,0.8979290727882052,0.2141895396601138,17,,1500000.0,-3259299.6830159137,32.59299683015914,0.5774660312956248,True
4896,,0.01138577051460743,0.0927734375,-1.9049957904964685,-31.264839474847687,3680294.5830159136,0.7116688764986576,0.22103123629289867,16,,1500000.0,-2180294.5830159136,21.80294583015914,0.5381063553114515,True
4930,,0.01138577051460743,0.0927734375,-1.9049957904964685,-33.00570137205732,3854694.9706874983,0.8011662989775439,0.13000351156775328,14,,1500000.0,-2354694.9706874983,23.546949706874987,0.5412483348176691,True
4964,,0.01138577051460743,0.0927734375,-1.9049957904964685,-34.86235617036731,4028680.4700135975,0.55164352692532,0.09115434727552126,15,,1500000.0,-2528680.4700135975,25.286804700135978,0.4244485297686651,True
4998,,0.01138577051460743,0.0927734375,-1.9049957904964685,-38.65826396266187,4423759.392429016,0.8772691471980142,0.2136470372921341,15,,1500000.0,-2923759.3924290156,29.23759392429016,0.5793299616282881,True
