timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,cumulative_budget,debt_penalty_applied,base_reward,simulation_success
952,,,,,-50.88802135346925,5646914.522371938,0.9625656683147843,0.23094077697509321,21,,1500000.0,-4146914.5223719385,41.46914522371939,0.5811238702501418,True
986,,,,,-34.15718046142948,3977567.722371939,0.8737627915083255,0.3032641788394039,15,,1500000.0,-2477567.722371939,24.77567722371939,0.6184967622899075,True
1020,,,,,-50.09655075156649,5559045.822371939,0.8426652655151253,0.0911038671868476,19,,1500000.0,-4059045.822371939,40.590458223719395,0.4939074721529077,True
1054,,,,,-52.56450198134019,5815046.372665411,0.945207856304909,0.2873988520783808,18,,1500000.0,-4315046.372665411,43.15046372665411,0.5859617453139185,True
1088,,,,,-33.72900193738543,3920728.570687498,0.6757071382085456,0.09415110014959387,19,,1500000.0,-2420728.570687498,24.20728570687498,0.4782837694895462,True
1122,,,,,-40.178190506010424,4569055.970687498,0.8106294302689165,0.09415110014959387,20,,1500000.0,-3069055.9706874983,30.690559706874986,0.512369200864564,True
1156,,,,,-33.793998140823405,3934106.283015914,0.8166707688873891,0.13683690732859735,20,,1500000.0,-2434106.283015914,24.34106283015914,0.547064689335733,True
1190,,,,,-19.2463623982112,3470474.9830159135,0.5937154176712757,0.09112298628563435,18,,1500000.0,-1970474.9830159135,19.704749830159138,0.45838743194793546,True
1224,,,,,-57.01585577412323,3291458.3182540247,0.9435213385590873,0.0900469698642409,10,,-1470474.9830159135,-4761933.301269938,47.619333012699386,0.603477238576151,True
1258,,,,,-42.460067582326026,4808176.092429017,0.9104720757238935,0.3498865172837641,19,,1500000.0,-3308176.0924290167,33.08176092429017,0.6216933419641486,True
1292,,,,,-47.23572089197285,5285280.970687498,0.9531725843763862,0.32637837435121586,21,,1500000.0,-3785280.9706874983,37.852809706874986,0.6170888149021347,True
1326,,,,,-43.60864005103095,4915438.283015913,0.830592437983862,0.2141895396601138,19,,1500000.0,-3415438.2830159133,34.154382830159136,0.5457427791281819,True
1360,,,,,-44.64909955485405,5020830.72237194,0.8597719185986895,0.23094077697509321,19,,1500000.0,-3520830.7223719396,35.2083072237194,0.5592076688653536,True
1394,,,,,-50.40245234800244,5592005.322371939,0.8572177617639021,0.1540479889157358,19,,1500000.0,-4092005.322371939,40.92005322371939,0.5176008757169486,True
1428,,,,,-53.25711636298974,5886274.770013598,0.9683662909971325,0.329367912114103,23,,1500000.0,-4386274.770013598,43.862747700135984,0.605631337146239,True
1462,,,,,-47.15673336918777,5273569.770687498,0.9285215748772968,0.2309675643935076,21,,1500000.0,-3773569.770687498,37.73569770687499,0.5789643376872143,True
1496,,,,,-41.59258337494707,4704812.270687498,0.6339429424127749,0.15417850688062326,18,,1500000.0,-3204812.270687498,32.048122706874985,0.45553933192791535,True
1530,,,,,-33.062844390215105,3866527.3706874982,0.9500589875498087,0.13662615508606604,18,,1500000.0,-2366527.3706874982,23.665273706874984,0.602429316659875,True
1564,,,,,-42.47690920363941,4800933.870687498,0.8808663973775619,0.09107428238878397,20,,1500000.0,-3300933.870687498,33.00933870687498,0.5324295032355675,True
1598,,,,,-15.590460530495875,3099519.6700135977,0.43635884422125915,0.08417160180023393,14,,1500000.0,-1599519.6700135977,15.995196700135978,0.4047361696401035,True
1632,,,,,-55.79095904061766,3536554.4462432982,0.8729924738929324,0.09682451796801705,11,,-1099519.6700135977,-4636074.116256896,46.36074116256897,0.5697821219513135,True
1666,,,,,-36.737577588009,4228391.622371939,0.8694233027498968,0.09416471499892241,20,,1500000.0,-2728391.622371939,27.28391622371939,0.5463386357103904,True
1700,,,,,-56.55609662384046,6210854.122371939,0.9575378664914524,0.19969829329983696,22,,1500000.0,-4710854.122371939,47.10854122371939,0.5524445998789344,True
1734,,,,,-38.50905739930895,4408318.070687498,0.9003954112654025,0.16387796815974592,20,,1500000.0,-2908318.070687498,29.08318070687498,0.5741233075660296,True
1768,,,,,-46.70649002432795,5225423.72237194,0.9443226187445237,0.10092041617758024,18,,1500000.0,-3725423.7223719396,37.2542372237194,0.5477471993914499,True
1802,,,,,-37.05626927953634,4263594.470013597,0.8793171052339109,0.19569438963422936,22,,1500000.0,-2763594.470013597,27.635944700135973,0.5796754205996325,True
1836,,,,,-49.770394434580425,5534234.846077074,0.9024334697864344,0.2690317170002108,21,,1500000.0,-4034234.8460770743,40.342348460770744,0.5719540261903227,True
1870,,,,,-18.71563575521666,3419722.9223719393,0.6455579455299597,0.09416471499892241,15,,1500000.0,-1919722.9223719393,19.197229223719393,0.48159346850273327,True
1904,,,,,-64.63898438964856,4104014.720410976,0.9630027026676444,0.13018851606907486,16,,-1419722.9223719393,-5523737.642782915,55.23737642782916,0.5983920381806118,True
1938,,,,,-43.568472253215695,4926049.592429017,0.9845942481120565,0.49754155077257206,19,,1500000.0,-3426049.5924290167,34.26049592429017,0.6920236710744749,True
1972,,,,,-42.60041423191324,4808464.770013598,0.7608936834287563,0.09115434727552126,22,,1500000.0,-3308464.770013598,33.08464770013598,0.48423346822274194,True
2006,,,,,-51.60894541334751,5710721.570687499,0.8579492374862179,0.10077374366790662,22,,1500000.0,-4210721.570687499,42.107215706874996,0.49827029352748553,True
2040,,,,,-58.231074290819485,6373445.070013597,0.9212293270024112,0.10117069003274765,24,,1500000.0,-4873445.070013597,48.73445070013597,0.503376409316489,True
2074,,0.012921813875436783,0.0666015625,-1.9354082759469748,-46.75918777637892,5237584.070687499,0.9757875446941102,0.2898961083934021,20,,1500000.0,-3737584.070687499,37.37584070687499,0.6166529304960686,True
2108,,0.012921813875436783,0.0666015625,-1.9354082759469748,-50.90404122331023,5640225.470013597,0.8648537215174613,0.08417160180023393,21,,1500000.0,-4140225.470013597,41.40225470013598,0.49821347682574785,True
2142,,0.012921813875436783,0.0666015625,-1.9354082759469748,-44.19463936874757,4973229.570013597,0.899571470853689,0.10117069003274765,18,,1500000.0,-3473229.5700135967,34.73229570013597,0.5376563313883975,True
2176,,0.012921813875436783,0.0666015625,-1.9354082759469748,-49.63486168436779,5516554.892429016,0.9312989885988756,0.09118094136857681,20,,1500000.0,-4016554.8924290156,40.16554892429016,0.5306872399223626,True
2210,,0.012921813875436783,0.0666015625,-1.9354082759469748,-33.18909863978131,3869434.570687498,0.7414901696916603,0.09107428238878397,18,,1500000.0,-2369434.570687498,23.69434570687498,0.5052470670936767,True
2244,,0.012921813875436783,0.0666015625,-1.9354082759469748,-34.34473513548749,3987531.6223719395,0.8138577946170649,0.0911038671868476,13,,1500000.0,-2487531.6223719395,24.8753162237194,0.5305810882319091,True
2278,,0.012921813875436783,0.0666015625,-1.9354082759469748,-47.801820710216305,5328361.392429016,0.7923702761655973,0.09420018336320754,20,,1500000.0,-3828361.3924290156,38.28361392429016,0.48179321407385495,True
2312,,0.012921813875436783,0.0666015625,-1.9354082759469748,-40.486140340892916,4603864.470687498,0.9136361887078648,0.09415110014959387,18,,1500000.0,-3103864.4706874983,31.038644706874987,0.5525043659820716,True
2346,,0.012921813875436783,0.0666015625,-1.9354082759469748,-47.95456367147623,5354841.770687498,0.9591204225514135,0.24810983485391278,22,,1500000.0,-3854841.770687498,38.548417706874986,0.5938540353987534,True
2380,,0.012921813875436783,0.0666015625,-1.9354082759469748,-54.38582440363708,5992594.27266541,0.9444556191335567,0.15374108762427738,23,,1500000.0,-4492594.27266541,44.92594272665411,0.5401183230170258,True
2414,,0.012921813875436783,0.0666015625,-1.9354082759469748,-43.278647793176575,4884203.092429016,0.9354515955701344,0.1299853346989192,21,,1500000.0,-3384203.092429016,33.842030924290164,0.5633831311135901,True
2448,,0.012921813875436783,0.0666015625,-1.9354082759469748,-42.218362271404416,4772735.722371939,0.8127333988817296,0.10092041617758024,21,,1500000.0,-3272735.7223719386,32.72735722371939,0.5089949523149744,True
2482,,0.012921813875436783,0.0666015625,-1.9354082759469748,-38.76493960738118,4432325.383015914,0.8829941749919529,0.13683690732859735,17,,1500000.0,-2932325.383015914,29.323253830159143,0.5583142227779583,True
2516,,0.012921813875436783,0.0666015625,-1.9354082759469748,-37.39175964259441,4283822.970013597,0.6262596938001671,0.09115434727552126,20,,1500000.0,-2783822.970013597,27.838229700135972,0.4464700575415665,True
2550,,0.012921813875436783,0.0666015625,-1.9354082759469748,-45.06413810418689,5065392.772665411,0.9396907290829779,0.23087778440165188,22,,1500000.0,-3565392.7726654112,35.65392772665412,0.5897896224672309,True
2584,,0.012921813875436783,0.0666015625,-1.9354082759469748,-43.24925599089877,4879322.6706874985,0.8815657695461633,0.13662615508606604,20,,1500000.0,-3379322.6706874985,33.79322670687499,0.5439707159762195,True
2618,,0.012921813875436783,0.0666015625,-1.9354082759469748,-39.78491616687349,4523985.983015914,0.6710123126886031,0.0842812896528495,21,,1500000.0,-3023985.9830159144,30.239859830159148,0.454943663285665,True
2652,,0.012921813875436783,0.0666015625,-1.9354082759469748,-46.083116432359176,5168238.746077074,0.9585906206235572,0.2477965346728872,20,,1500000.0,-3668238.7460770737,36.68238746077074,0.5992710284115647,True
2686,,0.012921813875436783,0.0666015625,-1.9354082759469748,-39.453795344765005,4501153.770687498,0.866560968640603,0.16387796815974592,17,,1500000.0,-3001153.770687498,30.011537706874982,0.5577423621099775,True
2720,,0.012921813875436783,0.0666015625,-1.9354082759469748,-32.08924498997186,3757522.383015914,0.5987107914350029,0.20577860345774215,17,,1500000.0,-2257522.383015914,22.57522383015914,0.4859788401872842,True
2754,,0.012921813875436783,0.0666015625,-1.9354082759469748,-41.81064269819218,4733423.872665411,0.8588336349254815,0.08410486428807037,21,,1500000.0,-3233423.872665411,32.334238726654114,0.523596028461934,True
2788,,0.012921813875436783,0.0666015625,-1.9354082759469748,-51.035043860126564,5655807.083015914,0.9279998342359167,0.0842812896528495,23,,1500000.0,-4155807.083015914,41.558070830159146,0.523026970032584,True
2822,,0.012921813875436783,0.0666015625,-1.9354082759469748,-48.713371193961315,5430378.192429016,0.9320422724338085,0.280458383982621,21,,1500000.0,-3930378.1924290163,39.30378192429016,0.5904107303288456,True
2856,,0.012921813875436783,0.0666015625,-1.9354082759469748,-52.042892924006246,5764042.270687498,0.9070057270197995,0.371681012061201,22,,1500000.0,-4264042.270687498,42.640422706874986,0.5975297828687416,True
2890,,0.012921813875436783,0.0666015625,-1.9354082759469748,-35.389750283238655,4089611.8726654113,0.679763683271003,0.19962283862220234,16,,1500000.0,-2589611.8726654113,25.896118726654116,0.5063684434154568,True
2924,,0.012921813875436783,0.0666015625,-1.9354082759469748,-51.330286541589004,5691958.083015914,0.9864582812936671,0.23092345938067332,25,,1500000.0,-4191958.083015914,41.91958083015914,0.5892942885701362,True
2958,,0.012921813875436783,0.0666015625,-1.9354082759469748,-41.60118012642411,4716047.670013597,0.8869501681799761,0.16384161759267318,21,,1500000.0,-3216047.6700135972,32.16047670013597,0.5592965737118635,True
2992,,0.012921813875436783,0.0666015625,-1.9354082759469748,-31.194394055047784,3673983.7726654112,0.8322230969945906,0.08410486428807037,18,,1500000.0,-2173983.7726654112,21.739837726654113,0.545443671606327,True
3026,,0.012921813875436783,0.0666015625,-1.9354082759469748,-37.30450869807398,4286657.783015913,0.9132103335715774,0.09417351274062419,16,,1500000.0,-2786657.7830159133,27.866577830159134,0.5620691320851524,True
3060,,0.012921813875436783,0.0666015625,-1.9354082759469748,-37.09179580479751,4265744.370687498,0.9228782170135622,0.09107428238878397,20,,1500000.0,-2765744.370687498,27.65744370687498,0.5656479020774617,True
3094,,0.012921813875436783,0.0666015625,-1.9354082759469748,-13.425324805777336,2895401.772665411,0.730650594075442,0.08410486428807037,14,,1500000.0,-1395401.7726654108,13.95401772665411,0.528692920876773,True
3128,,0.012921813875436783,0.0666015625,-1.9354082759469748,-56.32419792655652,3794309.400417655,0.9072840135368929,0.08789159836369044,13,,-895401.7726654108,-4689711.173083065,46.89711173083065,0.5729138042741315,True
3162,,0.012921813875436783,0.0666015625,-1.9354082759469748,-42.265753176313865,4784141.470013597,0.9330834477513653,0.16384161759267318,23,,1500000.0,-3284141.470013597,32.84141470013597,0.5756615238221064,True
3196,,0.012921813875436783,0.0666015625,-1.9354082759469748,-18.526593355153924,3402869.9700135975,0.616438878094413,0.19964353782757763,17,,1500000.0,-1902869.9700135975,19.028699700135977,0.5021063449820532,True
3230,,0.012921813875436783,0.0666015625,-1.9354082759469748,-59.227815514027334,3597384.246243298,0.9993267753771801,0.6177458141322856,12,,-1402869.9700135975,-5000254.216256896,50.002542162568965,0.7747266485416308,True
3264,,0.012921813875436783,0.0666015625,-1.9354082759469748,-52.19971665409879,5783515.9830159135,0.9542226355960808,0.437093877187362,19,,1500000.0,-4283515.9830159135,42.835159830159135,0.635443176060341,True
3298,,0.012921813875436783,0.0666015625,-1.9354082759469748,-52.104255534022236,5766178.222371939,0.9389199345301127,0.19600343993325392,21,,1500000.0,-4266178.222371939,42.66178222371939,0.5575266896971551,True
3332,,0.012921813875436783,0.0666015625,-1.9354082759469748,-39.766595251223386,4517038.972665411,0.5298687139134622,0.10126529550443193,20,,1500000.0,-3017038.9726654114,30.17038972665412,0.40379447543073294,True
3366,,0.012921813875436783,0.0666015625,-1.9354082759469748,-37.15725704790003,4272042.022371938,0.9097646510051525,0.10092041617758024,19,,1500000.0,-2772042.0223719385,27.720420223719387,0.5631631758193546,True
3400,,0.012921813875436783,0.0666015625,-1.9354082759469748,-34.873605387013114,4039319.8223719397,0.7880622471508998,0.09416471499892241,19,,1500000.0,-2539319.8223719397,25.3931982237194,0.5195928367062821,True
3434,,0.012921813875436783,0.0666015625,-1.9354082759469748,-33.222702307776316,3874738.5223719394,0.7612933120590659,0.12999847039229093,18,,1500000.0,-2374738.5223719394,23.747385223719395,0.5246829159430795,True
3468,,0.012921813875436783,0.0666015625,-1.9354082759469748,-38.80850795496566,4437438.372665411,0.7848336894014827,0.2934454406183941,21,,1500000.0,-2937438.372665411,29.374383726654113,0.5658757716884486,True
3502,,0.012921813875436783,0.0666015625,-1.9354082759469748,-37.887141261951,4338204.270013597,0.751507681589365,0.09115434727552126,21,,1500000.0,-2838204.270013597,28.382042700135973,0.49490143818497245,True
3536,,0.012921813875436783,0.0666015625,-1.9354082759469748,-38.669656050396945,4426192.070687499,0.8968020259771752,0.2309675643935076,19,,1500000.0,-2926192.070687499,29.261920706874992,0.5922646564780479,True
3570,,0.012921813875436783,0.0666015625,-1.9354082759469748,-44.67667183970839,5022392.570013598,0.9325717899796563,0.09418794455746034,20,,1500000.0,-3522392.5700135976,35.22392570013598,0.5472538604275902,True
3604,,0.012921813875436783,0.0666015625,-1.9354082759469748,-35.816440817439045,4129692.6223719395,0.7045851676785848,0.08434816600818977,17,,1500000.0,-2629692.6223719395,26.296926223719396,0.48048540628035086,True
3638,,0.012921813875436783,0.0666015625,-1.9354082759469748,-35.96906552991856,4141906.5706874984,0.6292309654012512,0.08445163887047122,17,,1500000.0,-2641906.5706874984,26.419065706874985,0.45000017695642536,True
3672,,0.012921813875436783,0.0666015625,-1.9354082759469748,-38.88837253309332,4443260.270687498,0.8829444378562956,0.09107428238878397,19,,1500000.0,-2943260.270687498,29.432602706874984,0.5442301737816635,True
3706,,0.012921813875436783,0.0666015625,-1.9354082759469748,-52.59136097471483,5815287.322371939,0.9388753222578603,0.21436852680570276,22,,1500000.0,-4315287.322371939,43.152873223719396,0.5615122490045628,True
3740,,0.012921813875436783,0.0666015625,-1.9354082759469748,-43.314705967691616,4888742.970687498,0.9541706030608696,0.13662615508606604,20,,1500000.0,-3388742.9706874983,33.88742970687499,0.5727237391833715,True
3774,,0.012921813875436783,0.0666015625,-1.9354082759469748,-33.28560104833694,3884909.5223719394,0.893339022280424,0.08434816600818977,16,,1500000.0,-2384909.5223719394,23.849095223719395,0.5634941753824517,True
3808,,0.012921813875436783,0.0666015625,-1.9354082759469748,-41.50238741443932,4702983.370013597,0.8608382317118246,0.09115434727552126,20,,1500000.0,-3202983.3700135974,32.029833700135974,0.5274462856966539,True
3842,,0.012921813875436783,0.0666015625,-1.9354082759469748,-37.608935311208484,4303175.070687499,0.5686668465775151,0.09107428238878397,19,,1500000.0,-2803175.070687499,28.03175070687499,0.42281539566650866,True
3876,,0.012921813875436783,0.0666015625,-1.9354082759469748,-47.694924378286395,5326367.770013598,0.907096563735946,0.230895064319273,21,,1500000.0,-3826367.770013598,38.26367770013598,0.5687533218495852,True
3910,,0.012921813875436783,0.0666015625,-1.9354082759469748,-19.08059163878862,3462947.2700135973,0.8245858822979137,0.08417160180023393,14,,1500000.0,-1962947.2700135973,19.629472700135974,0.548881061347357,True
3944,,0.012921813875436783,0.0666015625,-1.9354082759469748,-58.80307365420684,3484559.4462432982,0.9961200711312932,0.2680435787393281,17,,-1462947.2700135973,-4947506.716256896,49.47506716256896,0.671993508362122,True
3978,,0.012921813875436783,0.0666015625,-1.9354082759469748,-34.729264827093736,4018320.792429016,0.624565674317587,0.09118094136857681,18,,1500000.0,-2518320.792429016,25.183207924290162,0.45394309719642534,True
4012,,0.012921813875436783,0.0666015625,-1.9354082759469748,-44.059194960078955,4960958.092429017,0.8834604982029289,0.16382954474235042,21,,1500000.0,-3460958.0924290167,34.60958092429017,0.5503859642112131,True
4046,,0.012921813875436783,0.0666015625,-1.9354082759469748,-46.56250884704973,5206261.770687498,0.7969782821133915,0.13662615508606604,17,,1500000.0,-3706261.770687498,37.06261770687498,0.5001088598252523,True
4080,,0.012921813875436783,0.0666015625,-1.9354082759469748,-43.21703428725086,4880873.370687498,0.956337625402895,0.19618455362561488,20,,1500000.0,-3380873.370687498,33.80873370687498,0.5916994196241214,True
4114,,0.017868265509605408,0.114306640625,-1.923279622197151,-45.96122332892442,5155085.592429017,0.9537713815992469,0.22074938987621728,21,,1500000.0,-3655085.5924290167,36.55085592429017,0.5896325953657514,True
4148,,0.017868265509605408,0.114306640625,-1.923279622197151,-38.50977502305469,4399896.683015914,0.7419871956453701,0.09112298628563435,19,,1500000.0,-2899896.6830159137,28.99896683015914,0.4891918071044551,True
4182,,0.017868265509605408,0.114306640625,-1.923279622197151,-30.466833851800395,3605026.392429016,0.8621084545310224,0.16382954474235042,16,,1500000.0,-2105026.392429016,21.050263924290164,0.5834300724897701,True
4216,,0.017868265509605408,0.114306640625,-1.923279622197151,-36.653204180978534,4206725.470013597,0.5392996096809495,0.09115434727552126,16,,1500000.0,-2706725.470013597,27.067254700135972,0.4140505191574366,True
4250,,0.017868265509605408,0.114306640625,-1.923279622197151,-38.91850051210605,4439047.77266541,0.6728048118531186,0.12998661528599534,19,,1500000.0,-2939047.7726654103,29.390477726654105,0.47197721454805214,True
4284,,0.017868265509605408,0.114306640625,-1.923279622197151,-51.606413521965095,5712407.622371939,0.9115162961217305,0.09416471499892241,21,,1500000.0,-4212407.622371939,42.12407622371939,0.5176627017542985,True
4318,,0.017868265509605408,0.114306640625,-1.923279622197151,-33.56154335154618,3899579.370013598,0.5587373461598922,0.10117069003274765,19,,1500000.0,-2399579.370013598,23.99579370013598,0.4342503485898017,True
4352,,0.017868265509605408,0.114306640625,-1.923279622197151,-41.242641982468825,4675359.470687498,0.82251336248337,0.08445163887047122,20,,1500000.0,-3175359.4706874983,31.753594706874985,0.510952724406156,True
4386,,0.017868265509605408,0.114306640625,-1.923279622197151,-37.991374087965276,4351041.692429016,0.8181522417145598,0.08407858878449362,17,,1500000.0,-2851041.6924290163,28.510416924290165,0.5190428363248895,True
4420,,0.017868265509605408,0.114306640625,-1.923279622197151,-49.20687759488698,5472486.022371939,0.8939207877496721,0.09416471499892241,20,,1500000.0,-3972486.0223719394,39.724860223719396,0.5179826288324137,True
4454,,0.017868265509605408,0.114306640625,-1.923279622197151,-29.717099309895904,3524939.972665411,0.7750671144327228,0.10126529550443193,19,,1500000.0,-2024939.972665411,20.24939972665411,0.5323004167582088,True
4488,,0.017868265509605408,0.114306640625,-1.923279622197151,-30.696008074377875,3619605.0223719394,0.7143674673554459,0.08434816600818977,16,,1500000.0,-2119605.0223719394,21.196050223719396,0.5000421493415212,True
4522,,0.017868265509605408,0.114306640625,-1.923279622197151,-19.001689033605427,3460331.370013598,0.8964918164943625,0.16384161759267318,19,,1500000.0,-1960331.370013598,19.60331370013598,0.6016246665305536,True
4556,,0.017868265509605408,0.114306640625,-1.923279622197151,-51.33893417674548,2744467.4462432982,0.9762052218988013,0.3424722855915396,9,,-1460331.370013598,-4204798.816256896,42.04798816256896,0.7090539858234831,True
4590,,0.017868265509605408,0.114306640625,-1.923279622197151,-14.51977624302912,2995044.972665411,0.4803715448953214,0.10126529550443193,15,,1500000.0,-1495044.972665411,14.95044972665411,0.4306734836249899,True
4624,,0.017868265509605408,0.114306640625,-1.923279622197151,-46.292817246416654,2697726.400417655,0.92083857875813,0.16432447834662994,11,,-995044.972665411,-3692771.3730830657,36.92771373083066,0.6348964844140069,True
4658,,0.017868265509605408,0.114306640625,-1.923279622197151,-43.89452197418538,4937300.070013597,0.7488726619489332,0.10117069003274765,19,,1500000.0,-3437300.0700135967,34.37300070013597,0.4784787259505845,True
4692,,0.017868265509605408,0.114306640625,-1.923279622197151,-41.88470076227941,4746472.27266541,0.9411028591911755,0.16383295172117415,20,,1500000.0,-3246472.2726654103,32.4647227266541,0.5800219643746942,True
4726,,0.017868265509605408,0.114306640625,-1.923279622197151,-41.63691138492415,4719171.783015913,0.8962178860594835,0.13683690732859735,19,,1500000.0,-3219171.7830159133,32.191717830159135,0.554806445234984,True
4760,,0.017868265509605408,0.114306640625,-1.923279622197151,-40.74590471086324,4622303.9726654105,0.7288598662478547,0.09117343140753514,19,,1500000.0,-3122303.9726654105,31.223039726654108,0.4771350157908649,True
4794,,0.017868265509605408,0.114306640625,-1.923279622197151,-38.0374778109573,4361524.492429016,0.9059534569744252,0.16382954474235042,18,,1500000.0,-2861524.492429016,28.615244924290163,0.5777671133328646,True
4828,,0.017868265509605408,0.114306640625,-1.923279622197151,-52.478724473648406,5799527.622371939,0.9177142381655243,0.0911038671868476,24,,1500000.0,-4299527.622371939,42.995276223719394,0.5165517500709902,True
4862,,0.017868265509605408,0.114306640625,-1.923279622197151,-33.43749313203408,3894350.270687498,0.7111428770520016,0.13662615508606604,13,,1500000.0,-2394350.270687498,23.943502706874984,0.5060095748409036,True
4896,,0.017868265509605408,0.114306640625,-1.923279622197151,-40.49533108766288,4605143.970687498,0.843560464342021,0.19973037957790532,21,,1500000.0,-3105143.9706874983,31.051439706874987,0.5561086192121023,True
4930,,0.017868265509605408,0.114306640625,-1.923279622197151,-32.56905126565165,3797576.283015914,0.49473660966945343,0.0842812896528495,16,,1500000.0,-2297576.283015914,22.97576283015914,0.4067115645074842,True
4964,,0.017868265509605408,0.114306640625,-1.923279622197151,-34.77892914395223,4033487.770013598,0.8807621794308265,0.09115434727552126,16,,1500000.0,-2533487.770013598,25.33487770013598,0.5559485561837475,True
4998,,0.017868265509605408,0.114306640625,-1.923279622197151,-43.042948867871864,4849972.983015914,0.6954684399700197,0.09112298628563435,22,,1500000.0,-3349972.9830159144,33.49972983015915,0.45678096228728543,True
5032,,0.017868265509605408,0.114306640625,-1.923279622197151,-15.061619999851509,3052768.770687498,0.5858931564269347,0.08445163887047122,14,,1500000.0,-1552768.7706874982,15.527687706874984,0.4660677070234749,True
