timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,cumulative_budget,debt_penalty_applied,base_reward,simulation_success
1292,,,,,-160.223093790217,3106731.7700135973,0.5427671587846918,0.09418794455746034,16,,1500000.0,-1606731.7700135973,160.67317700135973,0.450083211142733,True
1326,,,,,-327.5191925569531,2074096.4462432982,0.7477599123909161,0.09378451147310217,9,,-1106731.7700135973,-3180828.2162568956,318.0828216256896,0.5636290687364645,True
1360,,,,,-336.6159945075271,4771609.392429016,0.9075616590631803,0.09420018336320754,18,,1500000.0,-3271609.3924290156,327.1609392429016,0.5449447353744779,True
1394,,,,,-250.83180238046657,3913479.0830159136,0.7376923148101395,0.13683690732859735,20,,1500000.0,-2413479.0830159136,241.34790830159136,0.5161059211247935,True
1428,,,,,-383.64287913232573,5241623.683015914,0.853113524074494,0.1299952106958125,19,,1500000.0,-3741623.6830159137,374.1623683015914,0.5194891692657003,True
1462,,,,,-371.75643751706144,5122840.992429016,0.8285483947315422,0.17784745320292292,20,,1500000.0,-3622840.992429016,362.2840992429016,0.5276617258401672,True
1496,,,,,-340.7784222498549,4813718.570013597,0.8922418277923503,0.28056485989596036,18,,1500000.0,-3313718.5700135967,331.3718570013597,0.5934347515048133,True
1530,,,,,-333.3408661224619,4738970.572665411,0.8809506363085344,0.16383295172117415,21,,1500000.0,-3238970.572665411,323.89705726654114,0.5561911440792681,True
1564,,,,,-374.00124715253446,5145855.622371939,0.9321263969991321,0.23094077697509321,21,,1500000.0,-3645855.622371939,364.5855622371939,0.58431508465945,True
1598,,,,,-341.73225245428273,4822212.470687498,0.7716030400491782,0.09415110014959387,21,,1500000.0,-3322212.4706874983,332.22124706874985,0.4889946144671323,True
1632,,,,,-449.0218275892366,5895205.472665411,0.8781502568185191,0.09419672838496715,23,,1500000.0,-4395205.472665411,439.52054726654114,0.49871967730456607,True
1666,,,,,-363.3720629383539,5038836.970687498,0.8448109153951613,0.09415110014959387,19,,1500000.0,-3538836.9706874983,353.8836970687498,0.5116341303959037,True
1700,,,,,-283.87319356754796,4244210.522371938,0.8744362580576847,0.09416471499892241,16,,1500000.0,-2744210.5223719385,274.42105223719386,0.5478586696458865,True
1734,,,,,-315.8917382765099,4564026.370687498,0.8088753913325935,0.09107428238878397,18,,1500000.0,-3064026.370687498,306.4026370687498,0.5108987922399076,True
1768,,,,,-340.6314844057056,4811557.122371939,0.8588588963276411,0.09416471499892241,19,,1500000.0,-3311557.122371939,331.15571223719394,0.5242278314883361,True
1802,,,,,-375.6959560344091,5162807.170013597,0.8875719229534542,0.2935659918791985,21,,1500000.0,-3662807.1700135972,366.28071700135973,0.5847609669506418,True
1836,,,,,-313.0331634805071,4535930.792429016,0.9291836530323588,0.09118094136857681,20,,1500000.0,-3035930.792429016,303.59307924290164,0.5599157623945645,True
1870,,,,,-164.6947944803023,3151772.992429016,0.6272652494988709,0.09420018336320754,15,,1500000.0,-1651772.9924290162,165.17729924290163,0.482504762599325,True
1904,,,,,-637.7506295006227,5134158.7128215395,1.0,0.9999999813820966,16,,-1151772.9924290162,-6285931.705250556,628.5931705250556,0.8425410244328537,True
1938,,,,,-267.8030500946333,4083185.7726654112,0.7490935431818513,0.13705518240546014,17,,1500000.0,-2583185.7726654112,258.3185772665411,0.5155271719077934,True
1972,,,,,-367.9915802705679,5085943.370013597,0.8998165725242226,0.329367912114103,19,,1500000.0,-3585943.3700135974,358.59433700135975,0.6027567307918182,True
2006,,,,,-291.04751371677804,4314990.6706874985,0.6463846484913496,0.08445163887047122,16,,1500000.0,-2814990.6706874985,281.49906706874987,0.4515533519718035,True
2040,,,,,-349.2290041224322,4898168.383015914,0.9093629552120652,0.24770135432421753,21,,1500000.0,-3398168.383015914,339.8168383015914,0.5878341791592588,True
2074,,0.011208752170205116,0.083544921875,-1.9382966089993716,-252.42211937160167,3929227.6924290163,0.7000715830128195,0.13708768728300239,18,,1500000.0,-2429227.6924290163,242.92276924290164,0.5006498712999673,True
2108,,0.011208752170205116,0.083544921875,-1.9382966089993716,-172.53472487296258,3230529.972665411,0.7227254075949329,0.09419672838496715,15,,1500000.0,-1730529.972665411,173.0529972665411,0.518272393578516,True
2142,,0.011208752170205116,0.083544921875,-1.9382966089993716,-533.0072938893842,4006324.600417655,0.9946026034129335,0.3439731011350065,13,,-1230529.972665411,-5236854.573083065,523.6854573083066,0.6781634189223908,True
2176,,0.011208752170205116,0.083544921875,-1.9382966089993716,-276.3705329416077,4168360.1830159137,0.657549489317945,0.10101520937340903,17,,1500000.0,-2668360.1830159137,266.83601830159137,0.4654853599836951,True
2210,,0.011208752170205116,0.083544921875,-1.9382966089993716,-450.17376287704894,5908916.870013597,0.9909858146654958,0.67583253185821,21,,1500000.0,-4408916.870013597,440.89168700135974,0.7179241243107781,True
2244,,0.011208752170205116,0.083544921875,-1.9382966089993716,-349.5910380314724,4901959.183015914,0.9568446214078025,0.24160030141293048,21,,1500000.0,-3401959.1830159137,340.1959183015914,0.6048802701190202,True
2278,,0.011208752170205116,0.083544921875,-1.9382966089993716,-394.7331743067854,5353396.370687498,0.9245554163285231,0.33607783563033844,23,,1500000.0,-3853396.370687498,385.3396370687498,0.6064627619644568,True
2312,,0.011208752170205116,0.083544921875,-1.9382966089993716,-256.99371369209655,3975856.6700135977,0.8879503247285665,0.19569438963422936,17,,1500000.0,-2475856.6700135977,247.58566700135978,0.5919533092632344,True
2346,,0.011208752170205116,0.083544921875,-1.9382966089993716,-337.07344436400365,4776355.383015914,0.9059759697933863,0.15396362950479947,19,,1500000.0,-3276355.383015914,327.6355383015914,0.5620939375877333,True
2380,,0.011208752170205116,0.083544921875,-1.9382966089993716,-303.6997870353708,4443265.070687498,0.8785274813816958,0.37193024704849786,20,,1500000.0,-2943265.070687498,294.32650706874983,0.6267200333790381,True
2414,,0.011208752170205116,0.083544921875,-1.9382966089993716,-355.7984296795191,4962567.983015914,0.6609400174498303,0.15396362950479947,20,,1500000.0,-3462567.9830159144,346.25679830159146,0.4583686220723893,True
2448,,0.011208752170205116,0.083544921875,-1.9382966089993716,-459.43316340685885,6000211.570687499,0.9799188308714114,0.266819975811667,23,,1500000.0,-4500211.570687499,450.0211570687499,0.5879936618910487,True
2482,,0.011208752170205116,0.083544921875,-1.9382966089993716,-230.94501362111782,3714924.7700135973,0.7537574073112283,0.19964353782757763,18,,1500000.0,-2214924.7700135973,221.49247700135973,0.5474633802419134,True
2516,,0.011208752170205116,0.083544921875,-1.9382966089993716,-339.349746962363,4798298.292429016,0.7474518195945998,0.09420018336320754,18,,1500000.0,-3298298.292429016,329.8298292429016,0.48008228053864704,True
2550,,0.011208752170205116,0.083544921875,-1.9382966089993716,-294.0362269866951,4345170.922371939,0.6624187028479216,0.16386453790646846,16,,1500000.0,-2845170.922371939,284.5170922371939,0.48086525049874307,True
2584,,0.011208752170205116,0.083544921875,-1.9382966089993716,-403.710712921832,5443099.770687498,0.9342272552217368,0.3083570143638594,19,,1500000.0,-3943099.770687498,394.30997706874984,0.5992641469178563,True
2618,,0.011208752170205116,0.083544921875,-1.9382966089993716,-296.09817130258847,4366457.022371938,0.8852854690840801,0.0911038671868476,20,,1500000.0,-2866457.0223719385,286.64570223719386,0.5475309346054006,True
2652,,0.011208752170205116,0.083544921875,-1.9382966089993716,-320.96687202610417,4614762.370687498,0.8016564641258352,0.10077374366790662,22,,1500000.0,-3114762.370687498,311.4762370687498,0.5093650426456477,True
2686,,0.011208752170205116,0.083544921875,-1.9382966089993716,-364.5995363267577,5051722.370687498,0.946170245851542,0.16387796815974592,21,,1500000.0,-3551722.370687498,355.1722370687498,0.5727007419920721,True
2720,,0.011208752170205116,0.083544921875,-1.9382966089993716,-424.2614361706433,5648731.77266541,0.9082791551240161,0.4055660049925015,22,,1500000.0,-4148731.7726654103,414.87317726654106,0.6117410958977224,True
2754,,0.011208752170205116,0.083544921875,-1.9382966089993716,-231.51688308628556,3719997.492429016,0.6664090126762539,0.10130253594729073,20,,1500000.0,-2219997.492429016,221.99974924290163,0.48286615661607035,True
2788,,0.011208752170205116,0.083544921875,-1.9382966089993716,-331.32363557573075,4719256.092429016,0.9167779796965805,0.2666561357906429,22,,1500000.0,-3219256.092429016,321.9256092429016,0.6019736671708354,True
2822,,0.011208752170205116,0.083544921875,-1.9382966089993716,-319.5227455209314,4600894.022371938,0.8512638262792434,0.22418507579643537,19,,1500000.0,-3100894.0223719385,310.08940223719384,0.566656716262482,True
2856,,0.011208752170205116,0.083544921875,-1.9382966089993716,-476.20524593790236,6167853.322371939,0.9781047440247083,0.2600188311898039,24,,1500000.0,-4667853.322371939,466.7853322371939,0.5800862992915853,True
2890,,0.011208752170205116,0.083544921875,-1.9382966089993716,-373.8254999078974,5143856.083015914,0.9217700432059214,0.16385585259257418,21,,1500000.0,-3643856.083015914,364.38560830159145,0.560108393694042,True
2924,,0.011208752170205116,0.083544921875,-1.9382966089993716,-278.0282354377846,4185288.6223719395,0.7518389085137092,0.09416471499892241,17,,1500000.0,-2685288.6223719395,268.52886223719395,0.5006267994093719,True
2958,,0.011208752170205116,0.083544921875,-1.9382966089993716,-333.8644812766457,4745048.883015914,0.9130920683047908,0.4023186702006358,20,,1500000.0,-3245048.883015914,324.5048883015914,0.6404070249456932,True
2992,,0.011208752170205116,0.083544921875,-1.9382966089993716,-312.05438567433174,4525883.083015914,0.8163434226340307,0.15396362950479947,20,,1500000.0,-3025883.083015914,302.58830830159144,0.5339226272597267,True
3026,,0.011208752170205116,0.083544921875,-1.9382966089993716,-290.1717139443501,4307802.670013597,0.9473884809891224,0.20571073239145576,20,,1500000.0,-2807802.6700135972,280.78026700135973,0.6085530570096608,True
3060,,0.011208752170205116,0.083544921875,-1.9382966089993716,-328.66557887032354,4692818.522371938,0.9374410545226695,0.2840683497132488,20,,1500000.0,-3192818.5223719385,319.28185223719385,0.6162733668702977,True
3094,,0.011208752170205116,0.083544921875,-1.9382966089993716,-279.12617727571075,4196863.283015913,0.8492685680605456,0.16385585259257418,20,,1500000.0,-2696863.2830159133,269.68632830159135,0.560151025880588,True
3128,,0.011208752170205116,0.083544921875,-1.9382966089993716,-282.6410481783498,4231788.770013597,0.7458614909260948,0.230895064319273,18,,1500000.0,-2731788.770013597,273.1788770013597,0.5378288230098848,True
3162,,0.011208752170205116,0.083544921875,-1.9382966089993716,-299.9525741256079,4404421.583015914,0.661899128847918,0.1996775505477625,15,,1500000.0,-2904421.583015914,290.4421583015914,0.48958417598353665,True
3196,,0.011208752170205116,0.083544921875,-1.9382966089993716,-403.62833135021447,5442058.470687498,0.945093028899778,0.2212681031143849,20,,1500000.0,-3942058.4706874983,394.20584706874985,0.5775157185353856,True
3230,,0.011208752170205116,0.083544921875,-1.9382966089993716,-355.8796994644405,4963975.222371939,0.8568281222203884,0.0911038671868476,19,,1500000.0,-3463975.2223719386,346.39752223719387,0.5178227727534189,True
3264,,0.011208752170205116,0.083544921875,-1.9382966089993716,-322.09647591569825,4626590.392429016,0.8958583826424117,0.15370795016363648,21,,1500000.0,-3126590.3924290156,312.6590392429016,0.5625633272033363,True
3298,,0.011208752170205116,0.083544921875,-1.9382966089993716,-306.16926854362043,4467500.983015914,0.8788342581618869,0.22103123629289867,18,,1500000.0,-2967500.9830159144,296.75009830159144,0.5808297579709908,True
3332,,0.011208752170205116,0.083544921875,-1.9382966089993716,-338.68123619152345,4792933.372665411,0.9008111305676307,0.3292353275194223,19,,1500000.0,-3292933.372665411,329.29333726654113,0.6121010750176643,True
3366,,0.011208752170205116,0.083544921875,-1.9382966089993716,-343.04477971544657,4836077.170013597,0.952258075195143,0.10117069003274765,20,,1500000.0,-3336077.1700135972,333.60771700135973,0.5629372859131435,True
3400,,0.011208752170205116,0.083544921875,-1.9382966089993716,-245.7195446978866,3863564.2700135973,0.9011588073405603,0.31636678013086483,15,,1500000.0,-2363564.2700135973,236.35642700135975,0.6368823034731512,True
3434,,0.011208752170205116,0.083544921875,-1.9382966089993716,-286.06958941280806,4266219.9726654105,0.889740203134939,0.09117343140753514,19,,1500000.0,-2766219.9726654105,276.6219972665411,0.5524078537330345,True
3468,,0.011208752170205116,0.083544921875,-1.9382966089993716,-274.405204850626,4149708.8726654113,0.8594988013134569,0.16383295172117415,18,,1500000.0,-2649708.8726654113,264.9708872665411,0.5656824159151552,True
3502,,0.011208752170205116,0.083544921875,-1.9382966089993716,-296.12395438923016,4365848.722371939,0.673772888641275,0.08434816600818977,18,,1500000.0,-2865848.7223719386,286.58487223719385,0.46091784796368285,True
3536,,0.011208752170205116,0.083544921875,-1.9382966089993716,-417.23486186322816,5578840.192429016,0.9707946481619728,0.439787932025581,21,,1500000.0,-4078840.1924290163,407.8840192429017,0.6491573796734915,True
3570,,0.011208752170205116,0.083544921875,-1.9382966089993716,-287.65244413712526,4281991.970687498,0.771966569254769,0.2309675643935076,17,,1500000.0,-2781991.9706874983,278.19919706874987,0.5467529316246068,True
3604,,0.011208752170205116,0.083544921875,-1.9382966089993716,-424.4326588760808,5650107.9830159135,0.9604936553684581,0.2240817627478885,22,,1500000.0,-4150107.9830159135,415.01079830159136,0.5781394255105722,True
3638,,0.011208752170205116,0.083544921875,-1.9382966089993716,-169.10009217976048,3196656.770687498,0.743105978341551,0.2212681031143849,15,,1500000.0,-1696656.7706874982,169.66567706874983,0.5655848889893409,True
3672,,0.011208752170205116,0.083544921875,-1.9382966089993716,-619.6537522462038,4906637.825813186,0.9922882958786022,0.4309108317550224,15,,-1196656.7706874982,-6103294.5965006845,610.3294596500684,0.6757074038646566,True
3706,,0.011208752170205116,0.083544921875,-1.9382966089993716,-184.08691564707718,3345484.222371939,0.5845819263900653,0.10092041617758024,16,,1500000.0,-1845484.222371939,184.54842223719393,0.4615065901167455,True
3740,,0.011208752170205116,0.083544921875,-1.9382966089993716,-729.9204929828066,5861922.920410976,1.0,0.9999999856600702,21,,-1345484.222371939,-7207407.142782915,720.7407142782915,0.8202212954849301,True
3774,,0.011208752170205116,0.083544921875,-1.9382966089993716,-358.02425907536514,4986323.892429016,0.9356626802638348,0.28930044986060044,20,,1500000.0,-3486323.8924290156,348.6323892429016,0.6081301675364679,True
3808,,0.011208752170205116,0.083544921875,-1.9382966089993716,-373.6510852202833,5141461.783015913,0.8187291081107566,0.0842812896528495,18,,1500000.0,-3641461.7830159133,364.14617830159136,0.4950930813080822,True
3842,,0.011208752170205116,0.083544921875,-1.9382966089993716,-296.16222328436317,4366724.470013597,0.7920000862877569,0.09115434727552126,21,,1500000.0,-2866724.470013597,286.6724470013597,0.5102237169965811,True
3876,,0.011208752170205116,0.083544921875,-1.9382966089993716,-398.5136064131836,5390960.072665411,0.9461807805254665,0.23087778440165188,22,,1500000.0,-3890960.072665411,389.0960072665411,0.5824008533575167,True
3910,,0.011208752170205116,0.083544921875,-1.9382966089993716,-376.44912553120855,5169613.692429016,0.8585894107001916,0.09118094136857681,20,,1500000.0,-3669613.6924290163,366.96136924290164,0.5122437116931073,True
3944,,0.011208752170205116,0.083544921875,-1.9382966089993716,-387.49186384101927,5281548.622371939,0.9879562403147211,0.43265053896456535,20,,1500000.0,-3781548.622371939,378.1548622371939,0.6629983961746599,True
3978,,0.011208752170205116,0.083544921875,-1.9382966089993716,-361.85568503117213,5025175.322371939,0.9493849347983363,0.4540326928386448,19,,1500000.0,-3525175.322371939,352.51753223719396,0.6618472060218238,True
4012,,0.011208752170205116,0.083544921875,-1.9382966089993716,-322.2297318892455,4628210.283015913,0.8701923530887938,0.28387187951206383,19,,1500000.0,-3128210.2830159133,312.82102830159135,0.5912964123458551,True
4046,,0.011208752170205116,0.083544921875,-1.9382966089993716,-351.0594762339083,4916334.172665411,0.9151157585315168,0.1955775699842103,19,,1500000.0,-3416334.1726654107,341.6334172665411,0.5739410326327962,True
4080,,0.011208752170205116,0.083544921875,-1.9382966089993716,-359.33471855347113,4998882.783015913,0.941413484590008,0.10101520937340903,22,,1500000.0,-3498882.7830159133,349.88827830159136,0.5535597481202345,True
4114,,0.013857433572411537,0.108251953125,-1.9377282105386258,-186.16800962098776,3366936.9700135975,0.7540032958203006,0.09115434727552126,18,,1500000.0,-1866936.9700135975,186.69369700135977,0.5256873803720191,True
4148,,0.013857433572411537,0.108251953125,-1.9377282105386258,-509.43127309445777,3634112.5462432983,0.9934140544470703,0.29255710580242994,13,,-1366936.9700135975,-5001049.516256896,500.10495162568964,0.6736785312318545,True
4182,,0.013857433572411537,0.108251953125,-1.9377282105386258,-227.90459433040374,3684024.492429016,0.7140407324320759,0.08407858878449362,18,,1500000.0,-2184024.492429016,218.40244924290164,0.49785491249789976,True
4216,,0.013857433572411537,0.108251953125,-1.9377282105386258,-270.36408577040237,4109153.492429016,0.8748309587230979,0.09118094136857681,17,,1500000.0,-2609153.492429016,260.91534924290164,0.5512634724992895,True
4250,,0.013857433572411537,0.108251953125,-1.9377282105386258,-448.09089977890807,5887029.822371939,0.9796976363242249,0.3358403497214995,22,,1500000.0,-4387029.822371939,438.70298223719396,0.6120824582858846,True
4284,,0.013857433572411537,0.108251953125,-1.9377282105386258,-304.3309826045471,4449016.892429016,0.9026017033432585,0.15370795016363648,18,,1500000.0,-2949016.8924290156,294.90168924290157,0.5707066383544876,True
4318,,0.013857433572411537,0.108251953125,-1.9377282105386258,-417.4913177050409,5580268.470687498,0.8305927132367175,0.24810983485391278,21,,1500000.0,-4080268.4706874983,408.0268470687499,0.5355293637089921,True
4352,,0.013857433572411537,0.108251953125,-1.9377282105386258,-332.0719947519497,4726335.192429016,0.9133741459510105,0.13708768728300239,21,,1500000.0,-3226335.1924290163,322.6335192429016,0.5615244909519188,True
4386,,0.013857433572411537,0.108251953125,-1.9377282105386258,-429.130987026789,5696874.570013597,0.9123080395490069,0.2208787215620466,21,,1500000.0,-4196874.570013597,419.6874570013597,0.5564699745706937,True
4420,,0.013857433572411537,0.108251953125,-1.9377282105386258,-459.81498627590383,6003649.183015914,0.9825155917572148,0.13683690732859735,22,,1500000.0,-4503649.183015914,450.3649183015914,0.5499320256875688,True
4454,,0.013857433572411537,0.108251953125,-1.9377282105386258,-387.8583199399837,5283794.983015914,0.8874361462692015,0.09417351274062419,20,,1500000.0,-3783794.9830159144,378.37949830159147,0.5211783616077689,True
4488,,0.013857433572411537,0.108251953125,-1.9377282105386258,-332.42372994180346,4730785.883015914,0.9664952051437616,0.37782750241693597,19,,1500000.0,-3230785.883015914,323.0785883015914,0.6548583597879618,True
4522,,0.013857433572411537,0.108251953125,-1.9377282105386258,-282.9539498633536,4235217.592429016,0.8914312832483815,0.13708768728300239,20,,1500000.0,-2735217.592429016,273.52175924290157,0.5678093795479335,True
4556,,0.013857433572411537,0.108251953125,-1.9377282105386258,-292.19887578456525,4328054.470687498,0.9372857442801803,0.21464545959607217,17,,1500000.0,-2828054.4706874983,282.80544706874986,0.6065712841845831,True
4590,,0.013857433572411537,0.108251953125,-1.9377282105386258,-408.39216626428635,5488998.783015914,0.8643724972543142,0.10101520937340903,22,,1500000.0,-3988998.7830159143,398.89987830159146,0.5077120373051165,True
4624,,0.013857433572411537,0.108251953125,-1.9377282105386258,-388.8920014929436,5294000.583015914,0.8502834775680554,0.10101520937340903,21,,1500000.0,-3794000.583015914,379.4000583015914,0.5080568086477683,True
4658,,0.013857433572411537,0.108251953125,-1.9377282105386258,-344.4516798680036,4849937.022371938,0.9012211375338394,0.10092041617758024,19,,1500000.0,-3349937.0223719385,334.9937022371939,0.5420223691902752,True
4692,,0.013857433572411537,0.108251953125,-1.9377282105386258,-420.70365911540125,5612692.292429016,0.9476142938438128,0.19553158544217114,24,,1500000.0,-4112692.292429016,411.26922924290164,0.5655701275004135,True
4726,,0.013857433572411537,0.108251953125,-1.9377282105386258,-380.1667069013455,5207969.27266541,0.9471582399218561,0.37026579191154785,19,,1500000.0,-3707969.2726654103,370.79692726654105,0.6302203651955686,True
4760,,0.013857433572411537,0.108251953125,-1.9377282105386258,-342.16487441637827,4827331.870013597,0.8752447774630914,0.2208787215620466,21,,1500000.0,-3327331.8700135974,332.73318700135974,0.568312584981449,True
4794,,0.013857433572411537,0.108251953125,-1.9377282105386258,-397.7644965200435,5382861.983015914,0.8912091120655933,0.10101520937340903,21,,1500000.0,-3882861.9830159144,388.28619830159147,0.5217017815479478,True
4828,,0.013857433572411537,0.108251953125,-1.9377282105386258,-147.250357318,2977287.383015914,0.5587550182228375,0.15396362950479947,16,,1500000.0,-1477287.383015914,147.7287383015914,0.47838098359139664,True
4862,,0.013857433572411537,0.108251953125,-1.9377282105386258,-621.8128303395413,5147233.018254024,0.9898780419756674,0.3370617229959054,20,,-977287.3830159139,-6124520.401269938,612.4520401269938,0.6392097874524985,True
4896,,0.013857433572411537,0.108251953125,-1.9377282105386258,-295.414091629101,4359982.170013597,0.8714317394048574,0.230895064319273,20,,1500000.0,-2859982.1700135972,285.99821700135976,0.5841253722587874,True
4930,,0.013857433572411537,0.108251953125,-1.9377282105386258,-355.4058453982538,4958281.892429016,0.615372030092554,0.09420018336320754,20,,1500000.0,-3458281.8924290156,345.8281892429016,0.4223438446477763,True
4964,,0.013857433572411537,0.108251953125,-1.9377282105386258,-394.1297951200177,5346524.092429017,0.8958151229992126,0.09420018336320754,18,,1500000.0,-3846524.0924290167,384.6524092429017,0.5226141228839863,True
4998,,0.013857433572411537,0.108251953125,-1.9377282105386258,-270.3053799717325,4107624.722371939,0.610172592057564,0.12999847039229093,16,,1500000.0,-2607624.722371939,260.76247223719395,0.4570922654614262,True
5032,,0.013857433572411537,0.108251953125,-1.9377282105386258,-246.66906425973798,3871813.7700135973,0.7645137941184863,0.08417160180023393,17,,1500000.0,-2371813.7700135973,237.18137700135975,0.5123127416217812,True
