timesteps,total_reward,kl_divergence,entropy_loss,clip_fraction,step_reward,pipe_changes,cumulative_pipe_changes,cumulative_budget,pressure_deficit,demand_satisfaction,cost_of_intervention,simulation_success,weighted_cost,weighted_pd,weighted_demand,action_taken
800,0.76205516,0.0,0.0,0.0,0.762055136161656,1,7078029.61018132,0.0,1.0,594862.1595958599,True,0.162055136161656,0.3,0.3,4,6
849,0.0,0.0,0.0,0.0,0.0,0,-1004220.2455579125,0.0,1.0,4538.405038896824,True,0.3981846379844413,0.3,0.3,4,0
900,0.8493588,0.0,0.0,0.0,0.8493587995510896,1,242346.3588178351,0.0,1.0,376603.00112227607,True,0.24935879955108958,0.3,0.3,5,4
963,0.0,0.0,0.0,0.0,0.0,0,-1001793.7920061259,0.0,1.0,4781.274256956574,True,0.39808749029721735,0.3,0.3,5,0
1000,0.9982651,0.0,0.0,0.0,0.9982650700280475,1,8361768.00078673,0.0,1.0,4337.324929881161,True,0.39826507002804756,0.3,0.3,6,6
1087,0.0,0.0,0.0,0.0,0.0,0,-1004584.7568645844,0.0,1.0,4735.808164918528,True,0.39810567673403263,0.3,0.3,6,0
1100,0.8191427,0.0,0.0,0.0,0.8191427260077413,1,13155825.889277585,0.0,1.0,452143.18498064677,True,0.21914272600774132,0.3,0.3,7,5
1200,0.099813856,0.0,0.0,0.0,0.09981385946003625,0,-879431.2407571017,0.0,1.0,4653.513499093784,True,0.3981385946003625,0.3,0.3,7,0
1248,0.0,0.0,0.0,0.0,0.0,0,-1004071.388637249,0.0,1.0,4385.763407203324,True,0.3982456946371187,0.3,0.3,7,0
1300,0.81921357,0.0,0.0,0.0,0.8192135496897506,1,1309432.9814820415,0.0,1.0,451966.1257756237,True,0.2192135496897505,0.3,0.3,8,5
1355,0.0,0.0,0.0,0.0,0.0,0,-1001999.0281234771,0.0,1.0,4858.273284308853,True,0.39805669068627647,0.3,0.3,8,0
1400,0.99820626,0.0,0.0,0.0,0.9982062312792308,0,2745886.0383346598,0.0,1.0,4484.421801923331,True,0.3982062312792307,0.3,0.3,8,0
1425,0.0,0.0,0.0,0.0,0.0,0,-1002408.1970384694,0.0,1.0,4565.684408867087,True,0.3981737262364532,0.3,0.3,8,0
1492,0.0,0.0,0.0,0.0,0.0,0,-1004212.7504493031,0.0,1.0,4526.079596591404,True,0.39818956816136347,0.3,0.3,8,0
1500,0.6768972,0.0,0.0,0.0,0.6768972411413544,1,16600023.178890677,45.87559283256531,0.5556896654964423,452140.4447222485,True,0.21914382211110062,0.2989073336712771,0.15884608535897674,9,5
1576,0.0,0.0,0.0,0.0,0.0,0,-1002212.2132175933,0.0,1.0,4637.4370154487515,True,0.39814502519382056,0.3,0.3,9,0
1600,0.8673271,0.0,0.0,0.0,0.8673270928079166,1,10447620.68140763,0.0,1.0,331682.26798020845,True,0.2673270928079166,0.3,0.3,10,3
1659,0.0,0.0,0.0,0.0,0.0,0,-1001015.8991269282,0.0,1.0,4498.524017116512,True,0.3982005903931534,0.3,0.3,10,0
1700,0.99806273,0.0,0.0,0.0,0.998062738967584,0,3498516.8609773996,0.0,1.0,4843.152581040307,True,0.39806273896758393,0.3,0.3,10,0
1718,0.0,0.0,0.0,0.0,0.0,0,-1001442.9867485448,0.0,1.0,4664.552394762985,True,0.39813417904209486,0.3,0.3,10,0
1800,0.0998222,0.0,0.0,0.0,0.09982220154236082,0,-871142.9426180867,0.0,1.0,4444.9614409795995,True,0.3982220154236082,0.3,0.3,10,0
1845,0.0,0.0,0.0,0.0,0.0,0,-1001584.061669429,0.0,1.0,4635.526615916026,True,0.3981457893536336,0.3,0.3,10,0
1900,0.06,0.0,0.0,0.0,0.06,1,-775822.8932266688,0.0,1.0,1184606.3623621494,True,0.0,0.3,0.3,11,6
1965,0.0,0.0,0.0,0.0,0.0,1,-1003149.7962355448,0.0,1.0,14577.454948217186,True,0.39416901802071314,0.3,0.3,12,6
2000,0.9980635,0.0,0.0,0.0,0.9980635107736786,0,8448292.642141778,0.0,1.0,4841.223065803455,True,0.39806351077367863,0.3,0.3,12,0
2027,0.0,0.0,0.0,0.0,0.0,0,-1001678.0823099952,0.0,1.0,4580.198799662395,True,0.39816792048013505,0.3,0.3,12,0
2100,0.9982245,0.005631264299154282,-1.0080873163416981,0.046435546875,0.9982245213863996,0,259940.15222999724,0.0,1.0,4438.6965340008355,True,0.3982245213863997,0.3,0.3,12,0
2136,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1003562.163423024,0.0,1.0,4610.8455680288425,True,0.3981556617727885,0.3,0.3,12,0
2200,0.09981168,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0998116827905372,0,-886090.2089882038,0.0,1.0,4707.930236570068,True,0.398116827905372,0.3,0.3,12,0
2243,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1000599.8874024311,0.0,1.0,4814.04900624069,True,0.39807438039750376,0.3,0.3,12,0
2300,0.07621654,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0762165435209546,1,-555832.1861525925,0.0,1.0,594586.411976135,True,0.16216543520954604,0.3,0.3,13,6
2315,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1002466.389239741,0.0,1.0,4548.736398713745,True,0.39818050544051453,0.3,0.3,13,0
2383,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1003077.5148013476,0.0,1.0,4690.557055422451,True,0.39812377717783104,0.3,0.3,13,0
2400,0.86733425,0.005631264299154282,-1.0080873163416981,0.046435546875,0.8673342199159451,1,13384588.682776773,0.0,1.0,331664.4502101375,True,0.26733421991594497,0.3,0.3,14,3
2498,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1003708.7781647671,0.0,1.0,4676.697654205276,True,0.3981293209383179,0.3,0.3,14,0
2500,0.40778843,0.005631264299154282,-1.0080873163416981,0.046435546875,0.40778842333707266,1,18451444.303778052,766.8347823715212,0.13227449978543065,749059.3040774685,True,0.10037627836901263,0.28364697918715387,0.023765165780906147,15,4
2568,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1001131.8207682865,0.0,1.0,4586.959921523846,True,0.3981652160313905,0.3,0.3,15,0
2600,0.99805784,0.005631264299154282,-1.0080873163416981,0.046435546875,0.9980578654298404,0,9582014.44307843,0.0,1.0,4855.336425398901,True,0.39805786542984045,0.3,0.3,15,0
2692,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1001370.2604797424,0.0,1.0,4832.575209943364,True,0.39806696991602264,0.3,0.3,15,0
2700,0.5269568,0.005631264299154282,-1.0080873163416981,0.046435546875,0.5269567684922428,1,16745151.685998268,380.91967900276177,0.10772119518793659,452171.91202571534,True,0.2191312351897139,0.291876754182315,0.015948779120213873,16,5
2800,0.09980602,0.005631264299154282,-1.0080873163416981,0.046435546875,0.09980601597033978,0,-881081.0708408114,0.0,1.0,4849.600741505376,True,0.39806015970339786,0.3,0.3,16,0
2845,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1001952.1278532838,0.0,1.0,4646.77074927741,True,0.39814129170028906,0.3,0.3,16,0
2900,0.9981387,0.005631264299154282,-1.0080873163416981,0.046435546875,0.9981387240044131,0,1820159.470522832,0.0,1.0,4653.189988967297,True,0.39813872400441314,0.3,0.3,16,0
2974,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1000667.9114421171,0.0,1.0,4755.660619674504,True,0.39809773575213026,0.3,0.3,16,0
3000,0.56003183,0.005631264299154282,-1.0080873163416981,0.046435546875,0.5600318196835277,1,9493237.768253315,323.21473553180687,0.05662080307550083,331661.39908238896,True,0.26733544036704443,0.2926963793164832,0.0,17,3
3032,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1000779.514779937,0.0,1.0,4609.918372717693,True,0.3981560326509129,0.3,0.3,17,0
3100,0.09981513,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0998151294002519,0,-775942.5830456433,0.0,1.0,4621.764993702837,True,0.3981512940025189,0.3,0.3,17,0
3189,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1000643.8011662766,0.0,1.0,4466.6564322376535,True,0.39821333742710496,0.3,0.3,17,0
3200,0.588296,0.005631264299154282,-1.0080873163416981,0.046435546875,0.588295977787005,1,16169154.264963305,159.62064804553984,0.4649143101287259,594841.9610102978,True,0.1620632155958809,0.2963930831783904,0.12983967901273377,18,6
3271,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1000920.8971634676,0.0,1.0,4512.3069113472,True,0.39819507723546116,0.3,0.3,18,0
3300,0.8191259,0.005631264299154282,-1.0080873163416981,0.046435546875,0.8191258728279529,1,8436834.640427995,0.0,1.0,452185.31793011766,True,0.21912587282795296,0.3,0.3,19,5
3354,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1002788.3488290174,0.0,1.0,4576.969072372377,True,0.3981692123710511,0.3,0.3,19,0
3400,0.99813104,0.005631264299154282,-1.0080873163416981,0.046435546875,0.9981310248134272,0,4305867.0183186615,0.0,1.0,4672.437966432157,True,0.39813102481342716,0.3,0.3,19,0
3482,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1002802.9499676026,0.0,1.0,4697.710517058866,True,0.39812091579317643,0.3,0.3,19,0
3500,0.5836001,0.005631264299154282,-1.0080873163416981,0.046435546875,0.5836001327742776,1,11648201.813503522,753.0224095153811,0.10772119518793659,290725.4480773625,True,0.28370982076905504,0.28394153288500873,0.015948779120213873,20,2
3554,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1004472.560852901,0.0,1.0,4572.135809398577,True,0.3981711456762406,0.3,0.3,20,0
3600,0.7366655,0.005631264299154282,-1.0080873163416981,0.046435546875,0.7366654815077797,1,5258826.974178856,0.0,1.0,658336.2962305507,True,0.13666548150777968,0.3,0.3,21,3
3636,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1001609.8430087174,0.0,1.0,4432.69185730433,True,0.3982269232570783,0.3,0.3,21,0
3700,0.86739385,0.005631264299154282,-1.0080873163416981,0.046435546875,0.867393861887215,1,1133725.0586410982,0.0,1.0,331515.34528196254,True,0.267393861887215,0.3,0.3,22,3
3800,0.099819615,0.005631264299154282,-1.0080873163416981,0.046435546875,0.09981961661267763,0,-952558.7612686958,0.0,1.0,4509.584683059494,True,0.3981961661267762,0.3,0.3,22,0
3833,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1004363.8116433277,0.0,1.0,4629.134916406216,True,0.3981483460334375,0.3,0.3,22,0
3900,0.09981299,0.005631264299154282,-1.0080873163416981,0.046435546875,0.09981299304080254,0,-953997.7846195208,0.0,1.0,4675.173979936806,True,0.3981299304080253,0.3,0.3,22,0
3909,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1003517.5095100615,0.0,1.0,4673.424132952456,True,0.39813063034681906,0.3,0.3,22,0
3983,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1003897.2146814484,0.0,1.0,4622.992345854838,True,0.39815080306165807,0.3,0.3,22,0
4000,0.99806386,0.005631264299154282,-1.0080873163416981,0.046435546875,0.9980638610710659,0,12545915.50591954,0.0,1.0,4840.347322335375,True,0.39806386107106584,0.3,0.3,22,0
4059,0.0,0.005631264299154282,-1.0080873163416981,0.046435546875,0.0,0,-1002782.9683488887,0.0,1.0,4713.484719217173,True,0.39811460611231314,0.3,0.3,22,0
4100,0.84084034,0.00885163713246584,-0.9843698896467685,0.075732421875,0.8408403464536944,1,5863863.361785482,1.087304055094719,0.9168321094065581,331651.25784437713,True,0.26733949686224917,0.2999768128594951,0.27352403673195014,23,3
4200,0.09981838,0.00885163713246584,-0.9843698896467685,0.075732421875,0.09981837946471868,0,-908622.9131533221,0.0,1.0,4540.513382033438,True,0.3981837946471867,0.3,0.3,23,0
4221,0.0,0.00885163713246584,-0.9843698896467685,0.075732421875,0.0,0,-1003973.6941760244,0.0,1.0,4540.513382033438,True,0.3981837946471867,0.3,0.3,23,0
4300,0.09981432,0.00885163713246584,-0.9843698896467685,0.075732421875,0.09981431445888096,1,-797200.8830975962,0.0,1.0,4642.138527976107,True,0.39814314458880956,0.3,0.3,24,5
4384,0.0,0.00885163713246584,-0.9843698896467685,0.075732421875,0.0,0,-1003670.9420536384,0.0,1.0,4539.584809055041,True,0.398184166076378,0.3,0.3,24,0
4400,0.5254159,0.00885163713246584,-0.9843698896467685,0.075732421875,0.5254159153813401,1,13384038.137180377,180.11825893029564,0.26857784746671104,594812.0684275734,True,0.16207517262897064,0.2957775888978425,0.06756315385452695,25,6
4497,0.0,0.00885163713246584,-0.9843698896467685,0.075732421875,0.0,1,-1000045.600963131,0.0,1.0,14694.152161183461,True,0.39412233913552663,0.3,0.3,26,6
4500,0.39745885,0.00885163713246584,-0.9843698896467685,0.075732421875,0.3974588448684515,1,17266660.30001464,322.1695418167114,0.2598301653758645,899457.8266982712,True,0.04021686932069151,0.29247458415535754,0.06476739139240244,27,5
4600,0.09980613,0.00885163713246584,-0.9843698896467685,0.075732421875,0.09980613096400451,0,-922520.2749442504,0.0,1.0,4846.725899887553,True,0.398061309640045,0.3,0.3,27,0
4616,0.0,0.00885163713246584,-0.9843698896467685,0.075732421875,0.0,0,-1000067.8893424504,0.0,1.0,4846.725899887553,True,0.398061309640045,0.3,0.3,27,0
4700,0.09982031,0.00885163713246584,-0.9843698896467685,0.075732421875,0.09982030515019563,0,-810688.1036062648,0.0,1.0,4492.371245109738,True,0.3982030515019561,0.3,0.3,27,0
4782,0.0,0.00885163713246584,-0.9843698896467685,0.075732421875,0.0,0,-1000417.4769550635,0.0,1.0,4497.073550919731,True,0.3982011705796321,0.3,0.3,27,0
4800,0.8559138,0.00885163713246584,-0.9843698896467685,0.075732421875,0.8559138396807352,0,13299511.115432717,47.648665552139285,0.5562835393842648,4836.564424372574,True,0.398065374230251,0.29890241940805445,0.15894604604242976,27,0
4889,0.0,0.00885163713246584,-0.9843698896467685,0.075732421875,0.0,0,-1001104.0440682716,0.0,1.0,4802.805207644812,True,0.3980788779169421,0.3,0.3,27,0
4900,0.8191321,0.00885163713246584,-0.9843698896467685,0.075732421875,0.8191321058460828,1,14546617.48283404,0.0,1.0,452169.73538479314,True,0.21913210584608278,0.3,0.3,28,5
4954,0.0,0.00885163713246584,-0.9843698896467685,0.075732421875,0.0,1,-1002477.5703138682,0.0,1.0,290484.91362647,True,0.283806034549412,0.3,0.3,29,2
5000,0.9982146,0.00885163713246584,-0.9843698896467685,0.075732421875,0.998214610440066,0,3233535.7897549057,0.0,1.0,4463.473899835016,True,0.398214610440066,0.3,0.3,29,0
5100,0.09981818,0.00885163713246584,-0.9843698896467685,0.075732421875,0.09981818068104525,0,-971004.1048922426,0.0,1.0,4545.482973868783,True,0.3981818068104525,0.3,0.3,29,0
5107,0.0,0.00885163713246584,-0.9843698896467685,0.075732421875,0.0,0,-1002822.4857093237,0.0,1.0,4545.482973868783,True,0.3981818068104525,0.3,0.3,29,0
5200,0.09981003,0.00885163713246584,-0.9843698896467685,0.075732421875,0.09981002941108155,0,-725127.0770081361,0.0,1.0,4749.264722961618,True,0.3981002941108154,0.3,0.3,29,0
5300,0.09981399,0.00885163713246584,-0.9843698896467685,0.075732421875,0.09981398750568421,0,-986415.0254110356,0.0,1.0,4650.312357894966,True,0.39813987505684206,0.3,0.3,29,0
5303,0.0,0.00885163713246584,-0.9843698896467685,0.075732421875,0.0,0,-1000365.9624847205,0.0,1.0,4650.312357894966,True,0.39813987505684206,0.3,0.3,29,0
5386,0.0,0.00885163713246584,-0.9843698896467685,0.075732421875,0.0,0,-1003048.5316959893,0.0,1.0,4657.014134833543,True,0.3981371943460666,0.3,0.3,29,0
5400,0.81913346,0.00885163713246584,-0.9843698896467685,0.075732421875,0.8191334499001559,1,13235579.110140957,0.0,1.0,452166.37524961017,True,0.21913344990015596,0.3,0.3,30,5
5500,0.09980892,0.00885163713246584,-0.9843698896467685,0.075732421875,0.09980891376403728,0,-874413.5544372785,0.0,1.0,4777.155899068307,True,0.3980891376403727,0.3,0.3,30,0
5550,0.0,0.00885163713246584,-0.9843698896467685,0.075732421875,0.0,0,-1003992.6446634701,0.0,1.0,4509.932333774305,True,0.3981960270664903,0.3,0.3,30,0
5600,0.99813896,0.00885163713246584,-0.9843698896467685,0.075732421875,0.9981389537020238,0,6655209.601494892,0.0,1.0,4652.615744940704,True,0.39813895370202373,0.3,0.3,30,0
5700,0.099826194,0.00885163713246584,-0.9843698896467685,0.075732421875,0.09982619687253294,0,-973504.9595645594,0.0,1.0,4345.078186676758,True,0.3982619687253293,0.3,0.3,30,0
5707,0.0,0.00885163713246584,-0.9843698896467685,0.075732421875,0.0,0,-1003920.5068712964,0.0,1.0,4345.078186676758,True,0.3982619687253293,0.3,0.3,30,0
5800,0.09980807,0.00885163713246584,-0.9843698896467685,0.075732421875,0.09980806391926351,0,-755902.8291335462,0.0,1.0,4798.402018412232,True,0.39808063919263514,0.3,0.3,30,0
5870,0.0,0.00885163713246584,-0.9843698896467685,0.075732421875,0.0,1,-1002847.5471739083,0.0,1.0,14284.9006421098,True,0.39428603974315607,0.3,0.3,31,6
5900,0.867327,0.00885163713246584,-0.9843698896467685,0.075732421875,0.8673269823507039,1,8949496.526776608,0.0,1.0,331682.54412324005,True,0.267326982350704,0.3,0.3,32,3
5947,0.0,0.00885163713246584,-0.9843698896467685,0.075732421875,0.0,0,-1003126.9963520563,0.0,1.0,4517.58048535978,True,0.3981929678058561,0.3,0.3,32,0
6000,0.9981828,0.00885163713246584,-0.9843698896467685,0.075732421875,0.9981827765703422,0,589965.6867007081,0.0,1.0,4543.05857414451,True,0.39818277657034223,0.3,0.3,32,0
6059,0.0,0.00885163713246584,-0.9843698896467685,0.075732421875,0.0,0,-1003105.7848531615,0.0,1.0,4830.941639131365,True,0.3980676233443475,0.3,0.3,32,0
6100,0.76207495,0.00885163713246584,-0.9843698896467685,0.075732421875,0.7620749182547609,1,5077185.544849542,0.0,1.0,594812.7043630977,True,0.16207491825476095,0.3,0.3,33,6
6200,0.09982377,0.009366920217871666,-0.794014779292047,0.09580078125,0.09982377422211049,0,-850594.1941623508,0.0,1.0,4405.644447238107,True,0.39823774222110475,0.3,0.3,33,0
6257,0.0,0.009366920217871666,-0.794014779292047,0.09580078125,0.0,0,-1004390.4314129268,0.0,1.0,4508.509976392108,True,0.3981965960094432,0.3,0.3,33,0
6300,0.7748009,0.009366920217871666,-0.794014779292047,0.09580078125,0.774800908001532,1,8719792.783725653,0.0,1.0,562997.7299961699,True,0.17480090800153203,0.3,0.3,34,4
6400,0.09981324,0.009366920217871666,-0.794014779292047,0.09580078125,0.09981324087261377,0,-756275.776991221,0.0,1.0,4668.978184656004,True,0.3981324087261376,0.3,0.3,34,0
6467,0.0,0.009366920217871666,-0.794014779292047,0.09580078125,0.0,0,-1003280.7329442125,0.0,1.0,4846.8869562475775,True,0.39806124521750097,0.3,0.3,34,0
6500,0.84922665,0.009366920217871666,-0.794014779292047,0.09580078125,0.8492266827766821,1,11207198.114971677,0.0,1.0,376933.29305829474,True,0.24922668277668214,0.3,0.3,35,4
6581,0.0,0.009366920217871666,-0.794014779292047,0.09580078125,0.0,0,-1001463.4715691998,0.0,1.0,4740.843380536227,True,0.3981036626477855,0.3,0.3,35,0
6600,0.88371366,0.009366920217871666,-0.794014779292047,0.09580078125,0.8837136886574857,1,12969929.316373555,0.0,1.0,290715.7783562859,True,0.28371368865748564,0.3,0.3,36,2
6700,0.09981386,0.009366920217871666,-0.794014779292047,0.09580078125,0.09981386592576891,0,-790238.7884403494,0.0,1.0,4653.351855777243,True,0.39813865925768915,0.3,0.3,36,0
6788,0.0,0.009366920217871666,-0.794014779292047,0.09580078125,0.0,0,-1002301.947699327,0.0,1.0,4640.533818073162,True,0.39814378647277077,0.3,0.3,36,0
6800,0.73661274,0.009366920217871666,-0.794014779292047,0.09580078125,0.7366127559906406,1,14815560.065508747,0.0,1.0,658468.1100233984,True,0.13661275599064063,0.3,0.3,37,3
6899,0.0,0.009366920217871666,-0.794014779292047,0.09580078125,0.0,0,-1000021.2999385808,0.0,1.0,4842.453363377854,True,0.3980630186546489,0.3,0.3,37,0
6900,0.3980654,0.009366920217871666,-0.794014779292047,0.09580078125,0.3980653796446216,0,20095163.449111555,13276.212561035154,0.05662080307550083,4836.5508884461715,True,0.3980653796446216,0.0,0.0,37,0
7000,0.09981408,0.009366920217871666,-0.794014779292047,0.09580078125,0.09981407745104526,0,-645789.4388272264,0.0,1.0,4648.063723869198,True,0.3981407745104524,0.3,0.3,37,0
7015,0.0,0.009366920217871666,-0.794014779292047,0.09580078125,0.0,0,-1001392.7446832836,0.0,1.0,4648.3732951563015,True,0.3981406506819375,0.3,0.3,37,0
7100,0.09982046,0.009366920217871666,-0.794014779292047,0.09580078125,0.09982045511264795,0,-775560.2672103845,0.0,1.0,4488.622183801349,True,0.3982045511264795,0.3,0.3,37,0
7200,0.09981623,0.009366920217871666,-0.794014779292047,0.09580078125,0.09981623144910189,0,-950499.5581518544,0.0,1.0,4594.2137724534305,True,0.3981623144910187,0.3,0.3,37,0
7211,0.0,0.009366920217871666,-0.794014779292047,0.09580078125,0.0,0,-1001035.9096488428,0.0,1.0,4594.2137724534305,True,0.3981623144910187,0.3,0.3,37,0
7300,0.0998153,0.009366920217871666,-0.794014779292047,0.09580078125,0.09981530140723134,0,-8722.479915885571,0.0,1.0,4617.464819216624,True,0.39815301407231335,0.3,0.3,37,0
7317,0.0,0.009366920217871666,-0.794014779292047,0.09580078125,0.0,1,-1004085.7306608907,0.0,1.0,331469.2488675738,True,0.2674123004529705,0.3,0.3,38,3
7400,0.084926985,0.009366920217871666,-0.794014779292047,0.09580078125,0.08492698737837101,1,-589457.9445127851,0.0,1.0,376825.31554072484,True,0.24926987378371007,0.3,0.3,39,4
7445,0.0,0.009366920217871666,-0.794014779292047,0.09580078125,0.0,0,-1001896.5597836408,0.0,1.0,4879.357747233177,True,0.3980482569011068,0.3,0.3,39,0
7500,0.09983028,0.009366920217871666,-0.794014779292047,0.09580078125,0.09983027830049465,0,-447298.10629731254,0.0,1.0,4243.042487634096,True,0.39830278300494637,0.3,0.3,39,0
7524,0.0,0.009366920217871666,-0.794014779292047,0.09580078125,0.0,0,-1003366.8297965485,0.0,1.0,4188.648251699762,True,0.3983245406993201,0.3,0.3,39,0
7600,0.9981398,0.009366920217871666,-0.794014779292047,0.09580078125,0.9981397818851854,0,2086628.5716905259,0.0,1.0,4650.545287036504,True,0.39813978188518545,0.3,0.3,39,0
7686,0.0,0.009366920217871666,-0.794014779292047,0.09580078125,0.0,0,-1002319.4947733588,0.0,1.0,4491.258628004095,True,0.3982034965487984,0.3,0.3,39,0
7700,0.79261833,0.009366920217871666,-0.794014779292047,0.09580078125,0.7926183082134856,1,14971703.725783216,1.6136098349094392,0.9168321094065581,452178.2943063173,True,0.2191286822774731,0.29996558920406236,0.27352403673195014,40,5
7772,0.0,0.009366920217871666,-0.794014779292047,0.09580078125,0.0,0,-1004077.3743277392,0.0,1.0,4584.488023399441,True,0.39816620479064024,0.3,0.3,40,0
7800,0.81912345,0.009366920217871666,-0.794014779292047,0.09580078125,0.8191234474435578,1,11494527.885727093,0.0,1.0,452191.3813911053,True,0.21912344744355786,0.3,0.3,41,5
7892,0.0,0.009366920217871666,-0.794014779292047,0.09580078125,0.0,0,-1004170.8018256279,0.0,1.0,4848.018344669089,True,0.3980607926621324,0.3,0.3,41,0
7900,0.52272636,0.009366920217871666,-0.794014779292047,0.09580078125,0.522726332731666,1,16851362.674219307,529.2683697509765,0.10630239620759295,452150.9096448953,True,0.2191396361420419,0.2875926591022503,0.01599403748737377,42,5
8000,0.09981001,0.009366920217871666,-0.794014779292047,0.09580078125,0.09981001403434307,0,-702493.3679695544,0.0,1.0,4749.649141423782,True,0.39810014034343055,0.3,0.3,42,0
8100,0.09981207,0.009366920217871666,-0.794014779292047,0.09580078125,0.09981207102099432,0,-998812.3708329053,0.0,1.0,4698.224475142268,True,0.3981207102099431,0.3,0.3,42,0
8101,0.0,0.009366920217871666,-0.794014779292047,0.09580078125,0.0,0,-1003510.5953080476,0.0,1.0,4698.224475142268,True,0.3981207102099431,0.3,0.3,42,0
8200,0.0998056,0.006319389678537846,-0.8080053610727191,0.05302734375,0.09980560460526738,0,-351669.0610176381,0.0,1.0,4859.88486831584,True,0.3980560460526737,0.3,0.3,42,0
8213,0.0,0.006319389678537846,-0.8080053610727191,0.05302734375,0.0,0,-1004847.2182069552,0.0,1.0,4859.175586607751,True,0.39805632976535693,0.3,0.3,42,0
8300,0.099811226,0.006319389678537846,-0.8080053610727191,0.05302734375,0.09981122409142831,0,-845729.8018846334,0.0,1.0,4719.397714292692,True,0.398112240914283,0.3,0.3,42,0
8333,0.0,0.006319389678537846,-0.8080053610727191,0.05302734375,0.0,0,-1001469.926456294,0.0,1.0,4719.397714292692,True,0.398112240914283,0.3,0.3,42,0
8400,0.676902,0.006319389678537846,-0.8080053610727191,0.05302734375,0.6769019798503234,1,7019428.897304215,40.31911222457886,0.7346407797955735,594587.8789146943,True,0.16216484843412227,0.2990396781030691,0.21569745331313203,43,6
8500,0.09983365,0.006319389678537846,-0.8080053610727191,0.05302734375,0.09983364973047733,0,-873120.4011048086,0.0,1.0,4158.756738067034,True,0.3983364973047732,0.3,0.3,43,0
8578,0.0,0.006319389678537846,-0.8080053610727191,0.05302734375,0.0,0,-1002637.6743843862,0.0,1.0,4170.857035094349,True,0.3983316571859623,0.3,0.3,43,0
8600,0.76205814,0.006319389678537846,-0.8080053610727191,0.05302734375,0.7620581190860566,1,11187844.053784056,0.0,1.0,594854.7022848584,True,0.1620581190860566,0.3,0.3,44,6
8700,0.09980908,0.006319389678537846,-0.8080053610727191,0.05302734375,0.09980908272706211,1,-947016.8980995726,0.0,1.0,4772.93182344731,True,0.3980908272706211,0.3,0.3,45,6
8735,0.0,0.006319389678537846,-0.8080053610727191,0.05302734375,0.0,0,-1003061.0225162122,0.0,1.0,4404.35513158956,True,0.3982382579473642,0.3,0.3,45,0
8800,0.9981658,0.006319389678537846,-0.8080053610727191,0.05302734375,0.9981657812969,0,1791159.8729706963,0.0,1.0,4585.546757749926,True,0.39816578129690006,0.3,0.3,45,0
8897,0.0,0.006319389678537846,-0.8080053610727191,0.05302734375,0.0,0,-1004618.1673366007,0.0,1.0,4658.148917577178,True,0.39813674043296915,0.3,0.3,45,0
8900,0.33008164,0.006319389678537846,-0.8080053610727191,0.05302734375,0.3300816354044396,1,18537238.008317396,1408.4739930725093,0.12939857190260382,899470.0718067478,True,0.0402119712773009,0.2664529216498798,0.02341674247725881,46,5
9000,0.0998056,0.006319389678537846,-0.8080053610727191,0.05302734375,0.09980560420864587,0,-558738.2199597551,0.0,1.0,4859.894783853798,True,0.3980560420864585,0.3,0.3,46,0
9022,0.0,0.006319389678537846,-0.8080053610727191,0.05302734375,0.0,0,-1002339.4909302545,0.0,1.0,4861.45143979169,True,0.39805541942408335,0.3,0.3,46,0
9100,0.8492962,0.006319389678537846,-0.8080053610727191,0.05302734375,0.849296223674296,1,1431370.4069597225,0.0,1.0,376759.4408142599,True,0.24929622367429605,0.3,0.3,47,4
9135,0.0,0.006319389678537846,-0.8080053610727191,0.05302734375,0.0,1,-1004486.2978414455,0.0,1.0,12319.171818210298,True,0.3950723312727159,0.3,0.3,48,5
9200,0.9981777,0.006319389678537846,-0.8080053610727191,0.05302734375,0.9981777150094433,0,4926893.718198488,0.0,1.0,4555.712476391634,True,0.3981777150094434,0.3,0.3,48,0
