timesteps,total_reward,kl_divergence,entropy_loss,clip_fraction,step_reward,pipe_changes,cumulative_budget,pressure_deficit,demand_satisfaction,cost_of_intervention,simulation_success,weighted_cost,weighted_pd,weighted_demand
29536,0.7868565,0.0002981639,-0.08415202927426435,0.0025390625,0.7868564675127954,1,7052175.31126759,0,0.750000018821487,345358.84533412685,True,0.26185646186634925,0.3,0.2250000056464461
31289,0.9249999,0.0006858255,-0.08543299924349412,0.001416015625,0.9249998801561661,0,6628871.6414197795,0,0.7500000318074052,0.3234651388049235,True,0.3999998706139445,0.3,0.22500000954222155
33042,0.8100856,8.0070924e-05,-0.09872319640126079,0.0,0.8100855695522033,1,7477945.452401186,0,0.750000018821487,287286.0902356068,True,0.2850855639057573,0.3,0.2250000056464461
34742,0.9249999,8.0070924e-05,-0.09872319640126079,0.0,0.9249998749279361,0,10004960.835249959,0,0.7500000164991857,0.3250545491319024,True,0.3999998699781804,0.3,0.2250000049497557
36495,0.9249999,0.0007871335,-0.12481980611919426,0.011376953125,0.9249998752161555,0,5807296.733905072,0,0.750000018821487,0.32607572680765823,True,0.39999986956970934,0.3,0.2250000056464461
38195,0.9249999,0.00041535162,-0.12573628347890917,0.00234375,0.924999869236469,0,9775671.581597181,0,0.7499999981123078,0.32549305813116214,True,0.39999986980277674,0.3,0.22499999943369234
39895,0.9249999,0.00051496626,-0.09279422924737446,0.00341796875,0.9249998683554133,0,7057787.64683874,0,0.7499999988221241,0.3282280598523822,True,0.3999998687087761,0.3,0.22499999964663722
41595,0.9249999,0.0010982432,-0.0984232873597648,0.01943359375,0.924999869236469,0,4345362.639285838,0,0.7499999981123078,0.32549305813116214,True,0.39999986980277674,0.3,0.22499999943369234
43295,0.9249999,0.0006645594,-0.07892943059559912,0.00751953125,0.9249998749279361,0,8876785.762636978,0,0.7500000164991857,0.3250545491319024,True,0.3999998699781804,0.3,0.2250000049497557
44995,0.9249999,0.0006645594,-0.07892943059559912,0.00751953125,0.924999869236469,0,7950550.443078914,0,0.7499999981123078,0.32549305813116214,True,0.39999986980277674,0.3,0.22499999943369234
46695,0.9249999,0.0015301916,-0.11439277004101314,0.012109375,0.9249998683554133,0,9599931.687960982,0,0.7499999988221241,0.3282280598523822,True,0.3999998687087761,0.3,0.22499999964663722
48448,0.68653345,0.00107431,-0.14249856085516513,0.00673828125,0.6865334330049668,1,4087321.4469350833,0,0.7500000318074052,596166.4413431367,True,0.16153342346274535,0.3,0.22500000954222155
50148,0.9249999,0.0006196682,-0.08834143627318554,0.005712890625,0.9249998683554133,0,7330701.671285979,0,0.7499999988221241,0.3282280598523822,True,0.3999998687087761,0.3,0.22499999964663722
